#                prod                 mint                mhscp              mrec400 
                  306                  255                  250                  0.0 
                 3261                 2044                  800       0.449868532115 
                 5100                 3887                 1000      0.0728666726741 
                 4475                  196                  100                  0.0 
                 3820                 1358                 1100       0.344514410226 
                 3271                 1219                  450                  0.0 
                  284                  279                  150                  0.0 
                 3782                 2133                 1200       0.537675718806 
                 3841                  334                  200                  0.0 
                  741                  610                  500                  0.0 
                 4015                 4007                 4000       0.029546686172 
                 1529                  205                  200                  0.0 
                  497                  492                  100                  0.0 
                 2847                 2842                 2600       0.131704389242 
                 1468                  341                  250                  0.0 
                 2755                 1747                  700       0.461988972245 
                 3261                  805                  800        0.10732944388 
                 3767                 1445                  550                  0.0 
                 2977                 1405                 1400       0.389944973925 
                 2226                  483                  100                  0.0 
                 1429                 1271                  900       0.529610059612 
                  765                  678                  600                  0.0 
                 1163                 1105                 1100       0.476089387095 
                 1054                  805                  800       0.468687046686 
                 2039                 1561                  700        0.53126262266 
                 1711                 1258                  500                  0.0 
                 4377                 3051                  500                  0.0 
                 2075                  743                  600                  0.0 
                 1702                  461                  350                  0.0 
                 2415                  793                  450                  0.0 
                  883                  622                  550                  0.0 
                 3255                 1402                  600                  0.0 
                 4407                 4402                 1300       0.181028553295 
                 3880                 1325                  150                  0.0 
                 4426                 3154                 1600       0.389354575855 
                 2464                 1257                 1000       0.553241109292 
                 1589                 1438                 1300       0.478171662408 
                 3784                 1114                  600                  0.0 
                 1987                 1982                 1100        0.61936318062 
                 4410                 1752                 1100       0.418692666198 
                 2480                 2287                 1800       0.392111295549 
                 1791                  605                  600                  0.0 
                  404                  249                  150                  0.0 
                  997                  742                  550                  0.0 
                 1175                 1097                  900       0.484079689161 
                 2284                 1982                 1300       0.557238682768 
                 4410                 1105                 1100      0.0540627842455 
                  577                  572                  150                  0.0 
                 2022                 2017                 1800       0.392822003183 
                 2456                  469                  200                  0.0 
                 5100                 2055                 1300        0.36504825696 
                  997                  642                  550                  0.0 
                 4428                 3654                 1400       0.278698115784 
                 2934                 1505                 1500       0.393465861066 
                 3863                 2182                 1800       0.356426910743 
                 2337                 1679                 1500       0.429916136886 
                 2849                 2844                 1200       0.523685010826 
                 4426                 1900                 1600       0.322323104269 
                 4475                 4470                  100                  0.0 
                 5100                 3913                 3000      0.0839333812806 
                 3326                 3321                 1300       0.409886504613 
                 4470                 4465                 2200       0.174519708483 
                  950                  591                  500                  0.0 
                 2972                  183                  100                  0.0 
                  356                  327                  300                  0.0 
                 4432                  342                  200                  0.0 
                 5100                 1746                  200                  0.0 
                 1352                  655                  150                  0.0 
                 1266                 1205                 1200       0.486373838874 
                 3536                 2205                 2200       0.177778356294 
                 1468                  457                  250                  0.0 
                  666                  505                  500                  0.0 
                  557                  205                  200                  0.0 
                 2605                 2268                 1500       0.449404417097 
                 3684                 3096                 2600       0.124567104169 
                  765                  760                  600                  0.0 
                 4370                 3358                  900       0.135819696856 
                 1183                  997                  600                  0.0 
                 5100                 2373                 1100       0.400285377293 
                 4390                 2684                 1000       0.390899859478 
                 1529                  455                  450                  0.0 
                  710                  534                  400                  0.0 
                  818                  235                  150                  0.0 
                 3820                 2052                 1500       0.407865373543 
                 1243                  332                  250                  0.0 
                 3255                  605                  600                  0.0 
                 1115                 1107                 1100       0.487902655582 
                 3746                 1452                  900       0.426281649148 
                 1781                 1577                 1100       0.576669736473 
                 2103                  966                  200                  0.0 
                 3285                  673                  300                  0.0 
                  853                  599                  100                  0.0 
                 3335                 1505                 1500       0.343121183683 
                 1433                 1072                  800       0.509865200272 
                  661                  367                  200                  0.0 
                 5100                  205                  200                  0.0 
                 1383                 1378                 1000       0.570970417935 
                  888                  475                  250                  0.0 
                 2981                 2784                 2600       0.124761951263 
                 4423                 2095                 1800       0.322519245575 
                 5100                 5095                 1000      0.0414595115931 
                 1781                 1105                 1100       0.555622723784 
                 2001                 1996                  500                  0.0 
                 3027                 3022                 1800       0.389628877711 
                 4454                 4449                  150                  0.0 
                 3208                 3203                  500                  0.0 
                 2273                 2205                 2200       0.193225621645 
                 4520                 2815                 2400       0.157757109436 
                 5100                 2277                  450                  0.0 
                 1819                 1281                  900       0.548030894608 
                 3813                 2500                  300                  0.0 
                 3264                 2131                  250                  0.0 
                 3746                 1146                  900       0.247839867902 
                 5100                  105                  100                  0.0 
                 2435                 1061                  800        0.49915948375 
                 1552                 1547                  600                  0.0 
                 2847                 2721                 2600       0.127750562978 
                 5100                  942                  400                  0.0 
                 1741                 1069                  400                  0.0 
                 1064                 1032                 1000       0.455145974742 
                 4470                 3138                 2200       0.188583845358 
                 1429                 1135                  900       0.501428906223 
                 4374                 3224                  700      0.0512931924839 
                  636                  320                  250                  0.0 
                 2480                 2114                 1800       0.384626532002 
                 1533                 1528                  700       0.568835983295 
                  767                  762                  350                  0.0 
                 1779                 1774                  450                  0.0 
                 3578                 3573                 3500      0.0545024061321 
                  716                  376                  100                  0.0 
                 2039                 2034                  700       0.454333381203 
                 3285                 3280                  300                  0.0 
                 1116                 1057                 1000       0.460939453395 
                 2676                 2638                 2600       0.131684128718 
                  240                  191                  150                  0.0 
                 1529                 1524                  450                  0.0 
                 1779                 1414                  450                  0.0 
                 3027                 2657                 1800       0.389760194719 
                 4805                 4650                 4500     0.00969058176253 
                 4374                 1755                  700       0.333321483311 
                 1243                  731                  250                  0.0 
                 1751                 1311                  550                  0.0 
                 1137                 1132                  450                  0.0 
                 2435                  805                  800       0.340796323801 
                 2415                 1825                  450                  0.0 
                 2038                 1319                  550                  0.0 
                 2226                 2221                  100                  0.0 
                 2977                 2043                 1400       0.470869605945 
                 5100                 1018                  450                  0.0 
                 5100                 2769                 1500       0.358922448971 
                 1613                 1333                 1100       0.521966334964 
                 2849                 1494                 1200       0.554202962226 
                 5100                 1726                 1000       0.320579142019 
                 3820                 1866                 1300       0.480855759779 
                 3319                 1311                  200                  0.0 
                  662                  414                  350                  0.0 
                 3767                  526                  350                  0.0 
                 3820                 2396                 1500       0.428366877805 
                 2209                 2036                 1600       0.428864023916 
                 1796                  606                  200                  0.0 
                 5100                 4465                 3000       0.101039156082 
                 1779                  571                  450                  0.0 
                 5100                 2676                 1400       0.366143850684 
                 5100                  705                  700    0.000308697867806 
                 1195                  236                  100                  0.0 
                 3813                  305                  300                  0.0 
                 1091                  612                  500                  0.0 
                  541                  255                  250                  0.0 
                 2158                 2153                 1000       0.592000642518 
                 1262                  797                  500                  0.0 
                 1280                 1275                  800       0.572540418739 
                 2226                 1336                  100                  0.0 
                 3767                  764                  550                  0.0 
                 1099                  271                  200                  0.0 
                  997                  555                  550                  0.0 
                 1909                 1904                 1600       0.439266622548 
                 3255                 3250                  600                  0.0 
                 1351                  605                  600                  0.0 
                 5100                 3093                  250                  0.0 
                 3880                  265                  150                  0.0 
                  758                  455                  450                  0.0 
                  483                  205                  150                  0.0 
                 2849                 1205                 1200       0.459141938672 
                 3232                 1338                  550                  0.0 
                 2797                  844                  250                  0.0 
                 2917                  412                  150                  0.0 
                 1952                 1947                 1400       0.499721627057 
                 4683                 4049                 3500      0.0397166270821 
                 2815                 2282                  800       0.397161636778 
                 1054                 1049                  800       0.512250402467 
                 2390                  370                  250                  0.0 
                 1803                 1589                 1400       0.440674072318 
                 3213                 3208                  700       0.116411009942 
                  458                  428                  400                  0.0 
                 5100                 2147                  900       0.356467633821 
                 2823                  305                  300                  0.0 
                 3318                 1593                 1100       0.527760870721 
                 2415                 1047                  450                  0.0 
                 2913                 2908                 1300       0.495752347575 
                 1195                  157                  100                  0.0 
                  541                  445                  250                  0.0 
                 2797                  566                  250                  0.0 
                 1779                 1127                  450                  0.0 
                 4406                  455                  450                  0.0 
                  577                  215                  150                  0.0 
                 3369                  722                  150                  0.0 
                 3402                 2900                 1800       0.375707762914 
                 1644                  105                  100                  0.0 
                 2797                 2792                  250                  0.0 
                 2001                 1122                  350                  0.0 
                 2815                 1504                  800       0.523303012397 
                 2137                 1921                 1400        0.47527255178 
                 3217                 1118                  900       0.354958257988 
                  797                  624                  300                  0.0 
                 2605                 1725                 1500       0.432990344304 
                 1404                  249                  100                  0.0 
                  589                  305                  300                  0.0 
                 1468                  255                  250                  0.0 
                  929                  634                  200                  0.0 
                  931                  748                  600                  0.0 
                 4470                 2205                 2200       0.169707579506 
                  957                  952                  700       0.515610262582 
                 2784                  770                  400                  0.0 
                 2038                 1062                  550                  0.0 
                 1343                 1338                  700       0.581216760135 
                 1092                  664                  400                  0.0 
                 5100                 4005                 4000      0.0245312484878 
                 2001                  505                  500                  0.0 
                 2742                 2065                  500                  0.0 
                  625                  620                  400                  0.0 
                 4386                 1105                  550                  0.0 
                 2456                  205                  200                  0.0 
                 1195                  530                  100                  0.0 
                  762                  731                  700       0.407942263737 
                 5100                 2635                  700       0.206798270719 
                 1012                  153                  100                  0.0 
                 1952                 1654                 1400       0.455709081177 
                 3379                 1405                 1400       0.324839944639 
                  397                  392                  300                  0.0 
                 3404                 3196                 3000      0.0870319820886 
                 3916                 1171                  100                  0.0 
                 1047                  796                  350                  0.0 
                 3848                 3398                 3000      0.0821953140603 
                 5100                 5095                 1800       0.178062250172 
                 2815                  991                  800        0.38145073205 
                 5100                 2097                  350                  0.0 
                 3267                 2203                 1000       0.525878167141 
                 4500                 4367                 4000      0.0232662019341 
                 1468                  817                  250                  0.0 
                 2917                  672                  150                  0.0 
                 2284                 1725                 1300       0.547393438156 
                 2415                 1383                  450                  0.0 
                 2365                 1821                 1400       0.473392745311 
                  987                  982                  450                  0.0 
                 2226                  105                  100                  0.0 
                  715                  710                  550                  0.0 
                 3416                  105                  100                  0.0 
                 4057                 3628                 2600       0.130139539923 
                 2650                 2645                 2000       0.286537946375 
                 3907                 3505                 3500      0.0485245335474 
                 3200                 3195                 2200       0.187043567767 
                 1769                  983                  300                  0.0 
                 4423                 2824                 1800       0.367186875702 
                 1422                 1360                 1300       0.470065247997 
                 4356                 4351                 3500      0.0457354692528 
                  716                  273                  100                  0.0 
                 2859                 2854                  200                  0.0 
                 1917                  276                  100                  0.0 
                 1693                 1688                 1000       0.607349439388 
                 2365                 1600                 1400       0.461709444723 
                  463                  396                  250                  0.0 
                 1529                  616                  450                  0.0 
                 2351                  355                  350                  0.0 
                 1965                 1537                 1200       0.569225973005 
                 4390                 1285                 1000       0.178902809521 
                 3208                  505                  500                  0.0 
                 3213                 1168                  700       0.390221969887 
                 2001                  631                  350                  0.0 
                  894                  707                  350                  0.0 
                 2408                 1910                  600                  0.0 
                 5100                 4286                 1800        0.26214033959 
                 2393                 1874                  900        0.56613391756 
                 2121                 1785                 1500       0.423069057257 
                 4410                 2778                 1100       0.419155664926 
                  862                  624                  450                  0.0 
                  408                  403                  350                  0.0 
                 5100                 1405                 1400      0.0414599670489 
                 2972                 1700                  100                  0.0 
                 4390                 1005                 1000      0.0317896528011 
                 5100                  863                  600                  0.0 
                 2073                 1248                  450                  0.0 
                 1280                 1137                  800       0.521996574336 
                  508                  455                  450                  0.0 
                 3783                 1795                  400                  0.0 
                  662                  563                  350                  0.0 
                 1620                 1140                  800       0.534094803848 
                 2576                 2571                  100                  0.0 
                 4583                 4578                 3000       0.096777637882 
                 1017                  957                  900       0.439129762569 
                  315                  307                  300                  0.0 
                 4386                 4381                 1200       0.161959830661 
                 1803                 1405                 1400       0.447444850939 
                 5100                 4431                 2200       0.181858670292 
                 5100                 4203                 1600       0.229511045293 
                 3749                 1625                  700       0.396262049633 
                  279                  105                  100                  0.0 
                 5100                 5095                 1300      0.0768281860541 
                 5100                 4007                 1200       0.135138580957 
                 4370                 4365                  900      0.0635474052315 
                 1282                 1188                 1100       0.478309049366 
                 1368                 1105                 1100       0.500016397144 
                 3657                 3290                 2400       0.141293011988 
                 2393                 1470                  900       0.564447183754 
                  625                  450                  400                  0.0 
                 3859                 3257                 1400       0.363049166269 
                  987                  810                  450                  0.0 
                  839                  834                  600                  0.0 
                 1468                 1463                  250                  0.0 
                 2137                 2132                 1400       0.503129630725 
                  341                  232                  200                  0.0 
                 2036                  360                  250                  0.0 
                 1917                  170                  100                  0.0 
                 4377                 1037                  500                  0.0 
                  463                  255                  250                  0.0 
                 3749                  931                  700       0.126092447835 
                  339                  250                  100                  0.0 
                 5100                 2535                 2200       0.182705565696 
                  412                  105                  100                  0.0 
                  940                  935                  400                  0.0 
                 3165                 3160                 2000       0.265378463936 
                 4432                 4427                  200                  0.0 
                 3820                 1505                 1500       0.275141469048 
                 1644                  262                  100                  0.0 
                 2495                 2077                 1200       0.594471087144 
                  203                  198                  150                  0.0 
                 2137                 1731                 1400       0.462527393659 
                 2071                  577                  300                  0.0 
                 4757                 4752                 4000      0.0241947107639 
                 5100                  731                  100                  0.0 
                 5100                 2915                 2200        0.19399535355 
                 2815                 2810                  800         0.2896133021 
                 1012                 1007                  100                  0.0 
                 1509                  914                  550                  0.0 
                 1845                 1840                  800       0.575297864335 
                 2744                 2405                 2400       0.141558768821 
                 2421                  858                  300                  0.0 
                 1012                  691                  100                  0.0 
                 3684                 2605                 2600       0.137798267148 
                 2041                 1918                 1600       0.420467533168 
                 4428                 4423                 1400       0.188779641317 
                 5100                 2263                 1000       0.385085814146 
                 4087                 4005                 4000       0.028013831491 
                 2518                  247                  150                  0.0 
                 2001                 1996                  350                  0.0 
                  929                  205                  200                  0.0 
                 3319                  326                  200                  0.0 
                 1465                 1432                 1400       0.432033747475 
                 1186                  705                  700       0.500054330646 
                 4045                 3117                 2400       0.140983819093 
