#                prod                 mint                mhscp              mrec400 
                 1343                 1140                  700       0.603979861571 
                 3813                  465                  300                  0.0 
                  750                  333                  250                  0.0 
                 2342                  652                  500                  0.0 
                 2038                 1319                  550                  0.0 
                 3232                  998                  550                  0.0 
                 2001                 1996                  350                  0.0 
                 2351                  355                  350                  0.0 
                  750                  255                  250                  0.0 
                 2771                  555                  550                  0.0 
                 2390                 1132                  250                  0.0 
                  839                  656                  600                  0.0 
                  607                  551                  500                  0.0 
                 5100                 3187                  300                  0.0 
                 2390                  255                  250                  0.0 
                 5100                 5095                  200                  0.0 
                 1404                 1399                  100                  0.0 
                 3784                 1348                  800       0.250995489397 
                  750                  436                  250                  0.0 
                  497                  334                  100                  0.0 
                  541                  370                  250                  0.0 
                 3784                 3779                  600                  0.0 
                  315                  307                  300                  0.0 
                 5100                  205                  200                  0.0 
                 4407                 1059                  250                  0.0 
                 3213                 1168                  700       0.284454763584 
                 3285                  305                  300                  0.0 
                 1147                  302                  150                  0.0 
                 4397                  603                  400                  0.0 
                  507                  387                  350                  0.0 
                 2073                 2068                  450                  0.0 
                 1306                  687                  550                  0.0 
                 1155                 1150                  800       0.576601914605 
                 1095                  793                  300                  0.0 
                 1243                  731                  250                  0.0 
                 1186                  912                  700       0.594665485266 
                 1316                  593                  450                  0.0 
                  448                  443                  300                  0.0 
                 3916                  105                  100                  0.0 
                 1092                  518                  400                  0.0 
                 2812                 2807                  450                  0.0 
                 2103                  966                  200                  0.0 
                  541                  536                  250                  0.0 
                 2167                  240                  150                  0.0 
                 3880                  775                  150                  0.0 
                 2823                  640                  300                  0.0 
                 1044                 1039                  600                  0.0 
                 4374                 4369                  700      0.0100583247345 
                 2342                  842                  500                  0.0 
                 2167                 1393                  150                  0.0 
                  408                  378                  350                  0.0 
                 2226                  803                  100                  0.0 
                 2103                 1424                  200                  0.0 
                  458                  405                  400                  0.0 
                 1183                  715                  600                  0.0 
                 3767                  780                  350                  0.0 
                  606                  455                  450                  0.0 
                  767                  355                  350                  0.0 
                 4416                 1160                  300                  0.0 
                 4374                  705                  700     0.00102829235957 
                 2823                 1343                  300                  0.0 
                  576                  571                  350                  0.0 
                 4377                 3051                  500                  0.0 
                 5100                 1231                  600                  0.0 
                 2375                 2370                  550                  0.0 
                  661                  656                  200                  0.0 
                 2917                  672                  150                  0.0 
                 2367                  705                  700       0.280135172792 
                 2001                  842                  350                  0.0 
                 5100                 2847                  150                  0.0 
                  758                  753                  450                  0.0 
                  452                  398                  350                  0.0 
                 3271                  455                  450                  0.0 
                  502                  497                  400                  0.0 
                 3213                  908                  700       0.143573669362 
                 3208                 1272                  500                  0.0 
                 1644                  656                  100                  0.0 
                 5100                  555                  550                  0.0 
                 3798                  983                  250                  0.0 
                 1137                  455                  450                  0.0 
                 1230                  659                  350                  0.0 
                 2576                  520                  100                  0.0 
                  853                  599                  100                  0.0 
                 1741                  516                  400                  0.0 
                 2039                  705                  700        0.43867259947 
                 1050                  363                  250                  0.0 
                 1533                 1528                  700       0.603379247879 
                 5100                 1188                  100                  0.0 
                 3249                  810                  400                  0.0 
                 5100                 3664                  700     0.00337083346574 
                 4393                  805                  800     0.00232624176354 
                 3213                 3208                  700      0.0678622625934 
                 3261                 3256                  800       0.114093803755 
                 4475                  196                  100                  0.0 
                  576                  400                  350                  0.0 
                  706                  605                  600                  0.0 
                 2036                  720                  250                  0.0 
                 1285                  437                  300                  0.0 
                 1791                  605                  600                  0.0 
                 3416                 1069                  100                  0.0 
                  497                  492                  100                  0.0 
                 1155                  962                  800       0.572516847783 
                  784                  205                  200                  0.0 
                  666                  578                  500                  0.0 
                 2421                 2416                  300                  0.0 
                 1845                  990                  800       0.626724283897 
                 3271                 1693                  450                  0.0 
                  750                  745                  250                  0.0 
                 1351                  739                  600                  0.0 
                  338                  333                  150                  0.0 
                  784                  286                  200                  0.0 
                  818                  537                  150                  0.0 
                 3285                  453                  300                  0.0 
                 1012                  223                  100                  0.0 
                 1791                 1039                  600                  0.0 
                  931                  673                  600                  0.0 
                 1183                  997                  600                  0.0 
                  507                  355                  350                  0.0 
                  552                  547                  450                  0.0 
                 1488                  775                  400                  0.0 
                 1644                 1639                  100                  0.0 
                 1285                  305                  300                  0.0 
                  765                  605                  600                  0.0 
                 3799                 3794                  450                  0.0 
                 4386                 1559                  550                  0.0 
                  448                  335                  300                  0.0 
                 5100                 2504                  600                  0.0 
                 3208                 3203                  500                  0.0 
                  512                  507                  300                  0.0 
                  741                  736                  500                  0.0 
                 3841                  334                  200                  0.0 
                  338                  227                  150                  0.0 
                 1050                  734                  250                  0.0 
                  716                  273                  100                  0.0 
                 1285                  625                  300                  0.0 
                  557                  336                  200                  0.0 
                 3784                  805                  800      0.0235519963492 
                 1298                  515                  200                  0.0 
                 1343                 1338                  700       0.597970122418 
                 4406                  664                  450                  0.0 
                  228                  223                  100                  0.0 
                 1050                 1045                  250                  0.0 
                 3916                 2140                  100                  0.0 
                  541                  255                  250                  0.0 
                  661                  205                  200                  0.0 
                  625                  405                  400                  0.0 
                  715                  710                  550                  0.0 
                 2367                 1579                  700       0.484890469902 
                 2115                 2110                  800       0.531003195415 
                 3767                  355                  350                  0.0 
                 3226                 1544                  350                  0.0 
                 1588                  336                  150                  0.0 
                 2859                  205                  200                  0.0 
                 5100                 5095                  500                  0.0 
                  706                  701                  600                  0.0 
                  853                  848                  100                  0.0 
                 1741                  658                  400                  0.0 
                 2823                  927                  300                  0.0 
                  463                  295                  250                  0.0 
                  970                  155                  150                  0.0 
                  814                  405                  400                  0.0 
                 2435                 1844                  800       0.516483416535 
                 5100                 3572                  600                  0.0 
                 4393                 1068                  800      0.0401273955597 
                 1298                  379                  200                  0.0 
                 3750                 1375                  500                  0.0 
                  710                  465                  400                  0.0 
                  483                  205                  150                  0.0 
                  294                  243                  200                  0.0 
                  228                  105                  100                  0.0 
                 1059                  705                  700       0.567878816018 
                  758                  664                  450                  0.0 
                  576                  507                  350                  0.0 
                  279                  274                  100                  0.0 
                  397                  305                  300                  0.0 
                 1285                  894                  300                  0.0 
                  338                  188                  150                  0.0 
                 3784                 2920                  800      0.0983912813301 
                  790                  605                  550                  0.0 
                 1343                  827                  700       0.601190487289 
                  560                  555                  500                  0.0 
                  970                  525                  150                  0.0 
                  557                  552                  200                  0.0 
                 1796                  422                  200                  0.0 
                 5100                 3466                  500                  0.0 
                 1620                 1615                  800       0.624932823894 
                 4432                 4427                  200                  0.0 
                 1012                 1007                  100                  0.0 
                 1092                  849                  400                  0.0 
                 1796                  870                  200                  0.0 
                 4395                 2268                  600                  0.0 
                  997                  642                  550                  0.0 
                  662                  355                  350                  0.0 
                 1195                  105                  100                  0.0 
                 3285                 1486                  300                  0.0 
                 1095                  577                  300                  0.0 
                  589                  359                  300                  0.0 
                 4386                  783                  550                  0.0 
                 5100                  803                  550                  0.0 
                 5100                 5095                  700     0.00580876155424 
                 2771                  948                  550                  0.0 
                 1769                  733                  300                  0.0 
                  957                  952                  700        0.54209105014 
                 4374                 2379                  700       0.155010042191 
                 1741                 1362                  400                  0.0 
                  876                  871                  700       0.502667983957 
                  715                  628                  550                  0.0 
                  684                  455                  300                  0.0 
                 2167                  579                  150                  0.0 
                  950                  591                  500                  0.0 
                 1243                  562                  250                  0.0 
                  715                  555                  550                  0.0 
                 3767                 1050                  550                  0.0 
                  284                  241                  150                  0.0 
                 2859                  765                  200                  0.0 
                  688                  683                  150                  0.0 
                 1044                  908                  600                  0.0 
                 5100                  731                  100                  0.0 
                 1796                  294                  200                  0.0 
                 2742                  505                  500                  0.0 
                  790                  785                  550                  0.0 
                 1306                  555                  550                  0.0 
                  862                  831                  800       0.458212373845 
                  228                  153                  100                  0.0 
                 5100                 2754                  800        0.14685908116 
                  767                  762                  350                  0.0 
                 4416                  305                  300                  0.0 
                  338                  155                  150                  0.0 
                 2001                  473                  350                  0.0 
                 3767                 2538                  350                  0.0 
                  853                  211                  100                  0.0 
                 4389                 1248                  350                  0.0 
                 2456                  205                  200                  0.0 
                 2001                  635                  500                  0.0 
                 2972                 2967                  100                  0.0 
                 2036                  509                  250                  0.0 
                 5100                 1091                  500                  0.0 
                 1533                 1038                  700        0.62874500553 
                 2075                  743                  600                  0.0 
                 5100                 2635                  700       0.119977512927 
                 3749                 2146                  700       0.206240890095 
                 3784                 2257                  800       0.247619324864 
                  894                  889                  350                  0.0 
                 1351                  605                  600                  0.0 
                 3249                 3244                  400                  0.0 
                 2408                  958                  600                  0.0 
                 2797                  380                  250                  0.0 
                  339                  250                  100                  0.0 
                 1195                  353                  100                  0.0 
                 1796                  205                  200                  0.0 
                 2415                  793                  450                  0.0 
                  862                  455                  450                  0.0 
                  762                  731                  700       0.443659142517 
                 1273                  539                  400                  0.0 
                 5100                  277                  100                  0.0 
                  412                  207                  100                  0.0 
                 1047                  608                  350                  0.0 
                 1316                  455                  450                  0.0 
                 3319                  518                  200                  0.0 
                 2037                 1187                  400                  0.0 
                 2859                 1840                  200                  0.0 
                 1047                 1042                  350                  0.0 
                 2408                 1206                  600                  0.0 
                 3813                  305                  300                  0.0 
                 1508                  883                  300                  0.0 
                 1099                  271                  200                  0.0 
                 5100                  155                  150                  0.0 
                 2367                 2362                  700        0.31629226116 
                 3264                  255                  250                  0.0 
                  876                  705                  700       0.504123620818 
                 5100                 1489                  800        0.14995239954 
                 5100                 5095                  600                  0.0 
                 4397                 1334                  400                  0.0 
                 1280                 1137                  800       0.596804839855 
                 4406                 4401                  450                  0.0 
                  931                  748                  600                  0.0 
                 2815                 2282                  800       0.332938597286 
                  515                  507                  500                  0.0 
                 3798                 3793                  250                  0.0 
                  339                  105                  100                  0.0 
                  710                  614                  400                  0.0 
                 1137                  718                  450                  0.0 
                 1533                  855                  700       0.614358888412 
                 1509                  712                  550                  0.0 
                 1917                  170                  100                  0.0 
                 1404                  383                  100                  0.0 
                 2799                  605                  600                  0.0 
                  790                  660                  550                  0.0 
                  750                  570                  250                  0.0 
                 2001                 1587                  500                  0.0 
                 1298                  951                  200                  0.0 
                 5100                 1363                  700       0.124942500368 
                 1711                 1258                  500                  0.0 
                  215                  207                  200                  0.0 
                 1552                  605                  600                  0.0 
                 1047                  355                  350                  0.0 
                 1433                 1072                  800       0.618331063446 
                 2576                  305                  100                  0.0 
                  577                  298                  150                  0.0 
                 1280                 1013                  800        0.59606123818 
                 2576                  105                  100                  0.0 
                 1858                  810                  150                  0.0 
                  294                  205                  200                  0.0 
                 2167                  155                  150                  0.0 
                 1059                  953                  700       0.566563186127 
                 1262                  634                  500                  0.0 
                 1280                  903                  800       0.604418733346 
                 1763                  705                  700       0.541063416372 
                  356                  351                  300                  0.0 
                 4377                 2129                  500                  0.0 
                 3232                 3227                  550                  0.0 
                 4393                 1879                  800       0.234599611778 
                 2435                  805                  800       0.372940879006 
                 1858                  155                  150                  0.0 
                 3285                  673                  300                  0.0 
                 5100                  171                  100                  0.0 
                 2823                  305                  300                  0.0 
                 1533                  705                  700       0.594630618487 
                 1588                  730                  150                  0.0 
                  940                  499                  400                  0.0 
                 1054                  982                  800       0.539410071187 
                  228                  127                  100                  0.0 
                 1404                  105                  100                  0.0 
                  835                  572                  500                  0.0 
                 3798                  627                  250                  0.0 
                 2226                 2221                  100                  0.0 
                 2757                 1391                  350                  0.0 
                 1059                 1054                  700       0.572750945022 
                 3749                 1625                  700       0.249829076199 
                 2001                  505                  500                  0.0 
                 2771                 1619                  550                  0.0 
                  341                  262                  200                  0.0 
                 2757                  988                  350                  0.0 
                 1917                  448                  100                  0.0 
                 1352                 1347                  150                  0.0 
                 3261                 2580                  800       0.198553653379 
                 2383                 1770                  400                  0.0 
                  929                  299                  200                  0.0 
                 3319                  326                  200                  0.0 
                 2415                 1047                  450                  0.0 
                 4454                  271                  150                  0.0 
                 4432                  205                  200                  0.0 
                 2036                  255                  250                  0.0 
                  688                  225                  150                  0.0 
                  716                  105                  100                  0.0 
                 2037                  405                  400                  0.0 
                  688                  155                  150                  0.0 
                 3841                 2354                  200                  0.0 
                 1917                  276                  100                  0.0 
                  203                  175                  150                  0.0 
                 2038                 1062                  550                  0.0 
                 4407                 4402                  250                  0.0 
                 1779                  455                  450                  0.0 
                 1741                  838                  400                  0.0 
                 3767                  526                  350                  0.0 
                 3783                  588                  400                  0.0 
                  279                  216                  100                  0.0 
                 3784                  605                  600                  0.0 
                 4374                 1295                  700       0.159560607648 
                 4406                  969                  450                  0.0 
                 5100                 1022                  200                  0.0 
                  784                  400                  200                  0.0 
                 3799                 1314                  450                  0.0 
                 2071                  305                  300                  0.0 
                 3264                  390                  250                  0.0 
                 1050                  255                  250                  0.0 
                 1243                  951                  250                  0.0 
                 1352                  319                  150                  0.0 
                 4374                  955                  700      0.0237314104365 
                 5100                  863                  600                  0.0 
                 1012                  691                  100                  0.0 
                 2390                 2385                  250                  0.0 
                 5100                 1604                  500                  0.0 
                 5100                  805                  800    0.000405859555153 
                 2075                  912                  600                  0.0 
                  508                  503                  450                  0.0 
                  399                  255                  250                  0.0 
                 1702                  598                  350                  0.0 
                 4475                 4470                  100                  0.0 
                  674                  501                  450                  0.0 
                 2073                  586                  450                  0.0 
                 3749                 2835                  700      0.0620104471578 
                  815                  807                  800       0.447440069142 
                 5100                 1018                  450                  0.0 
                  797                  387                  300                  0.0 
                 2001                 1497                  350                  0.0 
                 3232                  744                  550                  0.0 
                 5100                  455                  450                  0.0 
                  348                  255                  250                  0.0 
                 2917                  412                  150                  0.0 
                  883                  698                  550                  0.0 
                 5100                  105                  100                  0.0 
                 2784                  558                  400                  0.0 
                 2812                 1530                  450                  0.0 
                 1186                  802                  700       0.593472139748 
                 5100                 5095                  450                  0.0 
                 1644                  262                  100                  0.0 
                 3767                 1445                  550                  0.0 
                 3255                 1402                  600                  0.0 
                 1741                 1069                  400                  0.0 
                 5100                  980                  700     0.00519571229091 
                  471                  252                  200                  0.0 
                  240                  235                  150                  0.0 
                  767                  630                  350                  0.0 
                 1047                  796                  350                  0.0 
                 2367                 1931                  700        0.39346566499 
                 2771                 2766                  550                  0.0 
                  940                  615                  400                  0.0 
                 4475                 1280                  100                  0.0 
                 2001                 1122                  350                  0.0 
                  552                  499                  450                  0.0 
                 3319                 1311                  200                  0.0 
                 1047                  465                  350                  0.0 
                 5100                 3093                  250                  0.0 
                  797                  305                  300                  0.0 
                  662                  563                  350                  0.0 
                 2039                  919                  700        0.54971613118 
                 3255                 1856                  600                  0.0 
                  448                  305                  300                  0.0 
                 2390                 1643                  250                  0.0 
                  557                  405                  400                  0.0 
                  452                  447                  350                  0.0 
                 2415                  455                  450                  0.0 
                  458                  453                  400                  0.0 
                 2167                  898                  150                  0.0 
                  338                  275                  150                  0.0 
                 2342                 1810                  500                  0.0 
                 1446                  715                  350                  0.0 
                  152                  105                  100                  0.0 
                 1858                  354                  150                  0.0 
                  661                  490                  200                  0.0 
                 3750                 1920                  500                  0.0 
                  186                  181                  100                  0.0 
                 1731                  663                  250                  0.0 
                  152                  124                  100                  0.0 
                  862                  857                  800       0.459640306188 
                  557                  263                  200                  0.0 
                 2799                  781                  600                  0.0 
                  306                  277                  250                  0.0 
                 2518                  247                  150                  0.0 
                 2435                 1399                  800       0.556823788272 
                 2784                  405                  400                  0.0 
                 2383                 2378                  400                  0.0 
                 1644                 1037                  100                  0.0 
                  625                  450                  400                  0.0 
                 3213                 2492                  700       0.141457682417 
                  412                  290                  100                  0.0 
                  284                  208                  150                  0.0 
                  933                  305                  300                  0.0 
                 5100                  355                  350                  0.0 
                 2797                 1874                  250                  0.0 
                 4454                 1453                  150                  0.0 
                  397                  346                  300                  0.0 
                 3261                 1016                  800       0.207654985737 
                 2167                 2162                  150                  0.0 
                  636                  255                  250                  0.0 
                 1095                  419                  300                  0.0 
                 3249                  405                  400                  0.0 
                 4432                 2653                  200                  0.0 
                 2812                  616                  450                  0.0 
                  710                  534                  400                  0.0 
                 2859                 1186                  200                  0.0 
                 1796                 1248                  200                  0.0 
                  483                  272                  150                  0.0 
                 3261                 1619                  800        0.36495558344 
                 1711                 1706                  500                  0.0 
                 2073                 1607                  450                  0.0 
                 1779                 1414                  450                  0.0 
                  576                  450                  350                  0.0 
                 2518                  993                  150                  0.0 
                 3369                 1206                  150                  0.0 
                 1588                 1075                  150                  0.0 
                 2001                 1262                  500                  0.0 
                 2421                  608                  300                  0.0 
                 2375                 1861                  550                  0.0 
                  741                  670                  500                  0.0 
                  636                  401                  250                  0.0 
                 3249                 1146                  400                  0.0 
                 3255                  605                  600                  0.0 
                 3255                 3250                  600                  0.0 
                 3208                 1730                  500                  0.0 
                 1433                 1428                  800       0.613005459397 
                 1731                 1726                  250                  0.0 
                 3841                 3836                  200                  0.0 
                 1243                  255                  250                  0.0 
                  835                  505                  500                  0.0 
                 1404                  909                  100                  0.0 
                 1467                 1121                  500                  0.0 
                  341                  232                  200                  0.0 
                 2518                  155                  150                  0.0 
                  577                  215                  150                  0.0 
                 4475                 2392                  100                  0.0 
                 5100                 2025                  800       0.186784096256 
                 3226                  513                  350                  0.0 
                 3369                  722                  150                  0.0 
                  666                  661                  500                  0.0 
                 2972                  183                  100                  0.0 
                 2815                 1504                  800       0.469467980733 
                 3880                 3875                  150                  0.0 
                 1099                  205                  200                  0.0 
                 1095                 1090                  300                  0.0 
                 2038                 1637                  550                  0.0 
                 2351                  486                  350                  0.0 
                 4393                 3308                  800       0.038732133813 
                 1529                  833                  450                  0.0 
                 5100                 3341                  400                  0.0 
                 2917                 2912                  150                  0.0 
                  565                  557                  550                  0.0 
                  348                  296                  250                  0.0 
                  862                  805                  800       0.453632583372 
                 4386                 3105                  550                  0.0 
                 3264                 1394                  250                  0.0 
                 2518                 1580                  150                  0.0 
                 3841                  205                  200                  0.0 
                  598                  162                  100                  0.0 
                 1791                 1786                  600                  0.0 
                 2075                 1119                  600                  0.0 
                 5100                  553                  350                  0.0 
                 4454                 2543                  150                  0.0 
                 3749                  705                  700     0.00824858490522 
                  589                  496                  300                  0.0 
                 1529                  455                  450                  0.0 
                  818                  235                  150                  0.0 
                 4475                  105                  100                  0.0 
                 5100                 3521                  550                  0.0 
                 3319                 3314                  200                  0.0 
                  341                  297                  200                  0.0 
                 2456                 1072                  200                  0.0 
                 3767                 3762                  350                  0.0 
                  883                  878                  550                  0.0 
                 5100                 1878                  250                  0.0 
                 1446                 1015                  350                  0.0 
                 4406                  455                  450                  0.0 
                 1195                  794                  100                  0.0 
                 3319                  824                  200                  0.0 
                 4432                  342                  200                  0.0 
                 3784                 2052                  600                  0.0 
                 4475                  685                  100                  0.0 
                  660                  605                  600                  0.0 
                  458                  428                  400                  0.0 
                 5100                 3268                  350                  0.0 
                 1316                 1006                  450                  0.0 
                 1552                  967                  600                  0.0 
                 1012                  325                  100                  0.0 
                 5100                 1523                  450                  0.0 
                 5100                 5095                  250                  0.0 
                 2115                 1024                  800       0.600950224116 
                  674                  455                  450                  0.0 
                 1731                  912                  250                  0.0 
                  929                  634                  200                  0.0 
                 2167                  373                  150                  0.0 
                 3271                  632                  450                  0.0 
                  862                  732                  450                  0.0 
                  636                  631                  250                  0.0 
                 3232                 1338                  550                  0.0 
                  339                  140                  100                  0.0 
                 2812                  834                  450                  0.0 
                 1280                 1275                  800       0.603785333255 
                 1468                  611                  250                  0.0 
                 5100                 1345                  350                  0.0 
                  660                  655                  600                  0.0 
                  767                  520                  350                  0.0 
                 1147                  421                  150                  0.0 
                 3249                  573                  400                  0.0 
                 1054                  805                  800       0.536648250344 
                  684                  679                  300                  0.0 
                 2037                 1553                  400                  0.0 
                 2226                  105                  100                  0.0 
                  940                  759                  400                  0.0 
                 3249                 1621                  400                  0.0 
                 1012                  105                  100                  0.0 
                 4377                 1037                  500                  0.0 
                 1468                 1093                  250                  0.0 
                  883                  783                  550                  0.0 
                 1183                 1178                  600                  0.0 
                 1316                 1311                  450                  0.0 
                  997                  742                  550                  0.0 
                 2742                 2065                  500                  0.0 
                  674                  669                  450                  0.0 
                 2797                  255                  250                  0.0 
                  284                  155                  150                  0.0 
                  404                  196                  150                  0.0 
                 3783                  405                  400                  0.0 
                  497                  227                  100                  0.0 
                 1741                  405                  400                  0.0 
                 1099                  828                  200                  0.0 
                 4377                  505                  500                  0.0 
                  284                  279                  150                  0.0 
                 2071                  420                  300                  0.0 
                 3916                  192                  100                  0.0 
                 1620                 1357                  800       0.627727740031 
                 5100                 3746                  800     0.00865641296062 
                  814                  481                  400                  0.0 
                 4393                 1417                  800       0.188866778643 
                 2351                  913                  350                  0.0 
                 5100                  505                  500                  0.0 
                  557                  473                  400                  0.0 
                  463                  255                  250                  0.0 
                 2518                 2513                  150                  0.0 
                  970                  387                  150                  0.0 
                 2815                 1852                  800       0.436049486391 
                 1858                  234                  150                  0.0 
                 1529                 1091                  200                  0.0 
                  557                  431                  200                  0.0 
                 3784                 3779                  800      0.0399424457598 
                  415                  407                  400                  0.0 
                 1137                  901                  450                  0.0 
                 2071                 2066                  300                  0.0 
                  839                  710                  600                  0.0 
                 2038                  689                  550                  0.0 
                 3232                  555                  550                  0.0 
                 3813                 1078                  300                  0.0 
                 1230                  899                  350                  0.0 
                 1155                  805                  800       0.579372514923 
                  741                  505                  500                  0.0 
                 2755                 2192                  700       0.253277381655 
                 1796                  606                  200                  0.0 
                 3784                 1114                  600                  0.0 
                  716                  376                  100                  0.0 
                  657                  602                  550                  0.0 
                 3750                 3745                  500                  0.0 
                 1298                 1293                  200                  0.0 
                 2435                 2430                  800       0.400306055393 
                 2755                 1110                  700       0.380016344972 
                 2972                  558                  100                  0.0 
                 4389                 4384                  350                  0.0 
                 2576                  885                  100                  0.0 
                 2812                 2073                  450                  0.0 
                 5100                 2982                  200                  0.0 
                 1092                 1087                  400                  0.0 
                 3799                  455                  450                  0.0 
                 1917                  105                  100                  0.0 
                 1488                  405                  400                  0.0 
                 3813                  708                  300                  0.0 
                  710                  405                  400                  0.0 
                 3416                 3411                  100                  0.0 
                  341                  205                  200                  0.0 
                 3813                 1641                  300                  0.0 
                  812                  807                  700       0.472850546384 
                 4386                 4381                  550                  0.0 
                 3767                 3762                  550                  0.0 
                 1588                  228                  150                  0.0 
                 2755                  705                  700       0.138405334365 
                 3749                 3744                  700      0.0214392772726 
                 1404                  249                  100                  0.0 
                 2037                  530                  400                  0.0 
                 5100                  705                  700    0.000215057727114 
                  957                  883                  700        0.53247364482 
                 2815                 1221                  800       0.448921117701 
                 5100                 2191                  400                  0.0 
                 1298                  700                  200                  0.0 
                 5100                  405                  400                  0.0 
                  716                  199                  100                  0.0 
                 1306                  850                  550                  0.0 
                  765                  678                  600                  0.0 
                  294                  289                  200                  0.0 
                 1099                  358                  200                  0.0 
                 4454                  155                  150                  0.0 
                  741                  610                  500                  0.0 
