#                prod                mhscp              mrec500 
                  272                  200                  0.0 
                 2117                  600                  0.0 
                 2116                  450                  0.0 
                 1738                  400                  0.0 
                 4227                 4000      0.0262590963564 
                 5100                  250                  0.0 
                  327                  250                  0.0 
                 2503                  250                  0.0 
                 1336                  100                  0.0 
                 1777                  450                  0.0 
                 4273                  600                  0.0 
                 2115                  300                  0.0 
                 1728                  250                  0.0 
                  946                  550                  0.0 
                  687                  600                  0.0 
                 3541                  500                  0.0 
                 2964                  350                  0.0 
                 1605                 1600       0.416132322608 
                  324                  300                  0.0 
                 3469                 2400        0.14702087639 
                 2317                 2000       0.275061322755 
                 1566                 1500       0.407810527718 
                  295                  150                  0.0 
                 1229                  300                  0.0 
                 1105                 1100       0.494356103614 
                 1496                  450                  0.0 
                 1891                 1600       0.409459929371 
                 2512                 1800       0.389146210867 
                 5100                 1500      0.0640703877848 
                  660                  400                  0.0 
                  884                  600                  0.0 
                 5100                  300                  0.0 
                 1631                 1600       0.412661402371 
                 2197                 1000       0.523288860782 
                 1480                  550                  0.0 
                 2242                 1200       0.550540009182 
                 4266                  350                  0.0 
                 4749                 4500     0.00995570228206 
                 2339                 2200       0.188591554882 
                  140                  100                  0.0 
                 4261                 1200       0.113464808074 
                 3103                 1500       0.375029008059 
                 4417                 2600       0.148183954053 
                  731                  300                  0.0 
                 3037                 3000      0.0957785174711 
                  584                  400                  0.0 
                 3164                 1600       0.388601271815 
                 4579                 4500      0.0136828886208 
                 1789                 1600        0.40139394354 
                  432                  350                  0.0 
                 1128                 1100       0.484896779843 
                  377                  300                  0.0 
                 5100                  700                  0.0 
                 3169                  100                  0.0 
                 5100                 1100     0.00639219752894 
                 1583                  900       0.536509032581 
                 1531                 1500       0.417525228582 
                 4342                  150                  0.0 
                 1821                  900       0.532311797314 
                 2053                 1300       0.532282996037 
                 4276                  400                  0.0 
                  852                  200                  0.0 
                 2028                 1600       0.425840629764 
                  633                  450                  0.0 
                 5100                 2200       0.126792514845 
                  623                  300                  0.0 
                 2473                 2400       0.145874894101 
                  537                  300                  0.0 
                  755                  700                  0.0 
                 1408                 1300       0.463782856373 
                  255                  250                  0.0 
                 3538                  900       0.113259674397 
                 1069                  150                  0.0 
                  588                  500                  0.0 
                 1143                  700                  0.0 
                 4688                 4000      0.0236880580352 
                 1472                  300                  0.0 
                 2156                  800                  0.0 
                 3725                  100                  0.0 
                 3005                 2600       0.129397672153 
                 2081                  400                  0.0 
                 2955                  700                  0.0 
                 5100                  900     0.00151278507511 
                 1309                 1200       0.491341752029 
                 3280                 3000      0.0877418083782 
                  864                  300                  0.0 
                 1789                  600                  0.0 
                 5100                  600                  0.0 
                 4505                 4500      0.0127241415389 
                 4266                 1000      0.0426045508763 
                  469                  300                  0.0 
                  708                  200                  0.0 
                 1506                 1400       0.427993003301 
                  984                  250                  0.0 
                 5100                 1400      0.0410154033103 
                 1112                  100                  0.0 
                 1845                 1300       0.526820252243 
                 3008                  800                  0.0 
                 4285                  450                  0.0 
                 2212                 1600       0.434323360531 
                 1033                  400                  0.0 
                  800                  600                  0.0 
                  818                  250                  0.0 
                 4415                 2400       0.158607665533 
                 1716                 1600       0.405891348354 
                 3579                  800                  0.0 
                 2130                 1800       0.385099504973 
                 2661                 1300       0.485001463103 
                 3795                 3500      0.0499178717932 
                 2399                 1400       0.452707510946 
                 1968                 1200       0.566597619085 
                  709                  450                  0.0 
                 2293                 1800       0.387398651801 
                  192                  150                  0.0 
                 2485                  550                  0.0 
                 3117                  150                  0.0 
                 1144                  900       0.479879958274 
                 1305                 1300       0.483220182002 
                 2494                  400                  0.0 
                 1833                 1800       0.385474271197 
                 3625                 1500       0.301945937781 
                 4029                 3000       0.086852114438 
                  926                  450                  0.0 
                  475                  450                  0.0 
                 3505                 3500      0.0557324257064 
                 1505                 1500       0.418441255487 
                 2121                  900       0.492197018924 
                 4005                 4000      0.0297990799146 
                 5100                 5000     0.00376234665156 
                 2516                  600                  0.0 
                 1594                  800                  0.0 
                 1100                 1000       0.460283575154 
                 3693                 3000      0.0881869704722 
                  684                  250                  0.0 
                  195                  100                  0.0 
                  417                  300                  0.0 
                  805                  800                  0.0 
                 1692                 1500        0.40721279535 
                  417                  200                  0.0 
                 3611                  300                  0.0 
                 3013                  450                  0.0 
                 1671                 1000        0.55554535277 
                 1018                  800                  0.0 
                 4287                  250                  0.0 
                 2591                 1200       0.507822466689 
                 4285                 1300       0.140607191026 
                 4045                 4000      0.0285351956197 
                 3674                 1800       0.322195285052 
                  297                  250                  0.0 
                 3027                  300                  0.0 
                 2568                  200                  0.0 
                 2803                 1800       0.382509660425 
                  705                  700                  0.0 
                 1700                  350                  0.0 
                 2534                 2400       0.141862363491 
                 3641                  200                  0.0 
                 3559                  350                  0.0 
                 3897                 2600       0.137585038581 
                 1230                 1200       0.499822994067 
                  751                  550                  0.0 
                 1241                 1000       0.499622611332 
                 2082                  700                  0.0 
                 3156                 2400       0.147463890406 
                 5100                  800                  0.0 
                 3671                 1600       0.323274890066 
                 1217                  500                  0.0 
                  422                  100                  0.0 
                 2205                 2000       0.273506146953 
                 1361                 1300       0.469995621196 
                 1750                  550                  0.0 
                 1765                  300                  0.0 
                 2730                 1400       0.429009601481 
                 2963                  900       0.247996901694 
                  223                  200                  0.0 
                 5100                 3000        0.11984649169 
                  855                  800                  0.0 
                 2622                 2400        0.14222850474 
                 3560                  550                  0.0 
                 1236                  800                  0.0 
                 1778                 1400       0.451902172873 
                 1157                 1100       0.472289135186 
                 3685                  150                  0.0 
                 3978                 3500      0.0482751429922 
                 1058                 1000       0.459668282418 
                  827                  800                  0.0 
                 2631                 1100       0.465114097843 
                 1179                  350                  0.0 
                 1844                  800                  0.0 
                 2320                 1300       0.519560300008 
                 2921                 2400       0.143733387801 
                 1040                  500                  0.0 
                 3621                 1100       0.210832178812 
                 1665                 1600       0.407213033892 
                  455                  450                  0.0 
                 1571                 1400       0.434139967707 
                 3337                 2200       0.179384175621 
                 1394                  800                  0.0 
                  880                  400                  0.0 
                 2532                  300                  0.0 
                 5100                  550                  0.0 
                 3001                 2200       0.191301186314 
                 5100                 1300      0.0242461098636 
                  833                  350                  0.0 
                 4252                  500                  0.0 
                 2046                  350                  0.0 
                 5100                 1800       0.126202771225 
                 3506                 2600       0.133873692792 
                  122                  100                  0.0 
                 5100                 4500     0.00869061597878 
                 5100                  150                  0.0 
                 1160                 1000       0.476079393973 
                 2989                  400                  0.0 
                 1805                 1800       0.386905398963 
                 2210                  150                  0.0 
                  922                  100                  0.0 
                 1489                 1000        0.54566727019 
                 3003                  250                  0.0 
                 1018                  700                  0.0 
                 2605                 2600       0.131965230377 
                 1029                  300                  0.0 
                 2497                  900       0.393644294298 
                 1851                  150                  0.0 
                 4487                 3000      0.0939360772614 
                  590                  200                  0.0 
                 2405                 2400       0.145413128772 
                 5100                  400                  0.0 
                  734                  150                  0.0 
                  652                  600                  0.0 
                 2565                 2200       0.190910312497 
                 2636                 2600       0.132388013426 
                  367                  250                  0.0 
                 2081                  250                  0.0 
                 3030                 1200        0.41357028194 
                 2138                 1400        0.46403204321 
                 3671                 3500      0.0524470305967 
                  274                  250                  0.0 
                  505                  500                  0.0 
                  899                  500                  0.0 
                 5100                 3500      0.0577977661068 
                 1618                 1500       0.401974725372 
                 2679                 2000        0.27685198276 
                 1414                  350                  0.0 
                  905                  900       0.449149294634 
                  928                  900       0.447817401935 
                 1113                  800                  0.0 
                 3580                 1000       0.165670844013 
                  757                  400                  0.0 
                 1062                  900       0.449939191812 
                 1937                 1500       0.422833115674 
                  375                  350                  0.0 
                 1563                 1300       0.491707781284 
                  355                  350                  0.0 
                  638                  550                  0.0 
                 1522                  600                  0.0 
                  555                  550                  0.0 
                 4113                 4000      0.0270047867939 
                 4366                  100                  0.0 
                 2998                  600                  0.0 
                 3451                 3000      0.0900426147602 
                 2275                 2200        0.18858985083 
                 5100                 1200      0.0136185024563 
                 2472                 2000       0.280797002132 
                 1468                 1200       0.520509782467 
                 1461                 1400        0.43198343301 
                 2525                  450                  0.0 
                 5100                 2400       0.138234874362 
                  637                  500                  0.0 
                 3310                 2000       0.242620995969 
                  405                  400                  0.0 
                 3005                 3000      0.0959184309878 
                 2045                  500                  0.0 
                 1685                 1300       0.517984621659 
                  531                  450                  0.0 
                 2081                  550                  0.0 
                 1337                 1100       0.497640503939 
                 2005                 2000       0.279577845164 
                 1455                  400                  0.0 
                 3770                 2000       0.229945919387 
                 1258                 1100       0.482719424542 
                  947                  800                  0.0 
                 4310                 1400       0.156989279033 
                 3089                 1300       0.405150798975 
                 4243                  900      0.0228019114527 
                  993                  600                  0.0 
                 1222                  400                  0.0 
                 3780                 2200       0.177420079045 
                 1432                  250                  0.0 
                 3216                 2600       0.130260511324 
                  218                  150                  0.0 
                 5100                 1000     0.00292963584179 
                  605                  600                  0.0 
                 1508                  700                  0.0 
                 4409                 4000      0.0252010530124 
                 1027                  200                  0.0 
                 3086                 3000      0.0921368743145 
                 2273                 1100       0.532296204977 
                 1002                  900       0.437923002975 
                 1438                  500                  0.0 
                  686                  550                  0.0 
                 1759                 1100       0.560450542887 
                 4248                  700                  0.0 
                 1934                 1400       0.464771866806 
                 1600                  100                  0.0 
                 1791                  200                  0.0 
