#                prod                mhscp              mrec400 
                  705                  700       0.420304766641 
                 1700                  350                  0.0 
                 3641                  200                  0.0 
                 3559                  350                  0.0 
                  751                  550                  0.0 
                 2082                  700       0.361853363641 
                 5100                  800    0.000737649779056 
                 1217                  500                  0.0 
                  422                  100                  0.0 
                 1750                  550                  0.0 
                 1765                  300                  0.0 
                  223                  200                  0.0 
                  855                  800       0.420707329556 
                 3560                  550                  0.0 
                 1236                  800       0.515315345068 
                 3685                  150                  0.0 
                  827                  800       0.428466838378 
                 1179                  350                  0.0 
                 1844                  800       0.501690230972 
                 1040                  500                  0.0 
                  455                  450                  0.0 
                 1394                  800       0.531164022631 
                  880                  400                  0.0 
                 2532                  300                  0.0 
                 5100                  550                  0.0 
                  833                  350                  0.0 
                 4252                  500                  0.0 
                 2046                  350                  0.0 
                  122                  100                  0.0 
                 5100                  150                  0.0 
                 2989                  400                  0.0 
                 2210                  150                  0.0 
                  922                  100                  0.0 
                 3003                  250                  0.0 
                 1018                  700       0.487919996275 
                 1029                  300                  0.0 
                 1851                  150                  0.0 
                  590                  200                  0.0 
                 5100                  400                  0.0 
                  734                  150                  0.0 
                  652                  600                  0.0 
                  367                  250                  0.0 
                 2081                  250                  0.0 
                  274                  250                  0.0 
                  505                  500                  0.0 
                  899                  500                  0.0 
                 1414                  350                  0.0 
                 1113                  800        0.48814382894 
                  757                  400                  0.0 
                  375                  350                  0.0 
                  355                  350                  0.0 
                  638                  550                  0.0 
                 1522                  600                  0.0 
                  555                  550                  0.0 
                 4366                  100                  0.0 
                 2998                  600                  0.0 
                 2525                  450                  0.0 
                  637                  500                  0.0 
                  405                  400                  0.0 
                 2045                  500                  0.0 
                  531                  450                  0.0 
                 2081                  550                  0.0 
                 1455                  400                  0.0 
                  947                  800       0.444182553273 
                  993                  600                  0.0 
                 1222                  400                  0.0 
                 1432                  250                  0.0 
                  218                  150                  0.0 
                  605                  600                  0.0 
                 1508                  700       0.505139680859 
                 1027                  200                  0.0 
                 1438                  500                  0.0 
                  686                  550                  0.0 
                 4248                  700     0.00268607166434 
                 1600                  100                  0.0 
                 1791                  200                  0.0 
