#                prod                 mint                mhscp              mrec400 
                 3255                 3250                  600                  0.0 
                 1351                  605                  600                  0.0 
                 5100                 3093                  250                  0.0 
                 3880                  265                  150                  0.0 
                  758                  455                  450                  0.0 
                  483                  205                  150                  0.0 
                 3232                 1338                  550                  0.0 
                 2797                  844                  250                  0.0 
                 2917                  412                  150                  0.0 
                 2815                 2282                  800        0.23419343165 
                 1054                 1049                  800       0.453254812167 
                 2390                  370                  250                  0.0 
                 3213                 3208                  700      0.0627838267001 
                  458                  428                  400                  0.0 
                 2823                  305                  300                  0.0 
                 2415                 1047                  450                  0.0 
                 1195                  157                  100                  0.0 
                  541                  445                  250                  0.0 
                 2797                  566                  250                  0.0 
                 1779                 1127                  450                  0.0 
                 4406                  455                  450                  0.0 
                  577                  215                  150                  0.0 
                 3369                  722                  150                  0.0 
                 1644                  105                  100                  0.0 
                 2797                 2792                  250                  0.0 
                 2001                 1122                  350                  0.0 
                 2815                 1504                  800       0.337638971338 
                  797                  624                  300                  0.0 
                 1404                  249                  100                  0.0 
                  589                  305                  300                  0.0 
                 1468                  255                  250                  0.0 
                  929                  634                  200                  0.0 
                  931                  748                  600                  0.0 
                  957                  952                  700       0.455509738064 
                 2784                  770                  400                  0.0 
                 2038                 1062                  550                  0.0 
                 1343                 1338                  700       0.455488660672 
                 1092                  664                  400                  0.0 
                 2001                  505                  500                  0.0 
                 2742                 2065                  500                  0.0 
                  625                  620                  400                  0.0 
                 4386                 1105                  550                  0.0 
                 2456                  205                  200                  0.0 
                 1195                  530                  100                  0.0 
                  762                  731                  700       0.414716334353 
                 5100                 2635                  700       0.113958617368 
                 1012                  153                  100                  0.0 
                  397                  392                  300                  0.0 
                 3916                 1171                  100                  0.0 
                 1047                  796                  350                  0.0 
                 2815                  991                  800       0.224021188311 
                 5100                 2097                  350                  0.0 
                 1468                  817                  250                  0.0 
                 2917                  672                  150                  0.0 
                 2415                 1383                  450                  0.0 
                  987                  982                  450                  0.0 
                 2226                  105                  100                  0.0 
                  715                  710                  550                  0.0 
                 3416                  105                  100                  0.0 
                 1769                  983                  300                  0.0 
                  716                  273                  100                  0.0 
                 2859                 2854                  200                  0.0 
                 1917                  276                  100                  0.0 
                  463                  396                  250                  0.0 
                 1529                  616                  450                  0.0 
                 2351                  355                  350                  0.0 
                 3208                  505                  500                  0.0 
                 3213                 1168                  700       0.230419327666 
                 2001                  631                  350                  0.0 
                  894                  707                  350                  0.0 
                 2408                 1910                  600                  0.0 
                  862                  624                  450                  0.0 
                  408                  403                  350                  0.0 
                 2972                 1700                  100                  0.0 
                 5100                  863                  600                  0.0 
                 2073                 1248                  450                  0.0 
                 1280                 1137                  800       0.440494521086 
                  508                  455                  450                  0.0 
                 3783                 1795                  400                  0.0 
                  662                  563                  350                  0.0 
                 1620                 1140                  800       0.436459915359 
                 2576                 2571                  100                  0.0 
                  315                  307                  300                  0.0 
                 3749                 1625                  700       0.227987197898 
                  279                  105                  100                  0.0 
                  625                  450                  400                  0.0 
                  987                  810                  450                  0.0 
                  839                  834                  600                  0.0 
                 1468                 1463                  250                  0.0 
                  341                  232                  200                  0.0 
                 2036                  360                  250                  0.0 
                 1917                  170                  100                  0.0 
                 4377                 1037                  500                  0.0 
                  463                  255                  250                  0.0 
                 3749                  931                  700      0.0690414909563 
                  339                  250                  100                  0.0 
                  412                  105                  100                  0.0 
                  940                  935                  400                  0.0 
                 4432                 4427                  200                  0.0 
                 1644                  262                  100                  0.0 
                  203                  198                  150                  0.0 
                 2071                  577                  300                  0.0 
                 5100                  731                  100                  0.0 
                 2815                 2810                  800       0.162906027655 
                 1012                 1007                  100                  0.0 
                 1509                  914                  550                  0.0 
                 1845                 1840                  800       0.391481183416 
                 2421                  858                  300                  0.0 
                 1012                  691                  100                  0.0 
                 2518                  247                  150                  0.0 
                 2001                 1996                  350                  0.0 
                  929                  205                  200                  0.0 
                 3319                  326                  200                  0.0 
                 1186                  705                  700       0.413702299886 
                 1404                  909                  100                  0.0 
                 4406                 2066                  450                  0.0 
                 1137                  571                  450                  0.0 
                 3750                  705                  500                  0.0 
                 3249                  405                  400                  0.0 
                 1763                 1758                  700       0.351374461785 
                  365                  357                  350                  0.0 
                 2115                 1658                  800       0.390107341063 
                 2799                 1008                  600                  0.0 
                  933                  928                  300                  0.0 
                  862                  533                  450                  0.0 
                 1731                  482                  250                  0.0 
                 1845                 1496                  800       0.421545387986 
                  767                  520                  350                  0.0 
                  228                  185                  100                  0.0 
                  465                  457                  450                  0.0 
                 2001                 1004                  500                  0.0 
                 2771                 2116                  550                  0.0 
                  894                  562                  350                  0.0 
                 2799                  605                  600                  0.0 
                 1155                 1150                  800       0.467352407751 
                  412                  290                  100                  0.0 
                 5100                 5095                  150                  0.0 
                 3249                  810                  400                  0.0 
                 2859                 1186                  200                  0.0 
                 2784                 2779                  400                  0.0 
                 2342                  842                  500                  0.0 
                 1306                  555                  550                  0.0 
                 5100                  350                  200                  0.0 
                 1702                  598                  350                  0.0 
                 4393                 1417                  800       0.174184015781 
                 5100                  803                  550                  0.0 
                  589                  584                  300                  0.0 
                  862                  857                  800       0.427993808877 
                 1858                  155                  150                  0.0 
                 2039                  705                  700       0.226722775556 
                 3285                 1000                  300                  0.0 
                 1091                  897                  500                  0.0 
                 1791                 1039                  600                  0.0 
                 5100                 1930                  100                  0.0 
                 1095                  305                  300                  0.0 
                  557                  473                  400                  0.0 
                  661                  656                  200                  0.0 
                  812                  705                  700       0.397465028143 
                 2167                  240                  150                  0.0 
                 2039                 1197                  700        0.38498858203 
                 3226                 2230                  350                  0.0 
                 3916                  351                  100                  0.0 
                 1092                 1087                  400                  0.0 
                 3784                 1744                  800       0.255600667944 
                  657                  602                  550                  0.0 
                 1446                 1015                  350                  0.0 
                 1243                  255                  250                  0.0 
                 1230                  659                  350                  0.0 
                 2917                 1095                  150                  0.0 
                 2742                  669                  500                  0.0 
                 2075                  605                  600                  0.0 
                 1285                 1280                  300                  0.0 
                 5100                  277                  150                  0.0 
                  715                  555                  550                  0.0 
                 2226                  290                  100                  0.0 
                 2071                  305                  300                  0.0 
                 1702                  355                  350                  0.0 
                 5100                 1682                  550                  0.0 
                 4395                 1630                  600                  0.0 
                 2815                  805                  800        0.11979635688 
                 1054                  982                  800       0.429592734574 
                 3767                 2538                  350                  0.0 
                  412                  207                  100                  0.0 
                 4475                 2392                  100                  0.0 
                 1751                 1746                  550                  0.0 
                  576                  571                  350                  0.0 
                 1230                  484                  350                  0.0 
                 2167                  579                  150                  0.0 
                  512                  393                  300                  0.0 
                  784                  558                  200                  0.0 
                 1298                  279                  200                  0.0 
                 5100                  255                  250                  0.0 
                  814                  809                  400                  0.0 
                 2342                 2337                  500                  0.0 
                 4389                 1897                  350                  0.0 
                  508                  478                  450                  0.0 
                 2071                  794                  300                  0.0 
                 3750                 1920                  500                  0.0 
                 2075                 2070                  600                  0.0 
                  750                  745                  250                  0.0 
                  557                  336                  200                  0.0 
                 5100                 1022                  200                  0.0 
                 2435                 1399                  800       0.380480742825 
                  471                  252                  200                  0.0 
                 1731                  912                  250                  0.0 
                 5100                 5095                  600                  0.0 
                 2771                 1619                  550                  0.0 
                 1620                 1615                  800       0.437973444245 
                  115                  107                  100                  0.0 
                 3271                 1693                  450                  0.0 
                 4406                 1415                  450                  0.0 
                  812                  807                  700       0.431532824707 
                 1285                  305                  300                  0.0 
                 5100                 2982                  200                  0.0 
                 2037                  530                  400                  0.0 
                  625                  557                  400                  0.0 
                  463                  342                  250                  0.0 
                 1183                  605                  600                  0.0 
                  883                  698                  550                  0.0 
                 1588                 1583                  150                  0.0 
                 3799                 2664                  450                  0.0 
                 2408                  605                  600                  0.0 
                 3226                 1544                  350                  0.0 
                 3416                 1910                  100                  0.0 
                 2757                 1956                  350                  0.0 
                  279                  216                  100                  0.0 
                 2755                 1110                  700       0.283449716732 
                  400                  242                  200                  0.0 
                 3813                  708                  300                  0.0 
                 1099                  358                  200                  0.0 
                 1054                  860                  800       0.413299240777 
                  294                  205                  200                  0.0 
                 1552                 1223                  600                  0.0 
                 1711                  685                  500                  0.0 
                 1552                  605                  600                  0.0 
                 5100                 2433                  550                  0.0 
                 2351                 1713                  350                  0.0 
                  688                  325                  150                  0.0 
                 4389                 4384                  350                  0.0 
                 2415                 2410                  450                  0.0 
                  741                  505                  500                  0.0 
                 1796                 1248                  200                  0.0 
                 1183                 1178                  600                  0.0 
                 1262                 1001                  500                  0.0 
                 2001                  355                  350                  0.0 
                  607                  505                  500                  0.0 
                  940                  405                  400                  0.0 
                 2784                 1462                  400                  0.0 
                 2784                 1061                  400                  0.0 
                 3416                  188                  100                  0.0 
                 1488                  405                  400                  0.0 
                  589                  359                  300                  0.0 
                 3916                  641                  100                  0.0 
                  853                  423                  100                  0.0 
                 3232                 3227                  550                  0.0 
                 2757                 2752                  350                  0.0 
                 2375                 1861                  550                  0.0 
                  814                  680                  400                  0.0 
                 5100                  555                  550                  0.0 
                 1183                  715                  600                  0.0 
                  255                  226                  200                  0.0 
                 3208                 2354                  500                  0.0 
                 1047                  608                  350                  0.0 
                  839                  710                  600                  0.0 
                  448                  305                  300                  0.0 
                  950                  691                  500                  0.0 
                  471                  380                  200                  0.0 
                 2115                  805                  800       0.264426889448 
                  152                  124                  100                  0.0 
                 2367                 2362                  700       0.191087721795 
                 5100                 1591                  150                  0.0 
                 3249                  573                  400                  0.0 
                 3226                  513                  350                  0.0 
                  458                  405                  400                  0.0 
                 4395                 1171                  600                  0.0 
                 2408                 1517                  600                  0.0 
                 5100                 1878                  250                  0.0 
                  660                  630                  600                  0.0 
                 2815                 1852                  800       0.320593339242 
                 1343                  971                  700        0.43459724315 
                  255                  250                  200                  0.0 
                 5100                 3406                  450                  0.0 
                  284                  155                  150                  0.0 
                 2226                  175                  100                  0.0 
                 1243                  951                  250                  0.0 
                 3767                 1050                  550                  0.0 
                 4416                  476                  300                  0.0 
                 1352                  939                  150                  0.0 
                  790                  555                  550                  0.0 
                  762                  757                  700       0.418329995301 
                 4389                  540                  350                  0.0 
                 4397                 1334                  400                  0.0 
                 2075                 1686                  600                  0.0 
                 4386                  783                  550                  0.0 
                  279                  170                  100                  0.0 
                  716                  105                  100                  0.0 
                  883                  878                  550                  0.0 
                 1763                  886                  700       0.380434421813 
                 1195                  353                  100                  0.0 
                 1751                  555                  550                  0.0 
                 3798                 3793                  250                  0.0 
                  684                  556                  300                  0.0 
                  970                  155                  150                  0.0 
                 1508                  677                  300                  0.0 
                 3798                 2419                  250                  0.0 
                 1529                  559                  200                  0.0 
                 1137                  455                  450                  0.0 
                 1796                  870                  200                  0.0 
                  502                  449                  400                  0.0 
                 2342                  505                  500                  0.0 
                 3799                  455                  450                  0.0 
                  341                  205                  200                  0.0 
                 2001                 1262                  500                  0.0 
                 4416                 1810                  300                  0.0 
                 3208                  935                  500                  0.0 
                  338                  275                  150                  0.0 
                  710                  405                  400                  0.0 
                  497                  105                  100                  0.0 
                  894                  889                  350                  0.0 
                 1243                  432                  250                  0.0 
                  762                  705                  700       0.403900785413 
                 5100                 1162                  550                  0.0 
                 4397                  603                  400                  0.0 
                 1147                 1142                  150                  0.0 
                  741                  670                  500                  0.0 
                 1012                  223                  100                  0.0 
                  862                  732                  450                  0.0 
                 5100                 1363                  700       0.115331517355 
                 2167                  898                  150                  0.0 
                 3784                 1042                  800      0.0998644176709 
                 1467                 1462                  500                  0.0 
                 4416                 4411                  300                  0.0 
                 1858                  354                  150                  0.0 
                  294                  243                  200                  0.0 
                 3783                  588                  400                  0.0 
                  661                  490                  200                  0.0 
                  452                  447                  350                  0.0 
                 2757                  703                  350                  0.0 
                  715                  707                  700        0.41464956315 
                  790                  660                  550                  0.0 
                 5100                  618                  400                  0.0 
                  348                  343                  250                  0.0 
                 4393                 2493                  800        0.17515978595 
                  483                  361                  150                  0.0 
                 1280                  805                  800       0.418686662256 
                 3784                 2257                  800       0.215573144458 
                 2036                 2031                  250                  0.0 
                 1050                  255                  250                  0.0 
                  400                  285                  200                  0.0 
                 5100                 1895                  700       0.158364105729 
                 2071                 1092                  300                  0.0 
                 1044                 1039                  600                  0.0 
                  862                  831                  800       0.422657015137 
                 5100                 3521                  550                  0.0 
                 1796                  205                  200                  0.0 
                 4389                 2884                  350                  0.0 
                 1433                  929                  800       0.423187794513 
                 3232                 2406                  550                  0.0 
                 5100                  805                  800    0.000314162629978 
                 2408                 1206                  600                  0.0 
                 1099                  474                  200                  0.0 
                  797                  387                  300                  0.0 
                 2036                  720                  250                  0.0 
                  758                  585                  450                  0.0 
                 1529                  286                  200                  0.0 
                 4432                  205                  200                  0.0 
                 4454                  271                  150                  0.0 
                 1343                 1140                  700       0.439664229475 
                 1298                  379                  200                  0.0 
                 2435                 2430                  800       0.242852958378 
                  636                  401                  250                  0.0 
                 2799                 2794                  600                  0.0 
                 2167                 1393                  150                  0.0 
                  684                  373                  300                  0.0 
                  662                  657                  350                  0.0 
                  228                  127                  100                  0.0 
                 1298                  515                  200                  0.0 
                  710                  705                  400                  0.0 
                 1137                  901                  450                  0.0 
                 1509                  555                  550                  0.0 
                  662                  483                  350                  0.0 
                 1280                 1013                  800       0.428364037377 
                  790                  785                  550                  0.0 
                 1858                  536                  150                  0.0 
                  974                  883                  800       0.411637115893 
                 3783                 2604                  400                  0.0 
                 4432                  953                  200                  0.0 
                 3271                  632                  450                  0.0 
                 3369                  155                  150                  0.0 
                 2917                 1786                  150                  0.0 
                 2103                  656                  200                  0.0 
                 2456                  709                  200                  0.0 
                 5100                 1231                  600                  0.0 
                 1243                  562                  250                  0.0 
                 1644                 1639                  100                  0.0 
                  957                  760                  700          0.405426651 
                 2036                 1437                  250                  0.0 
                 3783                 1237                  400                  0.0 
                 2784                  405                  400                  0.0 
                 2390                 2385                  250                  0.0 
                 2784                  558                  400                  0.0 
                 1186                 1038                  700       0.442337969209 
                 1702                 1007                  350                  0.0 
                 2823                 2818                  300                  0.0 
                  240                  155                  150                  0.0 
                 1262                  634                  500                  0.0 
                 2917                 2912                  150                  0.0 
                  284                  180                  150                  0.0 
                 2408                 2403                  600                  0.0 
                 3880                  453                  150                  0.0 
                 2742                  887                  500                  0.0 
                 2799                 1300                  600                  0.0 
                 1845                  990                  800       0.394886622367 
                 1533                 1038                  700       0.432965968449 
                  931                  673                  600                  0.0 
                 3798                  400                  250                  0.0 
                  853                  211                  100                  0.0 
                  557                  405                  400                  0.0 
                 2037                  405                  400                  0.0 
                 3213                 1504                  700       0.265924354735 
                 3249                 2293                  400                  0.0 
                 2771                 2766                  550                  0.0 
                  674                  455                  450                  0.0 
                 4475                 1280                  100                  0.0 
                 4416                  743                  300                  0.0 
                  957                  819                  700       0.412270683101 
                 1917                 1179                  100                  0.0 
                 5100                 1756                  600                  0.0 
                 2167                  155                  150                  0.0 
                 5100                 1188                  100                  0.0 
                 3285                 1486                  300                  0.0 
                 5100                  692                  250                  0.0 
                 1711                  928                  500                  0.0 
                 4432                 2653                  200                  0.0 
                 1285                  437                  300                  0.0 
                 1091                  741                  500                  0.0 
                 3271                  878                  450                  0.0 
                  399                  255                  250                  0.0 
                 3798                  983                  250                  0.0 
                 2075                  912                  600                  0.0 
                  448                  335                  300                  0.0 
                  758                  753                  450                  0.0 
                 4377                 2129                  500                  0.0 
                  666                  578                  500                  0.0 
                 2115                 1303                  800       0.409593643953 
                 3916                 3911                  100                  0.0 
                 2755                  885                  700       0.174998518378 
                 2755                  705                  700       0.079470532415 
                 5100                 5095                  800      0.0126641178268 
                 1352                  222                  150                  0.0 
                 2757                  355                  350                  0.0 
                 5100                 1436                  400                  0.0 
                 1044                  908                  600                  0.0 
                  284                  241                  150                  0.0 
                  458                  453                  400                  0.0 
                  497                  334                  100                  0.0 
                 3841                  205                  200                  0.0 
                  606                  523                  450                  0.0 
                 2073                  586                  450                  0.0 
                 2797                  380                  250                  0.0 
                 5100                  305                  300                  0.0 
                 1099                  205                  200                  0.0 
                 2456                 2451                  200                  0.0 
                 3261                 1619                  800       0.297335507964 
                 1917                  727                  100                  0.0 
                 3213                 2492                  700       0.125104924492 
                 5100                  889                  150                  0.0 
                  765                  605                  600                  0.0 
                 2859                 1840                  200                  0.0 
                 3767                 3762                  350                  0.0 
                 1769                  547                  300                  0.0 
                 3285                  453                  300                  0.0 
                 3264                  596                  250                  0.0 
                 5100                  155                  150                  0.0 
                 3880                  155                  150                  0.0 
                  203                  155                  150                  0.0 
                  577                  155                  150                  0.0 
                 4407                  410                  250                  0.0 
                 3784                 1512                  600                  0.0 
                  338                  333                  150                  0.0 
                 3369                 3364                  150                  0.0 
                 2115                 2110                  800       0.322662451521 
                 1488                 1072                  400                  0.0 
                 2812                 2073                  450                  0.0 
                 1404                  162                  100                  0.0 
                  750                  436                  250                  0.0 
                  576                  355                  350                  0.0 
                  512                  447                  300                  0.0 
                 3767                 3762                  550                  0.0 
                  970                  711                  150                  0.0 
                  888                  647                  250                  0.0 
                 5100                 3268                  350                  0.0 
                 3255                  801                  600                  0.0 
                 3784                  605                  600                  0.0 
                  576                  450                  350                  0.0 
                 3271                 3266                  450                  0.0 
                 3784                 2052                  600                  0.0 
                 3841                 2354                  200                  0.0 
                 3767                  780                  350                  0.0 
                 2073                  455                  450                  0.0 
                 3416                  598                  100                  0.0 
                 5100                  605                  600                  0.0 
                 1351                  739                  600                  0.0 
                 1351                  902                  600                  0.0 
                  876                  871                  700       0.440409205691 
                 1468                 1093                  250                  0.0 
                  974                  805                  800       0.410957568085 
                 1529                 1091                  200                  0.0 
                  688                  155                  150                  0.0 
                 2576                  305                  100                  0.0 
                 5100                 1345                  350                  0.0 
                 4386                 3105                  550                  0.0 
                  657                  652                  550                  0.0 
                 4393                 1879                  800       0.213743913654 
                 2001                  798                  500                  0.0 
                 4397                 2952                  400                  0.0 
                 5100                  488                  300                  0.0 
                 2771                 1239                  550                  0.0 
                  507                  502                  350                  0.0 
                 2917                  155                  150                  0.0 
                  589                  496                  300                  0.0 
                 3784                 3779                  800      0.0481371030237 
                 4386                 1559                  550                  0.0 
                 3767                 2735                  550                  0.0 
                 1306                 1051                  550                  0.0 
                 4406                 3015                  450                  0.0 
                 5100                 5095                  300                  0.0 
                  448                  368                  300                  0.0 
                 3319                 2084                  200                  0.0 
                  818                  355                  150                  0.0 
                  750                  333                  250                  0.0 
                 2812                 1530                  450                  0.0 
                  408                  355                  350                  0.0 
                 2518                  624                  150                  0.0 
                 3750                 1375                  500                  0.0 
                 3271                  455                  450                  0.0 
                  607                  602                  500                  0.0 
                 3264                  912                  250                  0.0 
                 3799                 1871                  450                  0.0 
                 2421                  305                  300                  0.0 
                 4407                 1059                  250                  0.0 
                 2342                 1810                  500                  0.0 
                 2518                 2513                  150                  0.0 
                  348                  255                  250                  0.0 
                 2408                  958                  600                  0.0 
                 3880                 2266                  150                  0.0 
                 2757                  988                  350                  0.0 
                 3813                  465                  300                  0.0 
                 2036                 1017                  250                  0.0 
                 1230                  355                  350                  0.0 
                 2383                  981                  400                  0.0 
                 4454                 1453                  150                  0.0 
                 4374                  955                  700      0.0282921664496 
                  797                  491                  300                  0.0 
                 1711                 1706                  500                  0.0 
                 1285                  625                  300                  0.0 
                  560                  505                  500                  0.0 
                 1796                  294                  200                  0.0 
                 2351                 1250                  350                  0.0 
                  784                  205                  200                  0.0 
                  483                  272                  150                  0.0 
                  412                  147                  100                  0.0 
                 3255                 2456                  600                  0.0 
                 1509                 1504                  550                  0.0 
                  512                  507                  300                  0.0 
                 1352                  155                  150                  0.0 
                 2375                 1147                  550                  0.0 
                  512                  346                  300                  0.0 
                 3799                  923                  450                  0.0 
                 4454                  155                  150                  0.0 
                 4407                  659                  250                  0.0 
                 1059                  705                  700       0.416939894369 
                 1298                  951                  200                  0.0 
                  607                  551                  500                  0.0 
                 5100                  505                  500                  0.0 
                 1858                 1225                  150                  0.0 
                 1273                  953                  400                  0.0 
                 3916                  192                  100                  0.0 
                 1533                 1259                  700       0.432292558042 
                 3249                 3244                  400                  0.0 
                 1917                  448                  100                  0.0 
                  502                  497                  400                  0.0 
                  463                  458                  250                  0.0 
                 2073                 1607                  450                  0.0 
                 2375                  707                  550                  0.0 
                  483                  478                  150                  0.0 
                 1273                  405                  400                  0.0 
                 3750                  985                  500                  0.0 
                  577                  298                  150                  0.0 
                 3232                  555                  550                  0.0 
                 1467                 1121                  500                  0.0 
                 2859                  765                  200                  0.0 
                 1195                 1190                  100                  0.0 
                 4454                 2543                  150                  0.0 
                  186                  105                  100                  0.0 
                 2367                 1579                  700       0.333794772696 
                 1091                 1086                  500                  0.0 
                 2375                 2370                  550                  0.0 
                 3784                  805                  800       0.019641537226 
                 4406                  969                  450                  0.0 
                 2390                  780                  250                  0.0 
                 2383                  731                  400                  0.0 
                  970                  525                  150                  0.0 
                  507                  387                  350                  0.0 
                 2859                  205                  200                  0.0 
