#                prod                 mint                mhscp              mrec200 
                 1163                 1158                 1100       0.512068351951 
                 4393                 2493                  800       0.183071293904 
                 3861                 1605                 1600       0.304735030616 
                 4179                 4174                 4000      0.0525294088605 
                 1845                 1840                  800       0.602847519448 
                 2480                 2475                 1800       0.453466399743 
                  888                  647                  250                  0.0 
                 2351                  666                  350       0.150013167555 
                  883                  555                  550       0.553667468245 
                 5100                 2551                 1800       0.255950291942 
                 1446                  504                  350       0.314084905497 
                 1054                  919                  800       0.534085654388 
                 3536                 3531                 2200       0.219341811089 
                  929                  435                  200                  0.0 
                 1509                 1504                  550       0.491292137827 
                 4397                 2952                  400     0.00036462400363 
                 1306                 1301                  550       0.552441540063 
                 4102                 3644                 3500      0.0728465077642 
                 5100                 1805                 1800       0.110685122166 
                 2351                 2346                  350      0.0160723936549 
                 2676                 2671                 2600       0.156784375745 
                 3274                 1205                 1200        0.35895552035 
                 3226                 1069                  350       0.126330647809 
                 5100                 1005                 1000     0.00128895744834 
                 1515                 1507                 1500       0.432222711865 
                 1769                 1317                  300                  0.0 
                 2468                 2463                 2000       0.329553351837 
                 5100                 3196                 2000       0.206922685777 
                  784                  558                  200                  0.0 
                 3095                 3090                 2400       0.180505272705 
                 1433                  805                  800       0.612143874978 
                 4426                 3154                 1600       0.327437769482 
                  715                  707                  700       0.432502747098 
                 1465                 1405                 1400       0.460949362728 
                 1468                 1463                  250                  0.0 
                 4102                 3940                 3500      0.0726249113304 
                 3165                 2247                 2000        0.31511610509 
                 2784                 1061                  400       0.180781754668 
                  356                  305                  300                  0.0 
                 2537                 2405                 2400       0.168554589206 
                 2784                 2016                  400      0.0286652131791 
                 5100                  863                  350      0.0330223276464 
                 1965                 1736                 1200       0.655563733857 
                 2468                 2340                 2000       0.329542084837 
                 2039                 1197                  700       0.580257324125 
                 2236                 1872                 1100       0.661248691846 
                  835                  830                  500       0.554602138265 
                 3249                 2293                  400      0.0100789026066 
                 1769                  305                  300                  0.0 
                 3095                 2726                 2400        0.17565979121 
                 5100                  305                  300                  0.0 
                 1702                 1307                  350       0.158163391254 
                  610                  555                  550       0.429969621011 
                 3154                 3076                 3000       0.125246809433 
                 1987                 1480                 1100       0.658636497026 
                  758                  516                  450       0.547760622981 
                 2137                 1405                 1400       0.538165717842 
                  400                  395                  200                  0.0 
                 2799                 1678                  600       0.279881565562 
                 3264                  912                  250                  0.0 
                 2036                  360                  250                  0.0 
                  684                  305                  300                  0.0 
                 5100                 4223                 2400       0.163999675179 
                 3767                 1156                  350       0.107557865812 
                 5100                 3406                  450    0.000134658118561 
                 3916                 3911                  100                  0.0 
                 4356                 3700                 3500      0.0676439713628 
                 5100                  742                  500    0.000583078925968 
                 1987                 1105                 1100       0.651021938632 
                 2464                 1572                 1000       0.638874080401 
                 2132                 2005                 2000       0.310453228083 
                 2784                 2779                  400     0.00996372955547 
                  957                  819                  700       0.533813215834 
                 2799                 2794                  600      0.0757994067863 
                  970                  210                  150                  0.0 
                 1343                  971                  700       0.616796813381 
                 3261                 1283                  800       0.331072893802 
                  339                  334                  100                  0.0 
                 4395                 4390                  600     0.00627530968341 
                  465                  457                  450       0.399545886204 
                  610                  605                  550       0.427446428366 
                 1779                  716                  450       0.390571444892 
                 1903                 1619                 1000       0.654005849344 
                 4407                 2397                 1300       0.332768666132 
                  964                  932                  900       0.458629551552 
                 1819                 1814                  900       0.630187761641 
                 1343                 1140                  700       0.603979861571 
                 2977                 1694                 1400       0.492935275849 
                 3813                  465                  300                  0.0 
                  750                  333                  250                  0.0 
                 2342                  652                  500       0.169644320931 
                 2038                 1319                  550         0.4238526201 
                 3232                  998                  550         0.1866538665 
                 2001                 1996                  350      0.0412946179018 
                 2351                  355                  350     0.00700887912035 
                  750                  255                  250                  0.0 
                 2771                  555                  550      0.0355790105611 
                 2390                 1132                  250                  0.0 
                 1086                  989                  900       0.519501420914 
                  839                  656                  600       0.517617762544 
                  607                  551                  500       0.462682452798 
                 5100                 3187                  300                  0.0 
                 5100                 4005                 4000      0.0364008728186 
                 1613                 1105                 1100       0.629873184714 
                 2390                  255                  250                  0.0 
                 5100                 5095                  200                  0.0 
                 1404                 1399                  100                  0.0 
                 3784                 1348                  800       0.250995489397 
                  750                  436                  250                  0.0 
                 3379                 2177                 1400        0.45625946223 
                  497                  334                  100                  0.0 
                  541                  370                  250                  0.0 
                 3784                 3779                  600      0.0127233232797 
                 1282                 1277                 1100       0.546885834094 
                  315                  307                  300                  0.0 
                 2642                 1925                 1400        0.53382042447 
                 5100                  205                  200                  0.0 
                 4407                 1059                  250                  0.0 
                 1272                 1065                 1000        0.55790189073 
                 3213                 1168                  700       0.284454763584 
                 2769                 1582                  900       0.538935542864 
                 3285                  305                  300                  0.0 
                 1147                  302                  150                  0.0 
                 4397                  603                  400      0.0010997741771 
                 4404                 3679                 1500       0.233797680746 
                 2681                 1605                 1600       0.495698465798 
                  507                  387                  350       0.480344097049 
                 2073                 2068                  450       0.111134197253 
                 2041                 1918                 1600       0.468567040956 
                 1306                  687                  550       0.578261764596 
                 1155                 1150                  800       0.576601914605 
                 1095                  793                  300                  0.0 
                 3820                 2668                 1300         0.4136204628 
                 1243                  731                  250                  0.0 
                 1186                  912                  700       0.594665485266 
                 1814                 1576                 1500       0.457713731349 
                 1316                  593                  450        0.51034073418 
                  448                  443                  300                  0.0 
                 4313                 4308                 4000      0.0450870388436 
                 2216                 2105                 2000        0.31808135745 
                 1909                 1748                 1600       0.453128784735 
                 3916                  105                  100                  0.0 
                 1175                  905                  900        0.56194687692 
                 1092                  518                  400       0.512741115388 
                 1781                 1776                 1100       0.647268042311 
                 5100                 4362                 2000       0.177158527928 
                 1429                  905                  900       0.613372587407 
                 2812                 2807                  450      0.0179899197716 
                 1477                 1187                 1100       0.595348641569 
                 4423                 4418                 1800        0.24796815239 
                 4757                 4363                 4000      0.0337322037842 
                 2103                  966                  200                  0.0 
                  541                  536                  250                  0.0 
                 3783                 1253                 1000       0.211005527411 
                 2288                 2153                 1800       0.436939368224 
                 2167                  240                  150                  0.0 
                 3200                 2912                 2200       0.234105531498 
                 3880                  775                  150                  0.0 
                 3762                 3757                 3500      0.0832043970543 
                 2823                  640                  300                  0.0 
                 1044                 1039                  600       0.575543647844 
                 4374                 4369                  700      0.0100583247345 
                 2342                  842                  500       0.289528321256 
                 5100                 4797                 4000      0.0330227568037 
                 2650                 2149                 2000       0.328133328306 
                 2167                 1393                  150                  0.0 
                 1477                 1370                 1100       0.600688015465 
                  408                  378                  350        0.40801491327 
                 2226                  803                  100                  0.0 
                 2103                 1424                  200                  0.0 
                  458                  405                  400       0.411217214736 
                 1183                  715                  600       0.585875000656 
                 1693                 1144                 1000       0.647215554226 
                 5100                 2146                 1800        0.18995066678 
                 2132                 2127                 2000        0.31230582523 
                 4102                 3505                 3500      0.0753101872212 
                 3767                  780                  350       0.065555448362 
                 4370                 3358                  900      0.0642001060122 
                  606                  455                  450       0.485041014841 
                 3820                 1358                 1100       0.258274051834 
                  767                  355                  350       0.499591718873 
                 4045                 3117                 2400       0.177430697809 
                 4370                 2583                  900       0.217561016637 
                 4416                 1160                  300                  0.0 
                 1589                 1438                 1300       0.541940649859 
                 4374                  705                  700     0.00102829235957 
                 2823                 1343                  300                  0.0 
                  576                  571                  350       0.505505822293 
                 3820                 1305                 1300        0.22231186508 
                 5100                 5095                 1200      0.0242385569521 
                 4377                 3051                  500       0.002446142584 
                 1175                 1170                  900        0.55881863205 
                  964                  905                  900        0.46984256991 
                 3078                 3073                 3000       0.125702102382 
                 5100                 1231                  600      0.0997987316588 
                 2375                 2370                  550       0.125724212841 
                 3848                 3843                 3000       0.117425157806 
                 1422                 1305                 1300       0.511863723217 
                  661                  656                  200                  0.0 
                 1781                 1401                 1100       0.649975902491 
                 2917                  672                  150                  0.0 
                 2367                  705                  700       0.280135172792 
                 2001                  842                  350       0.231261579469 
                 5100                 2847                  150                  0.0 
                 2681                 2676                 1600       0.495103118642 
                 1949                 1944                 1500       0.472518160578 
                 1569                 1564                 1500       0.431021653404 
                  758                  753                  450       0.541122916043 
                 5100                 3505                 3500      0.0723522373996 
                  452                  398                  350       0.435992023779 
                 1215                 1105                 1100       0.519020691477 
                 3271                  455                  450     0.00124772015222 
                 2642                 1645                 1400       0.530348151765 
                  502                  497                  400       0.445027794478 
                 3213                  908                  700       0.143573669362 
                 3208                 1272                  500       0.202951955624 
                 1644                  656                  100                  0.0 
                 5100                  555                  550    0.000303886895169 
                 3095                 2902                 2400       0.178678422394 
                 3798                  983                  250                  0.0 
                 2284                 1982                 1300       0.615410602844 
                 1137                  455                  450       0.495063403684 
                 2079                 1370                  900        0.65052513178 
                 3515                 3507                 3500      0.0864873336458 
                 1949                 1505                 1500       0.482969682779 
                 1230                  659                  350       0.441903638276 
                 2847                 2721                 2600       0.160471294088 
                 2576                  520                  100                  0.0 
                 3684                 2605                 2600       0.163266092606 
                  853                  599                  100                  0.0 
                 3848                 3196                 3000       0.116508757172 
                 1272                 1196                 1000        0.55811468329 
                 1741                  516                  400       0.228175364123 
                 2039                  705                  700        0.43867259947 
                 1050                  363                  250                  0.0 
                 1533                 1528                  700       0.603379247879 
                 5100                 1105                 1100     0.00300706174725 
                 5100                 1188                  100                  0.0 
                 3249                  810                  400       0.111405177441 
                 3907                 3505                 3500      0.0803073018378 
                 5100                 3664                  700     0.00337083346574 
                 4393                  805                  800     0.00232624176354 
                 3213                 3208                  700      0.0678622625934 
                 2723                 2215                 1800       0.449484946292 
                 1668                 1663                 1600        0.42572845698 
                 3746                 2953                  900       0.158430354439 
                 3261                 3256                  800       0.114093803755 
                 4475                  196                  100                  0.0 
                  576                  400                  350       0.508288554818 
                  706                  605                  600       0.455140365489 
                 2036                  720                  250                  0.0 
                 2913                 2908                 1300       0.518781084649 
                 1285                  437                  300                  0.0 
                 1791                  605                  600       0.416885484355 
                 3416                 1069                  100                  0.0 
                  497                  492                  100                  0.0 
                 1155                  962                  800       0.572516847783 
                 4426                 2250                 1600        0.33086984578 
                  784                  205                  200                  0.0 
                  666                  578                  500       0.492825903084 
                 2421                 2416                  300                  0.0 
                 1086                  905                  900       0.517079743316 
                 1845                  990                  800       0.626724283897 
                 3271                 1693                  450       0.127424311377 
                  750                  745                  250                  0.0 
                 2138                 1882                 1800       0.424618133531 
                 1351                  739                  600       0.597237328635 
                 3001                 2563                 1600         0.4830069005 
                  338                  333                  150                  0.0 
                 3848                 3005                 3000       0.116751829133 
                  784                  286                  200                  0.0 
                 2605                 2600                 1500       0.498996126217 
                 5100                 5095                 1100      0.0175398476624 
                  818                  537                  150                  0.0 
                 3335                 3330                 1500       0.391036733923 
                 3285                  453                  300                  0.0 
                 1613                 1608                 1100       0.632630149366 
                 1012                  223                  100                  0.0 
                 1791                 1039                  600       0.561167424077 
                  931                  673                  600       0.558075445878 
                 4386                 1494                 1200       0.176004659502 
                 1183                  997                  600       0.589174582217 
                  507                  355                  350        0.48171576158 
                 3848                 3398                 3000       0.116409622538 
                  552                  547                  450       0.445286766087 
                 1488                  775                  400       0.428983767982 
                 2472                 2405                 2400       0.169356512387 
                 2722                 2448                 2200       0.231415888892 
                 1644                 1639                  100                  0.0 
                 1285                  305                  300                  0.0 
                 4386                 1853                 1200       0.310205780336 
                  765                  605                  600       0.482994854571 
                 4370                 4365                  900      0.0230722263582 
                 3799                 3794                  450     0.00449028299025 
                 1952                 1654                 1400       0.524421099437 
                 3518                 2005                 2000       0.292013177705 
                 4386                 1559                  550       0.152188651399 
                 3078                 3005                 3000       0.121694659542 
                 4172                 3539                 3000       0.109637226125 
                  448                  335                  300                  0.0 
                 3274                 2344                 1200       0.518174051043 
                 3027                 2053                 1800       0.448603032639 
                 2284                 1500                 1300       0.615091090792 
                 1116                 1005                 1000       0.510859259827 
                 5100                 2504                  600      0.0923494600785 
                 3208                 3203                  500      0.0134227026573 
                  512                  507                  300                  0.0 
                 1465                 1460                 1400       0.458236761245 
                 3746                 1452                  900       0.305907535563 
                  741                  736                  500       0.535596657757 
                 3841                  334                  200                  0.0 
                 2880                 2627                 2000       0.324712269634 
                 2537                 2532                 2400       0.170549701316 
                  338                  227                  150                  0.0 
                 1050                  734                  250                  0.0 
                 3597                 3285                 3000       0.121360884486 
                  716                  273                  100                  0.0 
                 5100                 1949                 1200       0.226483249043 
                 3746                 2331                  900        0.29841391291 
                 1285                  625                  300                  0.0 
                  557                  336                  200                  0.0 
                 2535                 1359                 1100       0.631757676718 
                 3784                  805                  800      0.0235519963492 
                 2051                 1634                 1300       0.619534728745 
                 1298                  515                  200                  0.0 
                 1343                 1338                  700       0.597970122418 
                 4406                  664                  450     0.00195323587473 
                 3379                 3374                 1400       0.370605353705 
                 5100                 2966                 1000       0.187277364218 
                  228                  223                  100                  0.0 
                 1050                 1045                  250                  0.0 
                 3916                 2140                  100                  0.0 
                 2932                 2727                 2200       0.235571637744 
                 1952                 1405                 1400       0.532636219184 
                 5100                 2342                 2000       0.179518370233 
                 3274                 2768                 1200       0.459343744589 
                  541                  255                  250                  0.0 
                  661                  205                  200                  0.0 
                 2204                 2199                 1200       0.659266181994 
                 3820                 2053                 1100        0.39710205686 
                 1569                 1534                 1500       0.437868297534 
                  625                  405                  400       0.514639063598 
                 2831                 1685                 1000       0.567098806963 
                 5100                 5095                 4000      0.0356588892714 
                 2158                 2153                 1000       0.626626609393 
                 3861                 1998                 1600       0.391181042855 
                  715                  710                  550       0.494369431405 
                 3389                 2781                 2600       0.161924497562 
                 2367                 1579                  700       0.484890469902 
                 4500                 4495                 4000      0.0416659934479 
                 2115                 2110                  800       0.531003195415 
                 3767                  355                  350    0.000212431480722 
                 3226                 1544                  350      0.0794147650333 
                 1588                  336                  150                  0.0 
                 2615                 2607                 2600       0.154196284696 
                 2859                  205                  200                  0.0 
                 5100                 5095                  500     0.00253032908802 
                  706                  701                  600       0.461028207254 
                 2769                  905                  900       0.327930728751 
                  853                  848                  100                  0.0 
                 1741                  658                  400       0.329305943986 
                 2823                  927                  300                  0.0 
