#                prod                 mint                mhscp              mrec100 
                 2518                  155                  150                  0.0 
                  853                  298                  100                  0.0 
                 1298                  700                  200       0.105493608982 
                  448                  404                  300       0.335961893846 
                  152                  105                  100                  0.0 
                  541                  370                  250       0.306160129612 
                  853                  149                  100                  0.0 
                 4416                  305                  300    1.14670800479e-06 
                 1012                  474                  100                  0.0 
                 1858                  234                  150                  0.0 
                  339                  187                  100                  0.0 
                 1917                  105                  100                  0.0 
                  933                  703                  300       0.278234348471 
                 4432                  571                  200      0.0124536047838 
                 5100                 5095                  250    0.000983198033953 
                 1769                  305                  300      0.0149852597339 
                 2576                  105                  100                  0.0 
                 1769                  733                  300       0.171620715359 
                 1508                 1152                  300       0.102268661178 
                  338                  155                  150                  0.0 
                 4407                 1703                  250       0.020228417405 
                  818                  813                  150                  0.0 
                 2576                 1509                  100                  0.0 
                 1050                  363                  250        0.17929327835 
                 3264                 3259                  250     0.00209414831319 
                  716                  144                  100                  0.0 
                  589                  422                  300       0.336958855689 
                  598                  162                  100                  0.0 
                 1147                  302                  150                  0.0 
                  929                  435                  200       0.185761437524 
                  412                  407                  100                  0.0 
                 4407                 4402                  250     0.00136244924264 
                 1147                  587                  150                  0.0 
                 3813                 1078                  300      0.0846747190328 
                  797                  305                  300       0.236019269367 
                 4432                 1590                  200      0.0119098710204 
                 1769                 1317                  300      0.0634345259378 
                 2390                 1132                  250      0.0621133876394 
                 5100                  277                  100                  0.0 
                  399                  353                  250       0.307520632867 
                  557                  552                  200       0.215900470449 
                 5100                 3187                  300    9.80271584742e-05 
                 4407                 2738                  250    6.27742112002e-05 
                 1529                  400                  200      0.0853441212202 
                  339                  334                  100                  0.0 
                 1095                  577                  300       0.274164080424 
                  853                  848                  100                  0.0 
                 2797                  255                  250    7.66202743727e-05 
                 1508                  305                  300      0.0362042890022 
                 2972                 2967                  100                  0.0 
                 2518                  392                  150                  0.0 
                 1529                  781                  200      0.0841657531654 
                 1195                  105                  100                  0.0 
                  541                  307                  250       0.299863250429 
                 1012                  105                  100                  0.0 
                  404                  155                  150                  0.0 
                 1917                 1912                  100                  0.0 
                 2071                  420                  300      0.0352769001652 
                 2823                  442                  300     0.00693278911271 
                 1588                 1075                  150                  0.0 
                  228                  153                  100                  0.0 
                 1508                  883                  300       0.183533753256 
                 3916                  105                  100                  0.0 
                 2167                  373                  150                  0.0 
                  784                  400                  200       0.213515442982 
                  784                  286                  200       0.181199564498 
                 2103                  445                  200       0.050286039842 
                 1095                  419                  300       0.225631963854 
                 3264                  255                  250     2.0990693783e-05 
                  165                  157                  150                  0.0 
                 3369                  432                  150                  0.0 
                 3841                 3836                  200     0.00101960751973 
                 1529                 1524                  200      0.0106850274574 
                  497                  227                  100                  0.0 
                 3841                  887                  200      0.0503374936271 
                  471                  205                  200       0.239431905659 
                  636                  631                  250       0.267162659753 
                 2390                  537                  250      0.0621377433629 
                 1099                 1094                  200      0.0401084057812 
                 2226                  803                  100                  0.0 
                  356                  305                  300       0.306251621654 
                 2103                  205                  200    0.000151057648895 
                  306                  277                  250        0.29569343409 
                  203                  175                  150                  0.0 
                 3285                  305                  300    7.17333922929e-05 
                 4454                  830                  150                  0.0 
                 3880                 3875                  150                  0.0 
                 1858                  810                  150                  0.0 
                  970                  387                  150                  0.0 
                 2421                 1212                  300       0.089213934098 
                 1858                 1853                  150                  0.0 
                 1508                 1503                  300      0.0581429683102 
                 5100                  420                  250    7.72296692299e-05 
                  512                  305                  300        0.32719145359 
                 4454                  475                  150                  0.0 
                  338                  188                  150                  0.0 
                 1588                  336                  150                  0.0 
                  684                  679                  300       0.318404911335 
                 3916                 2140                  100                  0.0 
                 2421                 1711                  300      0.0166644625787 
                  598                  250                  100                  0.0 
                  215                  207                  200       0.247121679929 
                  750                  255                  250       0.189004072485 
                  716                  199                  100                  0.0 
                  598                  105                  100                  0.0 
                 1012                  325                  100                  0.0 
                 1731                  351                  250      0.0331622715647 
                  397                  346                  300       0.310728892637 
                 4475                  367                  100                  0.0 
                 2421                 2416                  300     0.00904293217618 
                  399                  317                  250       0.301031622324 
                  557                  263                  200       0.246212890926 
                  541                  536                  250       0.315940663414 
                 2972                  320                  100                  0.0 
                  186                  181                  100                  0.0 
                 1050                  734                  250       0.180995907695 
                  284                  208                  150                  0.0 
                 5100                  780                  300       0.021543370913 
                 2390                  255                  250    0.000287465554168 
                 1050                 1045                  250      0.0971178546437 
                 3841                 1445                  200      0.0167959970117 
                 2972                  974                  100                  0.0 
                  294                  289                  200       0.284078851851 
                 4416                 2826                  300    0.000231820658821 
                 2797                 1874                  250     0.00281377096351 
                 1644                  415                  100                  0.0 
                 1508                  519                  300       0.177587056583 
                 2823                  640                  300      0.0703071106015 
                 2518                 1580                  150                  0.0 
                  341                  262                  200       0.265356515106 
                 1644                  656                  100                  0.0 
                  577                  413                  150                  0.0 
                  684                  305                  300        0.27998071931 
                 3319                  205                  200     2.4139261766e-05 
                 2972                  558                  100                  0.0 
                  306                  301                  250       0.302895860626 
                 1243                 1238                  250       0.060409526568 
                  557                  431                  200       0.252770818186 
                 1147                  819                  150                  0.0 
                  483                  155                  150                  0.0 
                  929                  299                  200       0.142478337432 
                  818                  537                  150                  0.0 
                 5100                 3136                  100                  0.0 
                 1588                  155                  150                  0.0 
                  797                  792                  300       0.271924920792 
                 1731                  663                  250       0.138056175526 
                  400                  395                  200       0.283983493533 
                 2576                  179                  100                  0.0 
                 2456                 1621                  200     0.00182506978213 
                 2390                 1643                  250     0.00697156145514 
                 1095                 1090                  300       0.152521595181 
                  338                  227                  150                  0.0 
                 3369                 2014                  150                  0.0 
                 2518                  993                  150                  0.0 
                 1352                  319                  150                  0.0 
                 3798                  627                  250      0.0287595350544 
                  399                  284                  250       0.303166587222 
                  265                  257                  250       0.288699415938 
                 2036                  509                  250       0.081416953397 
                  400                  205                  200       0.260374451049 
                 3369                  259                  150                  0.0 
                 1588                  730                  150                  0.0 
                  399                  394                  250       0.330053660012 
                  970                  285                  150                  0.0 
                 1352                 1347                  150                  0.0 
                 2576                  885                  100                  0.0 
                 1796                 1791                  200     0.00576087818124 
                 1099                  828                  200      0.0767409378334 
                  598                  385                  100                  0.0 
                  661                  274                  200       0.212685408154 
                 3369                 1206                  150                  0.0 
                 2823                 1343                  300      0.0704979765282 
                  888                  348                  250       0.221350512102 
                  784                  779                  200       0.109715105289 
                 4407                  255                  250    3.66922020361e-07 
                  688                  683                  150                  0.0 
                 1731                 1255                  250      0.0351350329085 
                 2859                  493                  200      0.0308341339708 
                 5100                 1247                  300      0.0628788921249 
                 2036                  255                  250     0.00111370629097 
                 2859                  318                  200    0.000796931222903 
                  716                  517                  100                  0.0 
                 1095                  793                  300       0.238239547117 
                  497                  154                  100                  0.0 
                 3319                  518                  200       0.024560488733 
                 2421                  431                  300      0.0166074666071 
                 3416                 3411                  100                  0.0 
                 3813                 1641                  300      0.0416676341668 
                  404                  315                  150                  0.0 
