#                prod                mhscp              mrec500 
                  926                  450                  0.0 
                  475                  450                  0.0 
                 2121                  900       0.313458354648 
                 2516                  600                  0.0 
                 1594                  800                  0.0 
                 1100                 1000        0.40258536365 
                  684                  250                  0.0 
                  195                  100                  0.0 
                  417                  300                  0.0 
                  805                  800                  0.0 
                  417                  200                  0.0 
                 3611                  300                  0.0 
                 3013                  450                  0.0 
                 1671                 1000       0.408825641114 
                 1018                  800                  0.0 
                 4287                  250                  0.0 
                  297                  250                  0.0 
                 3027                  300                  0.0 
                 2568                  200                  0.0 
                  705                  700                  0.0 
                 1700                  350                  0.0 
                 3641                  200                  0.0 
                 3559                  350                  0.0 
                  751                  550                  0.0 
                 1241                 1000       0.412775582511 
                 2082                  700                  0.0 
                 5100                  800                  0.0 
                 1217                  500                  0.0 
                  422                  100                  0.0 
                 1750                  550                  0.0 
                 1765                  300                  0.0 
                 2963                  900       0.139827969187 
                  223                  200                  0.0 
                  855                  800                  0.0 
                 3560                  550                  0.0 
                 1236                  800                  0.0 
                 3685                  150                  0.0 
                 1058                 1000       0.404831135508 
                  827                  800                  0.0 
                 1179                  350                  0.0 
                 1844                  800                  0.0 
                 1040                  500                  0.0 
                  455                  450                  0.0 
                 1394                  800                  0.0 
                  880                  400                  0.0 
                 2532                  300                  0.0 
                 5100                  550                  0.0 
                  833                  350                  0.0 
                 4252                  500                  0.0 
                 2046                  350                  0.0 
                  122                  100                  0.0 
                 5100                  150                  0.0 
                 1160                 1000       0.403475073195 
                 2989                  400                  0.0 
                 2210                  150                  0.0 
                  922                  100                  0.0 
                 1489                 1000       0.411924455409 
                 3003                  250                  0.0 
                 1018                  700                  0.0 
                 1029                  300                  0.0 
                 2497                  900       0.231787825185 
                 1851                  150                  0.0 
                  590                  200                  0.0 
                 5100                  400                  0.0 
                  734                  150                  0.0 
                  652                  600                  0.0 
                  367                  250                  0.0 
                 2081                  250                  0.0 
                  274                  250                  0.0 
                  505                  500                  0.0 
                  899                  500                  0.0 
                 1414                  350                  0.0 
                  905                  900       0.424228919093 
                  928                  900       0.426172840188 
                 1113                  800                  0.0 
                 3580                 1000      0.0923334395482 
                  757                  400                  0.0 
                 1062                  900       0.411016310144 
                  375                  350                  0.0 
                  355                  350                  0.0 
                  638                  550                  0.0 
                 1522                  600                  0.0 
                  555                  550                  0.0 
                 4366                  100                  0.0 
                 2998                  600                  0.0 
                 2525                  450                  0.0 
                  637                  500                  0.0 
                  405                  400                  0.0 
                 2045                  500                  0.0 
                  531                  450                  0.0 
                 2081                  550                  0.0 
                 1455                  400                  0.0 
                  947                  800                  0.0 
                 4243                  900      0.0125125676467 
                  993                  600                  0.0 
                 1222                  400                  0.0 
                 1432                  250                  0.0 
                  218                  150                  0.0 
                 5100                 1000     0.00154640500564 
                  605                  600                  0.0 
                 1508                  700                  0.0 
                 1027                  200                  0.0 
                 1002                  900       0.408137390481 
                 1438                  500                  0.0 
                  686                  550                  0.0 
                 4248                  700                  0.0 
                 1600                  100                  0.0 
                 1791                  200                  0.0 
