#                prod                 mint                mhscp              mrec300 
                 1468                  255                  250                  0.0 
                  929                  634                  200                  0.0 
                  931                  748                  600       0.411714699596 
                 2784                  770                  400                  0.0 
                 2038                 1062                  550       0.321822970684 
                 1092                  664                  400                  0.0 
                 2001                  505                  500      0.0867338552848 
                 2742                 2065                  500      0.0747033618458 
                  625                  620                  400                  0.0 
                 4386                 1105                  550      0.0998457018579 
                 2456                  205                  200                  0.0 
                 1195                  530                  100                  0.0 
                 1012                  153                  100                  0.0 
                  397                  392                  300                  0.0 
                 3916                 1171                  100                  0.0 
                 1047                  796                  350                  0.0 
                 5100                 2097                  350                  0.0 
                 1468                  817                  250                  0.0 
                 2917                  672                  150                  0.0 
                 2415                 1383                  450                  0.0 
                  987                  982                  450                  0.0 
                 2226                  105                  100                  0.0 
                  715                  710                  550       0.420969708362 
                 3416                  105                  100                  0.0 
                 1769                  983                  300                  0.0 
                  716                  273                  100                  0.0 
                 2859                 2854                  200                  0.0 
                 1917                  276                  100                  0.0 
                  463                  396                  250                  0.0 
                 1529                  616                  450                  0.0 
                 2351                  355                  350                  0.0 
                 3208                  505                  500       0.003270726133 
                 2001                  631                  350                  0.0 
                  894                  707                  350                  0.0 
                 2408                 1910                  600       0.189085209183 
                  862                  624                  450                  0.0 
                  408                  403                  350                  0.0 
                 2972                 1700                  100                  0.0 
                 5100                  863                  600     0.00215187419459 
                 2073                 1248                  450                  0.0 
                  508                  455                  450                  0.0 
                 3783                 1795                  400                  0.0 
                  662                  563                  350                  0.0 
                 2576                 2571                  100                  0.0 
                  315                  307                  300                  0.0 
                  279                  105                  100                  0.0 
                  625                  450                  400                  0.0 
                  987                  810                  450                  0.0 
                  839                  834                  600       0.443376853291 
                 1468                 1463                  250                  0.0 
                  341                  232                  200                  0.0 
                 2036                  360                  250                  0.0 
                 1917                  170                  100                  0.0 
                 4377                 1037                  500       0.085902572788 
                  463                  255                  250                  0.0 
                  339                  250                  100                  0.0 
                  412                  105                  100                  0.0 
                  940                  935                  400                  0.0 
                 4432                 4427                  200                  0.0 
                 1644                  262                  100                  0.0 
                  203                  198                  150                  0.0 
                 2071                  577                  300                  0.0 
                 5100                  731                  100                  0.0 
                 1012                 1007                  100                  0.0 
                 1509                  914                  550       0.387201414997 
                 2421                  858                  300                  0.0 
                 1012                  691                  100                  0.0 
                 2518                  247                  150                  0.0 
                 2001                 1996                  350                  0.0 
                  929                  205                  200                  0.0 
                 3319                  326                  200                  0.0 
                 1404                  909                  100                  0.0 
                 4406                 2066                  450                  0.0 
                 1137                  571                  450                  0.0 
                 3750                  705                  500      0.0164180758043 
                 3249                  405                  400                  0.0 
                  365                  357                  350                  0.0 
                 2799                 1008                  600       0.225147066781 
                  933                  928                  300                  0.0 
                  862                  533                  450                  0.0 
                 1731                  482                  250                  0.0 
                  767                  520                  350                  0.0 
                  228                  185                  100                  0.0 
                  465                  457                  450                  0.0 
                 2001                 1004                  500       0.297383915729 
                 2771                 2116                  550      0.0999232107471 
                  894                  562                  350                  0.0 
                 2799                  605                  600      0.0363103154729 
                  412                  290                  100                  0.0 
                 5100                 5095                  150                  0.0 
                 3249                  810                  400                  0.0 
                 2859                 1186                  200                  0.0 
                 2784                 2779                  400                  0.0 
                 2342                  842                  500       0.220413887825 
                 1306                  555                  550       0.315826683007 
                 5100                  350                  200                  0.0 
                 1702                  598                  350                  0.0 
                 5100                  803                  550     0.00119980564901 
                  589                  584                  300                  0.0 
                 1858                  155                  150                  0.0 
                 3285                 1000                  300                  0.0 
                 1091                  897                  500       0.404766284926 
                 1791                 1039                  600       0.381700465993 
                 5100                 1930                  100                  0.0 
                 1095                  305                  300                  0.0 
                  557                  473                  400                  0.0 
                  661                  656                  200                  0.0 
                 2167                  240                  150                  0.0 
                 3226                 2230                  350                  0.0 
                 3916                  351                  100                  0.0 
                 1092                 1087                  400                  0.0 
                  657                  602                  550       0.387047952249 
                 1446                 1015                  350                  0.0 
                 1243                  255                  250                  0.0 
                 1230                  659                  350                  0.0 
                 2917                 1095                  150                  0.0 
                 2742                  669                  500      0.0705352239531 
                 2075                  605                  600       0.144814788785 
                 1285                 1280                  300                  0.0 
                 5100                  277                  150                  0.0 
                  715                  555                  550       0.388957957925 
                 2226                  290                  100                  0.0 
                 2071                  305                  300                  0.0 
                 1702                  355                  350                  0.0 
                 5100                 1682                  550       0.126736877991 
                 4395                 1630                  600       0.161323944289 
                 3767                 2538                  350                  0.0 
                  412                  207                  100                  0.0 
                 4475                 2392                  100                  0.0 
                 1751                 1746                  550       0.232780319672 
                  576                  571                  350                  0.0 
                 1230                  484                  350                  0.0 
                 2167                  579                  150                  0.0 
                  512                  393                  300                  0.0 
                  784                  558                  200                  0.0 
                 1298                  279                  200                  0.0 
                 5100                  255                  250                  0.0 
                  814                  809                  400                  0.0 
                 2342                 2337                  500      0.0689486614155 
                 4389                 1897                  350                  0.0 
                  508                  478                  450                  0.0 
                 2071                  794                  300                  0.0 
                 3750                 1920                  500       0.110052064332 
                 2075                 2070                  600       0.187484221274 
                  750                  745                  250                  0.0 
                  557                  336                  200                  0.0 
                 5100                 1022                  200                  0.0 
                  471                  252                  200                  0.0 
                 1731                  912                  250                  0.0 
                 5100                 5095                  600     0.00696631110727 
                 2771                 1619                  550       0.207834175491 
                  115                  107                  100                  0.0 
                 3271                 1693                  450                  0.0 
                 4406                 1415                  450                  0.0 
                 1285                  305                  300                  0.0 
                 5100                 2982                  200                  0.0 
                 2037                  530                  400                  0.0 
                  625                  557                  400                  0.0 
                  463                  342                  250                  0.0 
                 1183                  605                  600       0.378026817936 
                  883                  698                  550       0.409604052692 
                 1588                 1583                  150                  0.0 
                 3799                 2664                  450                  0.0 
                 2408                  605                  600      0.0804695493744 
                 3226                 1544                  350                  0.0 
                 3416                 1910                  100                  0.0 
                 2757                 1956                  350                  0.0 
                  279                  216                  100                  0.0 
                  400                  242                  200                  0.0 
                 3813                  708                  300                  0.0 
                 1099                  358                  200                  0.0 
                  294                  205                  200                  0.0 
                 1552                 1223                  600       0.392627545709 
                 1711                  685                  500        0.27660989361 
                 1552                  605                  600       0.281718242885 
                 5100                 2433                  550      0.0761835084934 
                 2351                 1713                  350                  0.0 
                  688                  325                  150                  0.0 
                 4389                 4384                  350                  0.0 
                 2415                 2410                  450                  0.0 
                  741                  505                  500       0.385624317342 
                 1796                 1248                  200                  0.0 
                 1183                 1178                  600       0.438097639705 
                 1262                 1001                  500       0.381651249918 
                 2001                  355                  350                  0.0 
                  607                  505                  500       0.374044035635 
                  940                  405                  400                  0.0 
                 2784                 1462                  400                  0.0 
                 2784                 1061                  400                  0.0 
                 3416                  188                  100                  0.0 
                 1488                  405                  400                  0.0 
                  589                  359                  300                  0.0 
                 3916                  641                  100                  0.0 
                  853                  423                  100                  0.0 
                 3232                 3227                  550      0.0254688274719 
                 2757                 2752                  350                  0.0 
                 2375                 1861                  550       0.158708961464 
                  814                  680                  400                  0.0 
                 5100                  555                  550    0.000145536142722 
                 1183                  715                  600       0.406529923947 
                  255                  226                  200                  0.0 
                 3208                 2354                  500      0.0398789260171 
                 1047                  608                  350                  0.0 
                  839                  710                  600       0.402942609239 
                  448                  305                  300                  0.0 
                  950                  691                  500       0.405081630488 
                  471                  380                  200                  0.0 
                  152                  124                  100                  0.0 
                 5100                 1591                  150                  0.0 
                 3249                  573                  400                  0.0 
                 3226                  513                  350                  0.0 
                  458                  405                  400                  0.0 
                 4395                 1171                  600       0.116134207719 
                 2408                 1517                  600       0.277006382654 
                 5100                 1878                  250                  0.0 
                  660                  630                  600       0.398981527628 
                  255                  250                  200                  0.0 
                 5100                 3406                  450                  0.0 
                  284                  155                  150                  0.0 
                 2226                  175                  100                  0.0 
                 1243                  951                  250                  0.0 
                 3767                 1050                  550       0.129588258889 
                 4416                  476                  300                  0.0 
                 1352                  939                  150                  0.0 
                  790                  555                  550       0.399396792757 
                 4389                  540                  350                  0.0 
                 4397                 1334                  400                  0.0 
                 2075                 1686                  600        0.25823997913 
                 4386                  783                  550     0.00700661326233 
                  279                  170                  100                  0.0 
                  716                  105                  100                  0.0 
                  883                  878                  550       0.446183159453 
                 1195                  353                  100                  0.0 
                 1751                  555                  550       0.184123728549 
                 3798                 3793                  250                  0.0 
                  684                  556                  300                  0.0 
                  970                  155                  150                  0.0 
                 1508                  677                  300                  0.0 
                 3798                 2419                  250                  0.0 
                 1529                  559                  200                  0.0 
                 1137                  455                  450                  0.0 
                 1796                  870                  200                  0.0 
                  502                  449                  400                  0.0 
                 2342                  505                  500      0.0407008649292 
                 3799                  455                  450                  0.0 
                  341                  205                  200                  0.0 
                 2001                 1262                  500       0.270079168939 
                 4416                 1810                  300                  0.0 
                 3208                  935                  500       0.144088100825 
                  338                  275                  150                  0.0 
                  710                  405                  400                  0.0 
                  497                  105                  100                  0.0 
                  894                  889                  350                  0.0 
                 1243                  432                  250                  0.0 
                 5100                 1162                  550      0.0802441623233 
                 4397                  603                  400                  0.0 
                 1147                 1142                  150                  0.0 
                  741                  670                  500       0.405582699858 
                 1012                  223                  100                  0.0 
                  862                  732                  450                  0.0 
                 2167                  898                  150                  0.0 
                 1467                 1462                  500       0.270215362152 
                 4416                 4411                  300                  0.0 
                 1858                  354                  150                  0.0 
                  294                  243                  200                  0.0 
                 3783                  588                  400                  0.0 
                  661                  490                  200                  0.0 
                  452                  447                  350                  0.0 
                 2757                  703                  350                  0.0 
                  790                  660                  550       0.394401200681 
                 5100                  618                  400                  0.0 
                  348                  343                  250                  0.0 
                  483                  361                  150                  0.0 
                 2036                 2031                  250                  0.0 
                 1050                  255                  250                  0.0 
                  400                  285                  200                  0.0 
                 2071                 1092                  300                  0.0 
                 1044                 1039                  600       0.454606660982 
                 5100                 3521                  550     0.00100922347106 
                 1796                  205                  200                  0.0 
                 4389                 2884                  350                  0.0 
                 3232                 2406                  550      0.0551297172182 
                 2408                 1206                  600       0.301827233245 
                 1099                  474                  200                  0.0 
                  797                  387                  300                  0.0 
                 2036                  720                  250                  0.0 
                  758                  585                  450                  0.0 
                 1529                  286                  200                  0.0 
                 4432                  205                  200                  0.0 
                 4454                  271                  150                  0.0 
                 1298                  379                  200                  0.0 
                  636                  401                  250                  0.0 
                 2799                 2794                  600      0.0651434002638 
                 2167                 1393                  150                  0.0 
                  684                  373                  300                  0.0 
                  662                  657                  350                  0.0 
                  228                  127                  100                  0.0 
                 1298                  515                  200                  0.0 
                  710                  705                  400                  0.0 
                 1137                  901                  450                  0.0 
                 1509                  555                  550       0.253070816254 
                  662                  483                  350                  0.0 
                  790                  785                  550       0.438352180512 
                 1858                  536                  150                  0.0 
                 3783                 2604                  400                  0.0 
                 4432                  953                  200                  0.0 
                 3271                  632                  450                  0.0 
                 3369                  155                  150                  0.0 
                 2917                 1786                  150                  0.0 
                 2103                  656                  200                  0.0 
                 2456                  709                  200                  0.0 
                 5100                 1231                  600      0.0872429283307 
                 1243                  562                  250                  0.0 
                 1644                 1639                  100                  0.0 
                 2036                 1437                  250                  0.0 
                 3783                 1237                  400                  0.0 
                 2784                  405                  400                  0.0 
                 2390                 2385                  250                  0.0 
                 2784                  558                  400                  0.0 
                 1702                 1007                  350                  0.0 
                 2823                 2818                  300                  0.0 
                  240                  155                  150                  0.0 
                 1262                  634                  500       0.360584909268 
                 2917                 2912                  150                  0.0 
                  284                  180                  150                  0.0 
                 2408                 2403                  600         0.1171358877 
                 3880                  453                  150                  0.0 
                 2742                  887                  500        0.17980629213 
                 2799                 1300                  600       0.264901877993 
                  931                  673                  600       0.404611877343 
                 3798                  400                  250                  0.0 
                  853                  211                  100                  0.0 
                  557                  405                  400                  0.0 
                 2037                  405                  400                  0.0 
                 3249                 2293                  400                  0.0 
                 2771                 2766                  550      0.0488172496307 
                  674                  455                  450                  0.0 
                 4475                 1280                  100                  0.0 
                 4416                  743                  300                  0.0 
                 1917                 1179                  100                  0.0 
                 5100                 1756                  600       0.139229725196 
                 2167                  155                  150                  0.0 
                 5100                 1188                  100                  0.0 
                 3285                 1486                  300                  0.0 
                 5100                  692                  250                  0.0 
                 1711                  928                  500       0.332308056764 
                 4432                 2653                  200                  0.0 
                 1285                  437                  300                  0.0 
                 1091                  741                  500       0.407769402079 
                 3271                  878                  450                  0.0 
                  399                  255                  250                  0.0 
                 3798                  983                  250                  0.0 
                 2075                  912                  600       0.318005393447 
                  448                  335                  300                  0.0 
                  758                  753                  450                  0.0 
                 4377                 2129                  500        0.08643605866 
                  666                  578                  500       0.379100237754 
                 3916                 3911                  100                  0.0 
                 1352                  222                  150                  0.0 
                 2757                  355                  350                  0.0 
                 5100                 1436                  400                  0.0 
                 1044                  908                  600       0.425692533741 
                  284                  241                  150                  0.0 
                  458                  453                  400                  0.0 
                  497                  334                  100                  0.0 
                 3841                  205                  200                  0.0 
                  606                  523                  450                  0.0 
                 2073                  586                  450                  0.0 
                 2797                  380                  250                  0.0 
                 5100                  305                  300                  0.0 
                 1099                  205                  200                  0.0 
                 2456                 2451                  200                  0.0 
                 1917                  727                  100                  0.0 
                 5100                  889                  150                  0.0 
                  765                  605                  600       0.388374864905 
                 2859                 1840                  200                  0.0 
                 3767                 3762                  350                  0.0 
                 1769                  547                  300                  0.0 
                 3285                  453                  300                  0.0 
                 3264                  596                  250                  0.0 
                 5100                  155                  150                  0.0 
                 3880                  155                  150                  0.0 
                  203                  155                  150                  0.0 
                  577                  155                  150                  0.0 
                 4407                  410                  250                  0.0 
                 3784                 1512                  600       0.188432197437 
                  338                  333                  150                  0.0 
                 3369                 3364                  150                  0.0 
                 1488                 1072                  400                  0.0 
                 2812                 2073                  450                  0.0 
                 1404                  162                  100                  0.0 
                  750                  436                  250                  0.0 
                  576                  355                  350                  0.0 
                  512                  447                  300                  0.0 
                 3767                 3762                  550      0.0125528282073 
                  970                  711                  150                  0.0 
                  888                  647                  250                  0.0 
                 5100                 3268                  350                  0.0 
                 3255                  801                  600       0.072627207639 
                 3784                  605                  600     0.00168695807975 
                  576                  450                  350                  0.0 
                 3271                 3266                  450                  0.0 
                 3784                 2052                  600       0.144254339129 
                 3841                 2354                  200                  0.0 
                 3767                  780                  350                  0.0 
                 2073                  455                  450                  0.0 
                 3416                  598                  100                  0.0 
                 5100                  605                  600    9.89028117526e-05 
                 1351                  739                  600       0.393819397248 
                 1351                  902                  600       0.418899767662 
                 1468                 1093                  250                  0.0 
                 1529                 1091                  200                  0.0 
                  688                  155                  150                  0.0 
                 2576                  305                  100                  0.0 
                 5100                 1345                  350                  0.0 
                 4386                 3105                  550     0.00749320172822 
                  657                  652                  550       0.409413744839 
                 2001                  798                  500       0.267819740259 
                 4397                 2952                  400                  0.0 
                 5100                  488                  300                  0.0 
                 2771                 1239                  550       0.240030391481 
                  507                  502                  350                  0.0 
                 2917                  155                  150                  0.0 
                  589                  496                  300                  0.0 
                 4386                 1559                  550       0.148443808506 
                 3767                 2735                  550      0.0255324440602 
                 1306                 1051                  550       0.396396669669 
                 4406                 3015                  450                  0.0 
                 5100                 5095                  300                  0.0 
                  448                  368                  300                  0.0 
                 3319                 2084                  200                  0.0 
                  818                  355                  150                  0.0 
                  750                  333                  250                  0.0 
                 2812                 1530                  450                  0.0 
                  408                  355                  350                  0.0 
                 2518                  624                  150                  0.0 
                 3750                 1375                  500        0.15361267208 
                 3271                  455                  450                  0.0 
                  607                  602                  500       0.399779694399 
                 3264                  912                  250                  0.0 
                 3799                 1871                  450                  0.0 
                 2421                  305                  300                  0.0 
                 4407                 1059                  250                  0.0 
                 2342                 1810                  500       0.129884144422 
                 2518                 2513                  150                  0.0 
                  348                  255                  250                  0.0 
                 2408                  958                  600        0.27205069587 
                 3880                 2266                  150                  0.0 
                 2757                  988                  350                  0.0 
                 3813                  465                  300                  0.0 
                 2036                 1017                  250                  0.0 
                 1230                  355                  350                  0.0 
                 2383                  981                  400                  0.0 
                 4454                 1453                  150                  0.0 
                  797                  491                  300                  0.0 
                 1711                 1706                  500       0.194220167455 
                 1285                  625                  300                  0.0 
                  560                  505                  500       0.367596712726 
                 1796                  294                  200                  0.0 
                 2351                 1250                  350                  0.0 
                  784                  205                  200                  0.0 
                  483                  272                  150                  0.0 
                  412                  147                  100                  0.0 
                 3255                 2456                  600      0.0745401235261 
                 1509                 1504                  550        0.30941866691 
                  512                  507                  300                  0.0 
                 1352                  155                  150                  0.0 
                 2375                 1147                  550       0.278489606908 
                  512                  346                  300                  0.0 
                 3799                  923                  450                  0.0 
                 4454                  155                  150                  0.0 
                 4407                  659                  250                  0.0 
                 1298                  951                  200                  0.0 
                  607                  551                  500       0.374302750995 
                 5100                  505                  500     5.6892247107e-05 
                 1858                 1225                  150                  0.0 
                 1273                  953                  400                  0.0 
                 3916                  192                  100                  0.0 
                 3249                 3244                  400                  0.0 
                 1917                  448                  100                  0.0 
                  502                  497                  400                  0.0 
                  463                  458                  250                  0.0 
                 2073                 1607                  450                  0.0 
                 2375                  707                  550        0.14607994512 
                  483                  478                  150                  0.0 
                 1273                  405                  400                  0.0 
                 3750                  985                  500       0.110657959772 
                  577                  298                  150                  0.0 
                 3232                  555                  550     0.00669209661813 
                 1467                 1121                  500       0.345052386492 
                 2859                  765                  200                  0.0 
                 1195                 1190                  100                  0.0 
                 4454                 2543                  150                  0.0 
                  186                  105                  100                  0.0 
                 1091                 1086                  500        0.39443545879 
                 2375                 2370                  550      0.0928683770168 
                 4406                  969                  450                  0.0 
                 2390                  780                  250                  0.0 
                 2383                  731                  400                  0.0 
                  970                  525                  150                  0.0 
                  507                  387                  350                  0.0 
                 2859                  205                  200                  0.0 
                 2103                  302                  200                  0.0 
                 2812                 1130                  450                  0.0 
                 1351                 1102                  600       0.419992266339 
                 3784                 2785                  600      0.0381741207647 
                 5100                 1091                  500      0.0645097252132 
                 5100                  171                  100                  0.0 
                 2799                 1678                  600       0.228353752926 
                  606                  455                  450                  0.0 
                 2799                 2165                  600       0.123223381729 
                 1796                  422                  200                  0.0 
                  715                  628                  550       0.388515931992 
                 1273                 1268                  400                  0.0 
                  853                  105                  100                  0.0 
                 1468                  611                  250                  0.0 
                 2456                 1072                  200                  0.0 
                 5100                 1993                  300                  0.0 
                  348                  296                  250                  0.0 
                 2342                  652                  500       0.117612204485 
                  415                  407                  400                  0.0 
                 5100                  598                  200                  0.0 
                  279                  274                  100                  0.0 
                  255                  205                  200                  0.0 
                  186                  138                  100                  0.0 
                 1446                 1441                  350                  0.0 
                 1644                 1037                  100                  0.0 
                 3841                  544                  200                  0.0 
                  818                  155                  150                  0.0 
                 3319                 3314                  200                  0.0 
                 2771                  555                  550      0.0236117773201 
                  279                  133                  100                  0.0 
                 5100                  742                  500    0.000693256464372 
                 5100                  553                  350                  0.0 
                 1731                 1726                  250                  0.0 
                 1298                  205                  200                  0.0 
                 1741                 1736                  400                  0.0 
                  228                  223                  100                  0.0 
                 2383                 2378                  400                  0.0 
                 2823                 1945                  300                  0.0 
                 1588                  495                  150                  0.0 
                  397                  305                  300                  0.0 
                 1047                 1042                  350                  0.0 
                  339                  105                  100                  0.0 
                 1791                 1786                  600       0.263024639423 
                  839                  656                  600       0.400944945679 
                 1791                  793                  600       0.327724394407 
                 3271                 2352                  450                  0.0 
                 1702                  776                  350                  0.0 
                 4389                 1248                  350                  0.0 
                 3264                  390                  250                  0.0 
                  688                  225                  150                  0.0 
                 1741                  405                  400                  0.0 
                  240                  235                  150                  0.0 
                  970                  210                  150                  0.0 
                  661                  205                  200                  0.0 
                 1769                 1764                  300                  0.0 
                 1047                  465                  350                  0.0 
                  883                  555                  550       0.397792909377 
                 2415                  601                  450                  0.0 
                 1137                  555                  550       0.358206648537 
                 4386                 4381                  550     0.00846772881198 
                 1137                  663                  550       0.394888134082 
                 2415                  455                  450                  0.0 
                  228                  105                  100                  0.0 
                 1306                  850                  550       0.398119278512 
                 2351                  913                  350                  0.0 
                 2771                  948                  550        0.20025172985 
                 1404                  590                  100                  0.0 
                 5100                 5095                  550      0.0052691106251 
                  152                  147                  100                  0.0 
                 1147                  421                  150                  0.0 
                  862                  455                  450                  0.0 
                 1741                  658                  400                  0.0 
                 2917                  253                  150                  0.0 
                  400                  335                  200                  0.0 
                  790                  720                  550       0.414073043563 
                  576                  507                  350                  0.0 
                 2576                  520                  100                  0.0 
                 3416                  335                  100                  0.0 
                 2456                  310                  200                  0.0 
                 4377                 4372                  500     0.00681889722213 
                 5100                 5095                  100                  0.0 
                 1508                  398                  300                  0.0 
                 2103                 2098                  200                  0.0 
                 1404                  105                  100                  0.0 
                 1751                  984                  550       0.356396307481 
                  471                  466                  200                  0.0 
                 5100                  497                  150                  0.0 
                  750                  570                  250                  0.0 
                  674                  608                  450                  0.0 
                 5100                 5095                  350                  0.0 
                 2797                 1257                  250                  0.0 
                 5100                 2847                  150                  0.0 
                  894                  447                  350                  0.0 
                 2421                  608                  300                  0.0 
                 1446                  504                  350                  0.0 
