 C_Mass(GeV)   N_Mass(GeV)    tau(ns)    Init_xs(fb)     EAxEE          TAxTE         EAxEExTAxTE      total_eff     xs100(fb)     xslim(fb)         Ntr          r       MCev 
    100.165     100.000         0.100      382012.568      1.2179e-01      8.8096e-02      1.0729e-02      4.2653e-03    1.629e+03     5.158e+01       5.88e+04    7.41e+03    9950 
    100.165     100.000         0.150      382012.568      1.2179e-01      9.4300e-02      1.1484e-02      4.4803e-03    1.712e+03     4.910e+01       6.18e+04    7.78e+03    11899 
    100.165     100.000         0.200      382012.568      1.2179e-01      9.2853e-02      1.1308e-02      4.3531e-03    1.663e+03     5.054e+01       6.00e+04    7.56e+03    13065 
    100.165     100.000         0.250      382012.568      1.2179e-01      8.9104e-02      1.0852e-02      4.1614e-03    1.590e+03     5.287e+01       5.74e+04    7.23e+03    13668 
    100.165     100.000         0.300      382012.568      1.2179e-01      8.2030e-02      9.9901e-03      3.7623e-03    1.437e+03     5.848e+01       5.19e+04    6.53e+03    14170 
    100.165     100.000         0.400      382012.568      1.2179e-01      7.6393e-02      9.3036e-03      3.4366e-03    1.313e+03     6.402e+01       4.74e+04    5.97e+03    14674 
    100.165     100.000         0.500      382012.568      1.2179e-01      6.7917e-02      8.2713e-03      3.0240e-03    1.155e+03     7.275e+01       4.17e+04    5.25e+03    14919 
    100.165     100.000         0.600      382012.568      1.2179e-01      6.0857e-02      7.4116e-03      2.6793e-03    1.024e+03     8.211e+01       3.69e+04    4.65e+03    15078 
    100.165     100.000         0.700      382012.568      1.2179e-01      5.7285e-02      6.9765e-03      2.4735e-03    9.449e+02     8.894e+01       3.41e+04    4.30e+03    15224 
    100.165     100.000         0.800      382012.568      1.2179e-01      5.0057e-02      6.0963e-03      2.1357e-03    8.159e+02     1.030e+02       2.95e+04    3.71e+03    15194 
    100.165     100.000         0.900      382012.568      1.2179e-01      4.7558e-02      5.7920e-03      2.0376e-03    7.784e+02     1.080e+02       2.81e+04    3.54e+03    15177 
    100.165     100.000         1.000      382012.568      1.2179e-01      4.4821e-02      5.4586e-03      1.8947e-03    7.238e+02     1.161e+02       2.61e+04    3.29e+03    15226 
    100.165     100.000         1.500      382012.568      1.2179e-01      3.2612e-02      3.9717e-03      1.3413e-03    5.124e+02     1.640e+02       1.85e+04    2.33e+03    15271 
    100.165     100.000         2.000      382012.568      1.2179e-01      2.5601e-02      3.1178e-03      1.0508e-03    4.014e+02     2.094e+02       1.45e+04    1.82e+03    15245 
    100.165     100.000         2.500      382012.568      1.2179e-01      2.1653e-02      2.6370e-03      8.5109e-04    3.251e+02     2.585e+02       1.17e+04    1.48e+03    15199 
    100.165     100.000         3.000      382012.568      1.2179e-01      1.8785e-02      2.2878e-03      7.4323e-04    2.839e+02     2.960e+02       1.02e+04    1.29e+03    15212 
    100.165     100.000         4.000      382012.568      1.2179e-01      1.4855e-02      1.8091e-03      5.9202e-04    2.262e+02     3.716e+02       8.16e+03    1.03e+03    15225 
    100.165     100.000         5.000      382012.568      1.2179e-01      1.2185e-02      1.4839e-03      4.6569e-04    1.779e+02     4.724e+02       6.42e+03    8.09e+02    15158 
    100.165     100.000         6.000      382012.568      1.2179e-01      9.6793e-03      1.1788e-03      3.7422e-04    1.430e+02     5.879e+02       5.16e+03    6.50e+02    15116 
    100.165     100.000         7.000      382012.568      1.2179e-01      8.5103e-03      1.0364e-03      3.3910e-04    1.295e+02     6.488e+02       4.68e+03    5.89e+02    15155 
    100.165     100.000         8.000      382012.568      1.2179e-01      7.8588e-03      9.5710e-04      2.9202e-04    1.116e+02     7.534e+02       4.03e+03    5.07e+02    15136 
    100.165     100.000         9.000      382012.568      1.2179e-01      6.4761e-03      7.8870e-04      2.4745e-04    9.453e+01     8.891e+02       3.41e+03    4.30e+02    15136 
    100.165     100.000         10.000      382012.568      1.2179e-01      5.8502e-03      7.1248e-04      2.2876e-04    8.739e+01     9.617e+02       3.15e+03    3.97e+02    15103 
    200.195     200.000         0.010      19021.647      1.9920e-01      2.7684e-04      5.5146e-05      1.8100e-05    3.443e-01     1.215e+04       1.24e+01    1.56e+00    69 
    200.195     200.000         0.015      19021.647      1.9920e-01      1.5903e-03      3.1679e-04      1.0244e-04    1.949e+00     2.148e+03       7.03e+01    8.86e+00    361 
    200.195     200.000         0.020      19021.647      1.9920e-01      3.6341e-03      7.2390e-04      2.3529e-04    4.476e+00     9.350e+02       1.62e+02    2.03e+01    788 
    200.195     200.000         0.025      19021.647      1.9920e-01      6.8906e-03      1.3726e-03      4.4067e-04    8.382e+00     4.992e+02       3.03e+02    3.81e+01    1412 
    200.195     200.000         0.030      19021.647      1.9920e-01      1.0977e-02      2.1865e-03      7.0055e-04    1.333e+01     3.140e+02       4.81e+02    6.06e+01    2165 
    200.195     200.000         0.040      19021.647      1.9920e-01      1.9975e-02      3.9789e-03      1.2530e-03    2.383e+01     1.756e+02       8.60e+02    1.08e+02    3805 
    200.195     200.000         0.050      19021.647      1.9920e-01      2.9747e-02      5.9256e-03      1.8480e-03    3.515e+01     1.190e+02       1.27e+03    1.60e+02    5515 
    200.195     200.000         0.060      19021.647      1.9920e-01      3.8245e-02      7.6184e-03      2.3647e-03    4.498e+01     9.303e+01       1.62e+03    2.04e+02    7111 
    200.195     200.000         0.070      19021.647      1.9920e-01      4.6035e-02      9.1702e-03      2.8264e-03    5.376e+01     7.784e+01       1.94e+03    2.44e+02    8543 
    200.195     200.000         0.080      19021.647      1.9920e-01      5.3841e-02      1.0725e-02      3.2990e-03    6.275e+01     6.669e+01       2.27e+03    2.85e+02    10165 
    200.195     200.000         0.090      19021.647      1.9920e-01      6.0934e-02      1.2138e-02      3.7037e-03    7.045e+01     5.940e+01       2.54e+03    3.20e+02    11621 
    200.195     200.000         0.100      19021.647      1.9920e-01      6.5590e-02      1.3065e-02      3.9874e-03    7.585e+01     5.517e+01       2.74e+03    3.45e+02    12651 
    200.195     200.000         0.150      19021.647      1.9920e-01      8.5179e-02      1.6967e-02      5.1060e-03    9.712e+01     4.309e+01       3.51e+03    4.41e+02    17565 
    200.195     200.000         0.200      19021.647      1.9920e-01      9.2975e-02      1.8520e-02      5.5315e-03    1.052e+02     3.977e+01       3.80e+03    4.78e+02    20654 
    200.195     200.000         0.250      19021.647      1.9920e-01      9.5831e-02      1.9089e-02      5.6692e-03    1.078e+02     3.881e+01       3.89e+03    4.90e+02    22952 
    200.195     200.000         0.300      19021.647      1.9920e-01      9.6107e-02      1.9144e-02      5.6532e-03    1.075e+02     3.892e+01       3.88e+03    4.89e+02    24511 
    200.195     200.000         0.400      19021.647      1.9920e-01      9.3515e-02      1.8628e-02      5.4549e-03    1.038e+02     4.033e+01       3.75e+03    4.72e+02    26661 
    200.195     200.000         0.500      19021.647      1.9920e-01      8.7884e-02      1.7506e-02      5.0936e-03    9.689e+01     4.319e+01       3.50e+03    4.40e+02    27955 
    200.195     200.000         0.600      19021.647      1.9920e-01      8.2582e-02      1.6450e-02      4.7544e-03    9.044e+01     4.627e+01       3.26e+03    4.11e+02    28489 
    200.195     200.000         0.700      19021.647      1.9920e-01      7.7580e-02      1.5454e-02      4.4465e-03    8.458e+01     4.948e+01       3.05e+03    3.84e+02    29259 
    200.195     200.000         0.800      19021.647      1.9920e-01      7.4007e-02      1.4742e-02      4.2173e-03    8.022e+01     5.217e+01       2.90e+03    3.65e+02    29859 
    200.195     200.000         0.900      19021.647      1.9920e-01      6.9464e-02      1.3837e-02      3.9471e-03    7.508e+01     5.574e+01       2.71e+03    3.41e+02    29778 
    200.195     200.000         1.000      19021.647      1.9920e-01      6.6347e-02      1.3216e-02      3.7509e-03    7.135e+01     5.865e+01       2.58e+03    3.24e+02    30150 
    200.195     200.000         1.500      19021.647      1.9920e-01      5.0990e-02      1.0157e-02      2.8430e-03    5.408e+01     7.738e+01       1.95e+03    2.46e+02    30734 
    200.195     200.000         2.000      19021.647      1.9920e-01      4.0171e-02      8.0020e-03      2.2039e-03    4.192e+01     9.982e+01       1.51e+03    1.91e+02    30532 
    200.195     200.000         2.500      19021.647      1.9920e-01      3.4685e-02      6.9093e-03      1.8871e-03    3.590e+01     1.166e+02       1.30e+03    1.63e+02    30717 
    200.195     200.000         3.000      19021.647      1.9920e-01      3.0367e-02      6.0490e-03      1.6376e-03    3.115e+01     1.343e+02       1.12e+03    1.42e+02    30695 
    200.195     200.000         4.000      19021.647      1.9920e-01      2.2705e-02      4.5228e-03      1.2253e-03    2.331e+01     1.796e+02       8.41e+02    1.06e+02    30644 
    200.195     200.000         5.000      19021.647      1.9920e-01      1.8893e-02      3.7634e-03      1.0108e-03    1.923e+01     2.176e+02       6.94e+02    8.74e+01    30601 
    200.195     200.000         6.000      19021.647      1.9920e-01      1.6899e-02      3.3663e-03      8.8910e-04    1.691e+01     2.474e+02       6.11e+02    7.69e+01    30559 
    200.195     200.000         7.000      19021.647      1.9920e-01      1.4529e-02      2.8942e-03      7.7469e-04    1.474e+01     2.840e+02       5.32e+02    6.70e+01    30536 
    200.195     200.000         8.000      19021.647      1.9920e-01      1.2653e-02      2.5205e-03      6.6228e-04    1.260e+01     3.322e+02       4.55e+02    5.73e+01    30570 
    200.195     200.000         9.000      19021.647      1.9920e-01      1.1715e-02      2.3337e-03      6.1636e-04    1.172e+01     3.569e+02       4.23e+02    5.33e+01    30522 
    200.195     200.000         10.000     19021.647      1.9920e-01      1.0067e-02      2.0053e-03      5.2527e-04    9.991e+00     4.188e+02       3.61e+02    4.54e+01    30460 
    300.204     300.000         0.010      2979.309      1.8337e-01      2.9211e-05      5.3563e-06      1.9862e-06    5.917e-03     1.108e+05       2.14e-01    2.69e-02    10 
    300.204     300.000         0.015      2979.309      1.8337e-01      1.8864e-04      3.4590e-05      1.3225e-05    3.940e-02     1.664e+04       1.42e+00    1.79e-01    52 
    300.204     300.000         0.020      2979.309      1.8337e-01      9.7368e-04      1.7854e-04      7.3279e-05    2.183e-01     3.002e+03       7.88e+00    9.92e-01    190 
    300.204     300.000         0.025      2979.309      1.8337e-01      2.1921e-03      4.0195e-04      1.6035e-04    4.777e-01     1.372e+03       1.72e+01    2.17e+00    419 
    300.204     300.000         0.030      2979.309      1.8337e-01      3.8842e-03      7.1222e-04      2.8271e-04    8.423e-01     7.782e+02       3.04e+01    3.83e+00    699 
    300.204     300.000         0.040      2979.309      1.8337e-01      8.5976e-03      1.5765e-03      6.2631e-04    1.866e+00     3.513e+02       6.74e+01    8.48e+00    1430 
    300.204     300.000         0.050      2979.309      1.8337e-01      1.4871e-02      2.7268e-03      1.0708e-03    3.190e+00     2.054e+02       1.15e+02    1.45e+01    2376 
    300.204     300.000         0.060      2979.309      1.8337e-01      2.2179e-02      4.0669e-03      1.5882e-03    4.732e+00     1.385e+02       1.71e+02    2.15e+01    3371 
    300.204     300.000         0.070      2979.309      1.8337e-01      2.8130e-02      5.1581e-03      2.0029e-03    5.967e+00     1.098e+02       2.15e+02    2.71e+01    4341 
    300.204     300.000         0.080      2979.309      1.8337e-01      3.4181e-02      6.2676e-03      2.4225e-03    7.217e+00     9.082e+01       2.61e+02    3.28e+01    5231 
    300.204     300.000         0.090      2979.309      1.8337e-01      4.0384e-02      7.4050e-03      2.8684e-03    8.546e+00     7.670e+01       3.09e+02    3.88e+01    6235 
    300.204     300.000         0.100      2979.309      1.8337e-01      4.7156e-02      8.6468e-03      3.3281e-03    9.915e+00     6.610e+01       3.58e+02    4.51e+01    7263 
    300.204     300.000         0.150      2979.309      1.8337e-01      6.9802e-02      1.2799e-02      4.8593e-03    1.448e+01     4.527e+01       5.23e+02    6.58e+01    11265 
    300.204     300.000         0.200      2979.309      1.8337e-01      8.4407e-02      1.5477e-02      5.8418e-03    1.740e+01     3.766e+01       6.28e+02    7.91e+01    14108 
    300.204     300.000         0.250      2979.309      1.8337e-01      9.1143e-02      1.6713e-02      6.2777e-03    1.870e+01     3.504e+01       6.75e+02    8.50e+01    16179 
    300.204     300.000         0.300      2979.309      1.8337e-01      9.6102e-02      1.7622e-02      6.6081e-03    1.969e+01     3.329e+01       7.11e+02    8.95e+01    17853 
    300.204     300.000         0.400      2979.309      1.8337e-01      9.6518e-02      1.7698e-02      6.5939e-03    1.965e+01     3.336e+01       7.09e+02    8.93e+01    20082 
    300.204     300.000         0.500      2979.309      1.8337e-01      9.5063e-02      1.7431e-02      6.4428e-03    1.920e+01     3.415e+01       6.93e+02    8.73e+01    21694 
    300.204     300.000         0.600      2979.309      1.8337e-01      9.1875e-02      1.6847e-02      6.2321e-03    1.857e+01     3.530e+01       6.70e+02    8.44e+01    22635 
    300.204     300.000         0.700      2979.309      1.8337e-01      8.9512e-02      1.6413e-02      6.0426e-03    1.800e+01     3.641e+01       6.50e+02    8.18e+01    23544 
    300.204     300.000         0.800      2979.309      1.8337e-01      8.5441e-02      1.5667e-02      5.7446e-03    1.711e+01     3.830e+01       6.18e+02    7.78e+01    24014 
    300.204     300.000         0.900      2979.309      1.8337e-01      8.1583e-02      1.4960e-02      5.4635e-03    1.628e+01     4.027e+01       5.88e+02    7.40e+01    24294 
    300.204     300.000         1.000      2979.309      1.8337e-01      7.6763e-02      1.4076e-02      5.1173e-03    1.525e+01     4.299e+01       5.50e+02    6.93e+01    24533 
    300.204     300.000         1.500      2979.309      1.8337e-01      6.2458e-02      1.1453e-02      4.1364e-03    1.232e+01     5.319e+01       4.45e+02    5.60e+01    25343 
    300.204     300.000         2.000      2979.309      1.8337e-01      5.0628e-02      9.2835e-03      3.3194e-03    9.889e+00     6.628e+01       3.57e+02    4.50e+01    25516 
    300.204     300.000         2.500      2979.309      1.8337e-01      4.4689e-02      8.1944e-03      2.9119e-03    8.675e+00     7.555e+01       3.13e+02    3.94e+01    25708 
    300.204     300.000         3.000      2979.309      1.8337e-01      3.8202e-02      7.0049e-03      2.4796e-03    7.387e+00     8.873e+01       2.67e+02    3.36e+01    25707 
    300.204     300.000         4.000      2979.309      1.8337e-01      3.1664e-02      5.8061e-03      2.0341e-03    6.060e+00     1.082e+02       2.19e+02    2.75e+01    25755 
    300.204     300.000         5.000      2979.309      1.8337e-01      2.6054e-02      4.7774e-03      1.6557e-03    4.933e+00     1.329e+02       1.78e+02    2.24e+01    25763 
    300.204     300.000         6.000      2979.309      1.8337e-01      2.1742e-02      3.9867e-03      1.3854e-03    4.128e+00     1.588e+02       1.49e+02    1.88e+01    25680 
    300.204     300.000         7.000      2979.309      1.8337e-01      1.8911e-02      3.4676e-03      1.2013e-03    3.579e+00     1.831e+02       1.29e+02    1.63e+01    25731 
    300.204     300.000         8.000      2979.309      1.8337e-01      1.6847e-02      3.0891e-03      1.0625e-03    3.165e+00     2.071e+02       1.14e+02    1.44e+01    25666 
    300.204     300.000         9.000      2979.309      1.8337e-01      1.5180e-02      2.7836e-03      9.5234e-04    2.837e+00     2.310e+02       1.02e+02    1.29e+01    25636 
    300.204     300.000         10.000      2979.309      1.8337e-01      1.3945e-02      2.5570e-03      8.7479e-04    2.606e+00     2.515e+02       9.41e+01    1.18e+01    25702 
    400.208     400.000         0.010      730.352      2.3518e-01      1.7441e-07      4.1018e-08      1.3641e-08    9.962e-06     1.613e+07       3.60e-04    4.53e-05    6 
    400.208     400.000         0.015      730.352      2.3518e-01      7.9208e-05      1.8628e-05      6.9702e-06    5.091e-03     3.156e+04       1.84e-01    2.31e-02    39 
    400.208     400.000         0.020      730.352      2.3518e-01      2.3172e-04      5.4496e-05      1.8085e-05    1.321e-02     1.216e+04       4.77e-01    6.00e-02    97 
    400.208     400.000         0.025      730.352      2.3518e-01      8.6243e-04      2.0283e-04      6.5743e-05    4.802e-02     3.346e+03       1.73e+00    2.18e-01    246 
    400.208     400.000         0.030      730.352      2.3518e-01      1.7095e-03      4.0204e-04      1.3642e-04    9.964e-02     1.613e+03       3.60e+00    4.53e-01    488 
    400.208     400.000         0.040      730.352      2.3518e-01      4.8506e-03      1.1408e-03      3.7309e-04    2.725e-01     5.897e+02       9.84e+00    1.24e+00    1218 
    400.208     400.000         0.050      730.352      2.3518e-01      8.5691e-03      2.0153e-03      6.6045e-04    4.824e-01     3.331e+02       1.74e+01    2.19e+00    2043 
    400.208     400.000         0.060      730.352      2.3518e-01      1.3789e-02      3.2430e-03      1.0440e-03    7.625e-01     2.107e+02       2.75e+01    3.47e+00    3268 
    400.208     400.000         0.070      730.352      2.3518e-01      1.8651e-02      4.3865e-03      1.4031e-03    1.025e+00     1.568e+02       3.70e+01    4.66e+00    4274 
    400.208     400.000         0.080      730.352      2.3518e-01      2.4011e-02      5.6470e-03      1.8011e-03    1.315e+00     1.221e+02       4.75e+01    5.98e+00    5484 
    400.208     400.000         0.090      730.352      2.3518e-01      3.0471e-02      7.1663e-03      2.2750e-03    1.662e+00     9.671e+01       6.00e+01    7.55e+00    6804 
    400.208     400.000         0.100      730.352      2.3518e-01      3.6225e-02      8.5196e-03      2.6996e-03    1.972e+00     8.149e+01       7.12e+01    8.96e+00    8062 
    400.208     400.000         0.150      730.352      2.3518e-01      5.9852e-02      1.4076e-02      4.4125e-03    3.223e+00     4.986e+01       1.16e+02    1.46e+01    13366 
    400.208     400.000         0.200      730.352      2.3518e-01      7.5068e-02      1.7655e-02      5.5075e-03    4.022e+00     3.995e+01       1.45e+02    1.83e+01    17629 
    400.208     400.000         0.250      730.352      2.3518e-01      8.7636e-02      2.0611e-02      6.4050e-03    4.678e+00     3.435e+01       1.69e+02    2.13e+01    21176 
    400.208     400.000         0.300      730.352      2.3518e-01      9.3647e-02      2.2024e-02      6.8256e-03    4.985e+00     3.223e+01       1.80e+02    2.27e+01    23715 
    400.208     400.000         0.400      730.352      2.3518e-01      1.0035e-01      2.3600e-02      7.2664e-03    5.307e+00     3.028e+01       1.92e+02    2.41e+01    27464 
    400.208     400.000         0.500      730.352      2.3518e-01      9.9620e-02      2.3429e-02      7.2120e-03    5.267e+00     3.050e+01       1.90e+02    2.39e+01    29874 
    400.208     400.000         0.600      730.352      2.3518e-01      9.9066e-02      2.3299e-02      7.1548e-03    5.225e+00     3.075e+01       1.89e+02    2.38e+01    31714 
    400.208     400.000         0.700      730.352      2.3518e-01      9.4843e-02      2.2305e-02      6.8349e-03    4.992e+00     3.219e+01       1.80e+02    2.27e+01    32809 
    400.208     400.000         0.800      730.352      2.3518e-01      9.1171e-02      2.1442e-02      6.5713e-03    4.799e+00     3.348e+01       1.73e+02    2.18e+01    33852 
    400.208     400.000         0.900      730.352      2.3518e-01      8.7545e-02      2.0589e-02      6.2850e-03    4.590e+00     3.500e+01       1.66e+02    2.09e+01    34625 
    400.208     400.000         1.000      730.352      2.3518e-01      8.5410e-02      2.0087e-02      6.1307e-03    4.478e+00     3.588e+01       1.62e+02    2.04e+01    35191 
    400.208     400.000         1.500      730.352      2.3518e-01      6.9261e-02      1.6289e-02      4.9478e-03    3.614e+00     4.446e+01       1.30e+02    1.64e+01    36425 
    400.208     400.000         2.000      730.352      2.3518e-01      5.8416e-02      1.3738e-02      4.1413e-03    3.025e+00     5.312e+01       1.09e+02    1.37e+01    36916 
    400.208     400.000         2.500      730.352      2.3518e-01      5.0401e-02      1.1854e-02      3.5714e-03    2.608e+00     6.160e+01       9.42e+01    1.19e+01    37287 
    400.208     400.000         3.000      730.352      2.3518e-01      4.3721e-02      1.0282e-02      3.0924e-03    2.259e+00     7.114e+01       8.15e+01    1.03e+01    37402 
    400.208     400.000         4.000      730.352      2.3518e-01      3.4307e-02      8.0684e-03      2.4165e-03    1.765e+00     9.104e+01       6.37e+01    8.02e+00    37455 
    400.208     400.000         5.000      730.352      2.3518e-01      2.8477e-02      6.6974e-03      1.9910e-03    1.454e+00     1.105e+02       5.25e+01    6.61e+00    37514 
    400.208     400.000         6.000      730.352      2.3518e-01      2.4026e-02      5.6506e-03      1.6725e-03    1.222e+00     1.315e+02       4.41e+01    5.55e+00    37312 
    400.208     400.000         7.000      730.352      2.3518e-01      2.1985e-02      5.1705e-03      1.5346e-03    1.121e+00     1.434e+02       4.05e+01    5.09e+00    37494 
    400.208     400.000         8.000      730.352      2.3518e-01      1.9840e-02      4.6660e-03      1.3787e-03    1.007e+00     1.596e+02       3.64e+01    4.58e+00    37500 
    400.208     400.000         9.000      730.352      2.3518e-01      1.6930e-02      3.9816e-03      1.1772e-03    8.598e-01     1.869e+02       3.10e+01    3.91e+00    37437 
    400.208     400.000         10.000      730.352      2.3518e-01      1.5342e-02      3.6082e-03      1.0632e-03    7.765e-01     2.069e+02       2.80e+01    3.53e+00    37377 
   500.211     500.000         0.010      231.307      3.0092e-01      4.8792e-06      1.4683e-06      4.3659e-07    1.010e-04     5.039e+05       3.65e-03    4.59e-04    2 
    500.211     500.000         0.015      231.307      3.0092e-01      3.6561e-05      1.1002e-05      2.8445e-06    6.579e-04     7.734e+04       2.38e-02    2.99e-03    22 
    500.211     500.000         0.020      231.307      3.0092e-01      1.1576e-04      3.4833e-05      1.1221e-05    2.595e-03     1.961e+04       9.37e-02    1.18e-02    61 
    500.211     500.000         0.025      231.307      3.0092e-01      4.3096e-04      1.2968e-04      3.6474e-05    8.437e-03     6.032e+03       3.05e-01    3.83e-02    185 
    500.211     500.000         0.030      231.307      3.0092e-01      1.0633e-03      3.1996e-04      8.7504e-05    2.024e-02     2.514e+03       7.31e-01    9.20e-02    431 
    500.211     500.000         0.040      231.307      3.0092e-01      2.8867e-03      8.6866e-04      2.3826e-04    5.511e-02     9.234e+02       1.99e+00    2.51e-01    1027 
    500.211     500.000         0.050      231.307      3.0092e-01      5.5768e-03      1.6782e-03      4.5802e-04    1.059e-01     4.803e+02       3.82e+00    4.82e-01    1941 
    500.211     500.000         0.060      231.307      3.0092e-01      9.1538e-03      2.7546e-03      7.4768e-04    1.729e-01     2.942e+02       6.24e+00    7.86e-01    3130 
    500.211     500.000         0.070      231.307      3.0092e-01      1.3617e-02      4.0976e-03      1.1094e-03    2.566e-01     1.983e+02       9.26e+00    1.17e+00    4506 
    500.211     500.000         0.080      231.307      3.0092e-01      1.7803e-02      5.3572e-03      1.4530e-03    3.361e-01     1.514e+02       1.21e+01    1.53e+00    5701 
    500.211     500.000         0.090      231.307      3.0092e-01      2.3577e-02      7.0948e-03      1.9184e-03    4.437e-01     1.147e+02       1.60e+01    2.02e+00    7257 
    500.211     500.000         0.100      231.307      3.0092e-01      2.8141e-02      8.4682e-03      2.2793e-03    5.272e-01     9.652e+01       1.90e+01    2.40e+00    8732 
    500.211     500.000         0.150      231.307      3.0092e-01      5.1285e-02      1.5433e-02      4.1177e-03    9.524e-01     5.343e+01       3.44e+01    4.33e+00    15823 
    500.211     500.000         0.200      231.307      3.0092e-01      6.9151e-02      2.0809e-02      5.5215e-03    1.277e+00     3.984e+01       4.61e+01    5.81e+00    21738 
    500.211     500.000         0.250      231.307      3.0092e-01      8.2101e-02      2.4706e-02      6.5262e-03    1.510e+00     3.371e+01       5.45e+01    6.86e+00    26525 
    500.211     500.000         0.300      231.307      3.0092e-01      9.0425e-02      2.7211e-02      7.1838e-03    1.662e+00     3.062e+01       6.00e+01    7.55e+00    30462 
    500.211     500.000         0.400      231.307      3.0092e-01      9.8894e-02      2.9759e-02      7.8248e-03    1.810e+00     2.812e+01       6.53e+01    8.23e+00    35682 
    500.211     500.000         0.500      231.307      3.0092e-01      1.0253e-01      3.0853e-02      8.0795e-03    1.869e+00     2.723e+01       6.75e+01    8.49e+00    39752 
    500.211     500.000         0.600      231.307      3.0092e-01      1.0199e-01      3.0691e-02      8.0447e-03    1.861e+00     2.735e+01       6.72e+01    8.46e+00    42497 
    500.211     500.000         0.700      231.307      3.0092e-01      1.0028e-01      3.0175e-02      7.8997e-03    1.827e+00     2.785e+01       6.60e+01    8.31e+00    44404 
    500.211     500.000         0.800      231.307      3.0092e-01      9.6737e-02      2.9110e-02      7.6046e-03    1.759e+00     2.893e+01       6.35e+01    8.00e+00    45603 
    500.211     500.000         0.900      231.307      3.0092e-01      9.3289e-02      2.8073e-02      7.3222e-03    1.694e+00     3.005e+01       6.11e+01    7.70e+00    47020 
    500.211     500.000         1.000      231.307      3.0092e-01      9.0533e-02      2.7243e-02      7.0833e-03    1.638e+00     3.106e+01       5.91e+01    7.45e+00    47905 
    500.211     500.000         1.500      231.307      3.0092e-01      7.6989e-02      2.3167e-02      6.0055e-03    1.389e+00     3.663e+01       5.01e+01    6.31e+00    50670 
    500.211     500.000         2.000      231.307      3.0092e-01      6.3610e-02      1.9141e-02      4.9617e-03    1.148e+00     4.434e+01       4.14e+01    5.22e+00    51086 
    500.211     500.000         2.500      231.307      3.0092e-01      5.5312e-02      1.6644e-02      4.2984e-03    9.942e-01     5.118e+01       3.59e+01    4.52e+00    51622 
    500.211     500.000         3.000      231.307      3.0092e-01      4.8621e-02      1.4631e-02      3.7667e-03    8.713e-01     5.841e+01       3.15e+01    3.96e+00    51789 
    500.211     500.000         4.000      231.307      3.0092e-01      3.8976e-02      1.1729e-02      3.0015e-03    6.943e-01     7.330e+01       2.51e+01    3.16e+00    51939 
    500.211     500.000         5.000      231.307      3.0092e-01      3.2377e-02      9.7428e-03      2.4907e-03    5.761e-01     8.833e+01       2.08e+01    2.62e+00    52032 
    500.211     500.000         6.000      231.307      3.0092e-01      2.8040e-02      8.4379e-03      2.1547e-03    4.984e-01     1.021e+02       1.80e+01    2.27e+00    51993 
    500.211     500.000         7.000      231.307      3.0092e-01      2.4629e-02      7.4113e-03      1.8851e-03    4.360e-01     1.167e+02       1.57e+01    1.98e+00    51950 
    500.211     500.000         8.000      231.307      3.0092e-01      2.1381e-02      6.4338e-03      1.6426e-03    3.800e-01     1.339e+02       1.37e+01    1.73e+00    51898 
    500.211     500.000         9.000      231.307      3.0092e-01      1.9803e-02      5.9591e-03      1.5129e-03    3.499e-01     1.454e+02       1.26e+01    1.59e+00    51901 
