txName: T2bb
constraint: [[['b']],[['b']]]
condition: None
conditionDescription: None
susyProcess: pp --> sbottom sbottom, sbottom  --> bottom lsp
figureUrl: https://atlas.web.cern.ch/Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2018-34/figaux_01b.png;https://atlas.web.cern.ch/Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2018-34/figaux_01a.png
dataUrl: https://atlas.web.cern.ch/Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2018-34/figaux_01b.png;https://atlas.web.cern.ch/Atlas/GROUPS/PHYSICS/PAPERS/SUSY-2018-34/figaux_01a.png
source: ATLAS
validated: True
axes: [[x, x - y], [x, x - y]]; [[x, y], [x, y]]
finalState: ['MET', 'MET']
intermediateState: None
upperLimits: [[[[5.0000E+02*GeV,5.0000E+00*GeV],[5.0000E+02*GeV,5.0000E+00*GeV]],5.5000E+00*fb],
[[[8.0000E+02*GeV,5.0000E+00*GeV],[8.0000E+02*GeV,5.0000E+00*GeV]],1.5000E+00*fb],
[[[8.0000E+02*GeV,1.0000E+02*GeV],[8.0000E+02*GeV,1.0000E+02*GeV]],1.5000E+00*fb],
[[[8.0000E+02*GeV,2.0000E+02*GeV],[8.0000E+02*GeV,2.0000E+02*GeV]],1.5000E+00*fb],
[[[8.0000E+02*GeV,3.0000E+02*GeV],[8.0000E+02*GeV,3.0000E+02*GeV]],1.6000E+00*fb],
[[[8.0000E+02*GeV,4.0000E+02*GeV],[8.0000E+02*GeV,4.0000E+02*GeV]],2.5000E+00*fb],
[[[8.0000E+02*GeV,5.0000E+02*GeV],[8.0000E+02*GeV,5.0000E+02*GeV]],7.0000E+00*fb],
[[[8.0000E+02*GeV,6.0000E+02*GeV],[8.0000E+02*GeV,6.0000E+02*GeV]],4.1000E+01*fb],
[[[8.0000E+02*GeV,7.0000E+02*GeV],[8.0000E+02*GeV,7.0000E+02*GeV]],4.0000E+01*fb],
[[[8.0000E+02*GeV,7.5000E+02*GeV],[8.0000E+02*GeV,7.5000E+02*GeV]],1.0000E+02*fb],
[[[8.5000E+02*GeV,5.0000E+01*GeV],[8.5000E+02*GeV,5.0000E+01*GeV]],1.4000E+00*fb],
[[[8.5000E+02*GeV,1.5000E+02*GeV],[8.5000E+02*GeV,1.5000E+02*GeV]],1.4000E+00*fb],
[[[8.5000E+02*GeV,2.5000E+02*GeV],[8.5000E+02*GeV,2.5000E+02*GeV]],1.5000E+00*fb],
[[[8.5000E+02*GeV,3.5000E+02*GeV],[8.5000E+02*GeV,3.5000E+02*GeV]],1.0000E+00*fb],
[[[8.5000E+02*GeV,4.5000E+02*GeV],[8.5000E+02*GeV,4.5000E+02*GeV]],2.4000E+00*fb],
[[[8.5000E+02*GeV,5.5000E+02*GeV],[8.5000E+02*GeV,5.5000E+02*GeV]],6.4000E+00*fb],
[[[8.5000E+02*GeV,6.5000E+02*GeV],[8.5000E+02*GeV,6.5000E+02*GeV]],3.8000E+01*fb],
[[[9.0000E+02*GeV,5.0000E+00*GeV],[9.0000E+02*GeV,5.0000E+00*GeV]],1.4000E+00*fb],
[[[9.0000E+02*GeV,1.0000E+02*GeV],[9.0000E+02*GeV,1.0000E+02*GeV]],1.4000E+00*fb],
[[[9.0000E+02*GeV,2.0000E+02*GeV],[9.0000E+02*GeV,2.0000E+02*GeV]],1.4000E+00*fb],
[[[9.0000E+02*GeV,3.0000E+02*GeV],[9.0000E+02*GeV,3.0000E+02*GeV]],1.4000E+00*fb],
[[[9.0000E+02*GeV,4.0000E+02*GeV],[9.0000E+02*GeV,4.0000E+02*GeV]],1.6000E+00*fb],
[[[9.0000E+02*GeV,5.0000E+02*GeV],[9.0000E+02*GeV,5.0000E+02*GeV]],2.1000E+00*fb],
[[[9.0000E+02*GeV,6.0000E+02*GeV],[9.0000E+02*GeV,6.0000E+02*GeV]],6.3000E+00*fb],
[[[9.0000E+02*GeV,7.0000E+02*GeV],[9.0000E+02*GeV,7.0000E+02*GeV]],3.8000E+01*fb],
[[[9.0000E+02*GeV,8.0000E+02*GeV],[9.0000E+02*GeV,8.0000E+02*GeV]],4.4000E+01*fb],
[[[9.5000E+02*GeV,5.0000E+01*GeV],[9.5000E+02*GeV,5.0000E+01*GeV]],1.3000E+00*fb],
[[[9.5000E+02*GeV,1.5000E+02*GeV],[9.5000E+02*GeV,1.5000E+02*GeV]],1.3000E+00*fb],
[[[9.5000E+02*GeV,2.5000E+02*GeV],[9.5000E+02*GeV,2.5000E+02*GeV]],1.4000E+00*fb],
[[[9.5000E+02*GeV,3.5000E+02*GeV],[9.5000E+02*GeV,3.5000E+02*GeV]],1.5000E+00*fb],
[[[9.5000E+02*GeV,4.5000E+02*GeV],[9.5000E+02*GeV,4.5000E+02*GeV]],1.5000E+00*fb],
[[[9.5000E+02*GeV,5.5000E+02*GeV],[9.5000E+02*GeV,5.5000E+02*GeV]],2.1000E+00*fb],
[[[9.5000E+02*GeV,6.5000E+02*GeV],[9.5000E+02*GeV,6.5000E+02*GeV]],5.9000E+00*fb],
[[[1.0000E+03*GeV,5.0000E+00*GeV],[1.0000E+03*GeV,5.0000E+00*GeV]],1.2000E+00*fb],
[[[1.0000E+03*GeV,1.0000E+02*GeV],[1.0000E+03*GeV,1.0000E+02*GeV]],1.2000E+00*fb],
[[[1.0000E+03*GeV,2.0000E+02*GeV],[1.0000E+03*GeV,2.0000E+02*GeV]],1.3000E+00*fb],
[[[1.0000E+03*GeV,3.0000E+02*GeV],[1.0000E+03*GeV,3.0000E+02*GeV]],1.4000E+00*fb],
[[[1.0000E+03*GeV,4.0000E+02*GeV],[1.0000E+03*GeV,4.0000E+02*GeV]],1.4000E+00*fb],
[[[1.0000E+03*GeV,5.0000E+02*GeV],[1.0000E+03*GeV,5.0000E+02*GeV]],1.9000E+00*fb],
[[[1.0000E+03*GeV,6.0000E+02*GeV],[1.0000E+03*GeV,6.0000E+02*GeV]],2.0000E+00*fb],
[[[1.0000E+03*GeV,7.0000E+02*GeV],[1.0000E+03*GeV,7.0000E+02*GeV]],7.2000E+00*fb],
[[[1.0000E+03*GeV,8.0000E+02*GeV],[1.0000E+03*GeV,8.0000E+02*GeV]],5.2000E+01*fb],
[[[1.0000E+03*GeV,9.0000E+02*GeV],[1.0000E+03*GeV,9.0000E+02*GeV]],3.8000E+01*fb],
[[[1.0500E+03*GeV,6.5000E+02*GeV],[1.0500E+03*GeV,6.5000E+02*GeV]],1.9000E+00*fb],
[[[1.1000E+03*GeV,5.0000E+00*GeV],[1.1000E+03*GeV,5.0000E+00*GeV]],1.1000E+00*fb],
[[[1.1000E+03*GeV,1.0000E+02*GeV],[1.1000E+03*GeV,1.0000E+02*GeV]],1.2000E+00*fb],
[[[1.1000E+03*GeV,2.0000E+02*GeV],[1.1000E+03*GeV,2.0000E+02*GeV]],1.1000E+00*fb],
[[[1.1000E+03*GeV,3.0000E+02*GeV],[1.1000E+03*GeV,3.0000E+02*GeV]],1.3000E+00*fb],
[[[1.1000E+03*GeV,4.0000E+02*GeV],[1.1000E+03*GeV,4.0000E+02*GeV]],1.2000E+00*fb],
[[[1.1000E+03*GeV,5.0000E+02*GeV],[1.1000E+03*GeV,5.0000E+02*GeV]],1.4000E+00*fb],
[[[1.1000E+03*GeV,6.0000E+02*GeV],[1.1000E+03*GeV,6.0000E+02*GeV]],1.4000E+00*fb],
[[[1.1000E+03*GeV,7.0000E+02*GeV],[1.1000E+03*GeV,7.0000E+02*GeV]],2.6000E+00*fb],
[[[1.1000E+03*GeV,8.0000E+02*GeV],[1.1000E+03*GeV,8.0000E+02*GeV]],7.4000E+00*fb],
[[[1.1000E+03*GeV,9.0000E+02*GeV],[1.1000E+03*GeV,9.0000E+02*GeV]],4.3000E+01*fb],
[[[1.1500E+03*GeV,5.5000E+02*GeV],[1.1500E+03*GeV,5.5000E+02*GeV]],1.4000E+00*fb],
[[[1.1500E+03*GeV,6.5000E+02*GeV],[1.1500E+03*GeV,6.5000E+02*GeV]],1.5000E+00*fb],
[[[1.2000E+03*GeV,5.0000E+00*GeV],[1.2000E+03*GeV,5.0000E+00*GeV]],1.1000E+00*fb],
[[[1.2000E+03*GeV,1.0000E+02*GeV],[1.2000E+03*GeV,1.0000E+02*GeV]],1.1000E+00*fb],
[[[1.2000E+03*GeV,2.0000E+02*GeV],[1.2000E+03*GeV,2.0000E+02*GeV]],1.1000E+00*fb],
[[[1.2000E+03*GeV,3.0000E+02*GeV],[1.2000E+03*GeV,3.0000E+02*GeV]],1.1000E+00*fb],
[[[1.2000E+03*GeV,4.0000E+02*GeV],[1.2000E+03*GeV,4.0000E+02*GeV]],1.2000E+00*fb],
[[[1.2000E+03*GeV,5.0000E+02*GeV],[1.2000E+03*GeV,5.0000E+02*GeV]],1.2000E+00*fb],
[[[1.2000E+03*GeV,6.0000E+02*GeV],[1.2000E+03*GeV,6.0000E+02*GeV]],1.3000E+00*fb],
[[[1.2000E+03*GeV,7.0000E+02*GeV],[1.2000E+03*GeV,7.0000E+02*GeV]],2.1000E+00*fb],
[[[1.2000E+03*GeV,8.0000E+02*GeV],[1.2000E+03*GeV,8.0000E+02*GeV]],3.2000E+00*fb],
[[[1.2000E+03*GeV,9.0000E+02*GeV],[1.2000E+03*GeV,9.0000E+02*GeV]],1.2000E+01*fb],
[[[1.3000E+03*GeV,5.0000E+00*GeV],[1.3000E+03*GeV,5.0000E+00*GeV]],1.0000E+00*fb],
[[[1.3000E+03*GeV,1.0000E+02*GeV],[1.3000E+03*GeV,1.0000E+02*GeV]],1.0000E+00*fb],
[[[1.3000E+03*GeV,2.0000E+02*GeV],[1.3000E+03*GeV,2.0000E+02*GeV]],1.1000E+00*fb],
[[[1.3000E+03*GeV,3.0000E+02*GeV],[1.3000E+03*GeV,3.0000E+02*GeV]],1.1000E+00*fb],
[[[1.3000E+03*GeV,4.0000E+02*GeV],[1.3000E+03*GeV,4.0000E+02*GeV]],1.0000E+00*fb],
[[[1.3000E+03*GeV,5.0000E+02*GeV],[1.3000E+03*GeV,5.0000E+02*GeV]],1.1000E+00*fb],
[[[1.3000E+03*GeV,6.0000E+02*GeV],[1.3000E+03*GeV,6.0000E+02*GeV]],1.6000E+00*fb],
[[[1.3000E+03*GeV,7.0000E+02*GeV],[1.3000E+03*GeV,7.0000E+02*GeV]],1.9000E+00*fb],
[[[1.3000E+03*GeV,8.0000E+02*GeV],[1.3000E+03*GeV,8.0000E+02*GeV]],2.0000E+00*fb],
[[[1.3000E+03*GeV,9.0000E+02*GeV],[1.3000E+03*GeV,9.0000E+02*GeV]],2.5000E+00*fb],
[[[1.3500E+03*GeV,5.5000E+02*GeV],[1.3500E+03*GeV,5.5000E+02*GeV]],1.1000E+00*fb],
[[[1.4000E+03*GeV,5.0000E+00*GeV],[1.4000E+03*GeV,5.0000E+00*GeV]],1.1000E+00*fb],
[[[1.4000E+03*GeV,1.0000E+02*GeV],[1.4000E+03*GeV,1.0000E+02*GeV]],1.1000E+00*fb],
[[[1.4000E+03*GeV,2.0000E+02*GeV],[1.4000E+03*GeV,2.0000E+02*GeV]],1.1000E+00*fb],
[[[1.4000E+03*GeV,3.0000E+02*GeV],[1.4000E+03*GeV,3.0000E+02*GeV]],1.1000E+00*fb],
[[[1.4000E+03*GeV,4.0000E+02*GeV],[1.4000E+03*GeV,4.0000E+02*GeV]],1.0000E+00*fb],
[[[1.4000E+03*GeV,5.0000E+02*GeV],[1.4000E+03*GeV,5.0000E+02*GeV]],1.0000E+00*fb],
[[[1.4000E+03*GeV,7.0000E+02*GeV],[1.4000E+03*GeV,7.0000E+02*GeV]],1.6000E+00*fb],
[[[1.4000E+03*GeV,8.0000E+02*GeV],[1.4000E+03*GeV,8.0000E+02*GeV]],2.6000E+00*fb],
[[[1.4000E+03*GeV,9.0000E+02*GeV],[1.4000E+03*GeV,9.0000E+02*GeV]],2.0000E+00*fb],
[[[1.5000E+03*GeV,5.0000E+00*GeV],[1.5000E+03*GeV,5.0000E+00*GeV]],1.1000E+00*fb],
[[[1.5000E+03*GeV,1.0000E+02*GeV],[1.5000E+03*GeV,1.0000E+02*GeV]],1.1000E+00*fb],
[[[1.5000E+03*GeV,2.0000E+02*GeV],[1.5000E+03*GeV,2.0000E+02*GeV]],1.1000E+00*fb],
[[[1.5000E+03*GeV,3.0000E+02*GeV],[1.5000E+03*GeV,3.0000E+02*GeV]],1.1000E+00*fb],
[[[1.5000E+03*GeV,4.0000E+02*GeV],[1.5000E+03*GeV,4.0000E+02*GeV]],1.1000E+00*fb],
[[[1.5000E+03*GeV,5.0000E+02*GeV],[1.5000E+03*GeV,5.0000E+02*GeV]],1.0000E+00*fb],
[[[4.0000E+02*GeV,3.9500E+02*GeV],[4.0000E+02*GeV,3.9500E+02*GeV]],7.0000E+02*fb],
[[[4.0000E+02*GeV,3.9000E+02*GeV],[4.0000E+02*GeV,3.9000E+02*GeV]],2.5000E+02*fb],
[[[4.0000E+02*GeV,3.8500E+02*GeV],[4.0000E+02*GeV,3.8500E+02*GeV]],2.2000E+02*fb],
[[[4.0000E+02*GeV,3.7500E+02*GeV],[4.0000E+02*GeV,3.7500E+02*GeV]],2.5000E+02*fb],
[[[4.5000E+02*GeV,4.4500E+02*GeV],[4.5000E+02*GeV,4.4500E+02*GeV]],6.7000E+02*fb],
[[[4.5000E+02*GeV,4.4000E+02*GeV],[4.5000E+02*GeV,4.4000E+02*GeV]],2.0000E+02*fb],
[[[4.5000E+02*GeV,4.3500E+02*GeV],[4.5000E+02*GeV,4.3500E+02*GeV]],1.7000E+02*fb],
[[[4.5000E+02*GeV,4.2500E+02*GeV],[4.5000E+02*GeV,4.2500E+02*GeV]],1.9000E+02*fb],
[[[5.0000E+02*GeV,4.9500E+02*GeV],[5.0000E+02*GeV,4.9500E+02*GeV]],7.1000E+02*fb],
[[[5.0000E+02*GeV,4.9000E+02*GeV],[5.0000E+02*GeV,4.9000E+02*GeV]],1.7000E+02*fb],
[[[5.0000E+02*GeV,4.8500E+02*GeV],[5.0000E+02*GeV,4.8500E+02*GeV]],1.4000E+02*fb],
[[[5.0000E+02*GeV,4.7500E+02*GeV],[5.0000E+02*GeV,4.7500E+02*GeV]],1.6000E+02*fb],
[[[5.0000E+02*GeV,4.5000E+02*GeV],[5.0000E+02*GeV,4.5000E+02*GeV]],1.7000E+02*fb],
[[[5.5000E+02*GeV,5.4500E+02*GeV],[5.5000E+02*GeV,5.4500E+02*GeV]],6.7000E+02*fb],
[[[5.5000E+02*GeV,5.4000E+02*GeV],[5.5000E+02*GeV,5.4000E+02*GeV]],1.4000E+02*fb],
[[[5.5000E+02*GeV,5.3500E+02*GeV],[5.5000E+02*GeV,5.3500E+02*GeV]],1.2000E+02*fb],
[[[5.5000E+02*GeV,5.2500E+02*GeV],[5.5000E+02*GeV,5.2500E+02*GeV]],1.4000E+02*fb],
[[[5.5000E+02*GeV,5.0000E+02*GeV],[5.5000E+02*GeV,5.0000E+02*GeV]],1.4000E+02*fb],
[[[6.0000E+02*GeV,5.9500E+02*GeV],[6.0000E+02*GeV,5.9500E+02*GeV]],7.5000E+02*fb],
[[[6.0000E+02*GeV,5.9000E+02*GeV],[6.0000E+02*GeV,5.9000E+02*GeV]],1.3000E+02*fb],
[[[6.0000E+02*GeV,5.8500E+02*GeV],[6.0000E+02*GeV,5.8500E+02*GeV]],1.1000E+02*fb],
[[[6.0000E+02*GeV,5.7500E+02*GeV],[6.0000E+02*GeV,5.7500E+02*GeV]],1.3000E+02*fb],
[[[6.0000E+02*GeV,5.5000E+02*GeV],[6.0000E+02*GeV,5.5000E+02*GeV]],1.1000E+02*fb],
[[[6.5000E+02*GeV,6.4500E+02*GeV],[6.5000E+02*GeV,6.4500E+02*GeV]],1.2000E+03*fb],
[[[6.5000E+02*GeV,6.4000E+02*GeV],[6.5000E+02*GeV,6.4000E+02*GeV]],1.2000E+02*fb],
[[[6.5000E+02*GeV,6.3500E+02*GeV],[6.5000E+02*GeV,6.3500E+02*GeV]],8.8000E+01*fb],
[[[6.5000E+02*GeV,6.2500E+02*GeV],[6.5000E+02*GeV,6.2500E+02*GeV]],1.1000E+02*fb],
[[[6.5000E+02*GeV,6.0000E+02*GeV],[6.5000E+02*GeV,6.0000E+02*GeV]],9.8000E+01*fb],
[[[7.0000E+02*GeV,6.9500E+02*GeV],[7.0000E+02*GeV,6.9500E+02*GeV]],8.1000E+02*fb],
[[[7.0000E+02*GeV,6.9000E+02*GeV],[7.0000E+02*GeV,6.9000E+02*GeV]],1.2000E+02*fb],
[[[7.0000E+02*GeV,6.8500E+02*GeV],[7.0000E+02*GeV,6.8500E+02*GeV]],8.7000E+01*fb],
[[[7.0000E+02*GeV,6.7500E+02*GeV],[7.0000E+02*GeV,6.7500E+02*GeV]],9.8000E+01*fb],
[[[7.5000E+02*GeV,7.4500E+02*GeV],[7.5000E+02*GeV,7.4500E+02*GeV]],1.3000E+03*fb],
[[[7.5000E+02*GeV,7.4000E+02*GeV],[7.5000E+02*GeV,7.4000E+02*GeV]],1.2000E+02*fb],
[[[7.5000E+02*GeV,7.3500E+02*GeV],[7.5000E+02*GeV,7.3500E+02*GeV]],9.2000E+01*fb],
[[[7.5000E+02*GeV,7.2500E+02*GeV],[7.5000E+02*GeV,7.2500E+02*GeV]],9.4000E+01*fb],
[[[8.0000E+02*GeV,7.9500E+02*GeV],[8.0000E+02*GeV,7.9500E+02*GeV]],1.2000E+03*fb],
[[[8.0000E+02*GeV,7.9000E+02*GeV],[8.0000E+02*GeV,7.9000E+02*GeV]],1.2000E+02*fb],
[[[8.0000E+02*GeV,7.8500E+02*GeV],[8.0000E+02*GeV,7.8500E+02*GeV]],7.7000E+01*fb],
[[[8.0000E+02*GeV,7.7500E+02*GeV],[8.0000E+02*GeV,7.7500E+02*GeV]],8.9000E+01*fb],
[[[8.5000E+02*GeV,8.4500E+02*GeV],[8.5000E+02*GeV,8.4500E+02*GeV]],1.6000E+03*fb],
[[[8.5000E+02*GeV,8.4000E+02*GeV],[8.5000E+02*GeV,8.4000E+02*GeV]],1.0000E+02*fb],
[[[8.5000E+02*GeV,8.3500E+02*GeV],[8.5000E+02*GeV,8.3500E+02*GeV]],7.4000E+01*fb],
[[[8.5000E+02*GeV,8.2500E+02*GeV],[8.5000E+02*GeV,8.2500E+02*GeV]],8.7000E+01*fb]]
