txName: T2tt
conditionDescription: None
condition: None
constraint: [[['t']],[['t']]]
validated: N/A
axes: 2*Eq(mother,x)_Eq(lsp,y)
publishedData: False
efficiencyMap: [[[[760.0*GeV, 620.0*GeV], [760.0*GeV, 620.0*GeV]], 7.42e-05],
[[[400.0*GeV, 80.0*GeV], [400.0*GeV, 80.0*GeV]], 0.0004709],
[[[800.0*GeV, 120.0*GeV], [800.0*GeV, 120.0*GeV]], 0.0027466],
[[[480.0*GeV, 240.0*GeV], [480.0*GeV, 240.0*GeV]], 0.0001623],
[[[640.0*GeV, 220.0*GeV], [640.0*GeV, 220.0*GeV]], 0.0014955],
[[[720.0*GeV, 360.0*GeV], [720.0*GeV, 360.0*GeV]], 0.0008134],
[[[760.0*GeV, 500.0*GeV], [760.0*GeV, 500.0*GeV]], 0.0002787],
[[[440.0*GeV, 200.0*GeV], [440.0*GeV, 200.0*GeV]], 0.0002128],
[[[840.0*GeV, 500.0*GeV], [840.0*GeV, 500.0*GeV]], 0.0008795],
[[[480.0*GeV, 360.0*GeV], [480.0*GeV, 360.0*GeV]], 0.0],
[[[320.0*GeV, 220.0*GeV], [320.0*GeV, 220.0*GeV]], 1.68e-05],
[[[240.0*GeV, 140.0*GeV], [240.0*GeV, 140.0*GeV]], 3.15e-05],
[[[960.0*GeV, 520.0*GeV], [960.0*GeV, 520.0*GeV]], 0.0021401],
[[[520.0*GeV, 400.0*GeV], [520.0*GeV, 400.0*GeV]], 1.82e-05],
[[[760.0*GeV, 260.0*GeV], [760.0*GeV, 260.0*GeV]], 0.00212],
[[[840.0*GeV, 200.0*GeV], [840.0*GeV, 200.0*GeV]], 0.0027659],
[[[840.0*GeV, 80.0*GeV], [840.0*GeV, 80.0*GeV]], 0.0036699],
[[[440.0*GeV, 260.0*GeV], [440.0*GeV, 260.0*GeV]], 0.0],
[[[720.0*GeV, 120.0*GeV], [720.0*GeV, 120.0*GeV]], 0.0030731],
[[[560.0*GeV, 1.0*GeV], [560.0*GeV, 1.0*GeV]], 0.0013141],
[[[600.0*GeV, 160.0*GeV], [600.0*GeV, 160.0*GeV]], 0.0015853],
[[[960.0*GeV, 120.0*GeV], [960.0*GeV, 120.0*GeV]], 0.0037719],
[[[600.0*GeV, 120.0*GeV], [600.0*GeV, 120.0*GeV]], 0.0015811],
[[[440.0*GeV, 320.0*GeV], [440.0*GeV, 320.0*GeV]], 3.54e-05],
[[[520.0*GeV, 200.0*GeV], [520.0*GeV, 200.0*GeV]], 0.0005258],
[[[480.0*GeV, 200.0*GeV], [480.0*GeV, 200.0*GeV]], 0.000358],
[[[720.0*GeV, 40.0*GeV], [720.0*GeV, 40.0*GeV]], 0.0023702],
[[[920.0*GeV, 380.0*GeV], [920.0*GeV, 380.0*GeV]], 0.0032409],
[[[560.0*GeV, 300.0*GeV], [560.0*GeV, 300.0*GeV]], 0.0002007],
[[[640.0*GeV, 80.0*GeV], [640.0*GeV, 80.0*GeV]], 0.0020715],
[[[720.0*GeV, 20.0*GeV], [720.0*GeV, 20.0*GeV]], 0.0026481],
[[[440.0*GeV, 20.0*GeV], [440.0*GeV, 20.0*GeV]], 0.0008929],
[[[720.0*GeV, 400.0*GeV], [720.0*GeV, 400.0*GeV]], 0.000612],
[[[760.0*GeV, 420.0*GeV], [760.0*GeV, 420.0*GeV]], 0.0006538],
[[[600.0*GeV, 80.0*GeV], [600.0*GeV, 80.0*GeV]], 0.0017534],
[[[1000.0*GeV, 560.0*GeV], [1000.0*GeV, 560.0*GeV]], 0.0018019],
[[[680.0*GeV, 540.0*GeV], [680.0*GeV, 540.0*GeV]], 1.85e-05],
[[[880.0*GeV, 240.0*GeV], [880.0*GeV, 240.0*GeV]], 0.0032304],
[[[560.0*GeV, 420.0*GeV], [560.0*GeV, 420.0*GeV]], 1.82e-05],
[[[800.0*GeV, 500.0*GeV], [800.0*GeV, 500.0*GeV]], 0.0004466],
[[[600.0*GeV, 180.0*GeV], [600.0*GeV, 180.0*GeV]], 0.0012147],
[[[560.0*GeV, 360.0*GeV], [560.0*GeV, 360.0*GeV]], 9.13e-05],
[[[240.0*GeV, 20.0*GeV], [240.0*GeV, 20.0*GeV]], 0.0],
[[[800.0*GeV, 60.0*GeV], [800.0*GeV, 60.0*GeV]], 0.0031353],
[[[400.0*GeV, 280.0*GeV], [400.0*GeV, 280.0*GeV]], 3.5e-05],
[[[560.0*GeV, 240.0*GeV], [560.0*GeV, 240.0*GeV]], 0.0006608],
[[[560.0*GeV, 80.0*GeV], [560.0*GeV, 80.0*GeV]], 0.0013848],
[[[640.0*GeV, 520.0*GeV], [640.0*GeV, 520.0*GeV]], 3.7e-05],
[[[440.0*GeV, 340.0*GeV], [440.0*GeV, 340.0*GeV]], 1.78e-05],
[[[920.0*GeV, 100.0*GeV], [920.0*GeV, 100.0*GeV]], 0.0036692],
[[[320.0*GeV, 60.0*GeV], [320.0*GeV, 60.0*GeV]], 0.0001342],
[[[160.0*GeV, 1.0*GeV], [160.0*GeV, 1.0*GeV]], 1.41e-05],
[[[400.0*GeV, 140.0*GeV], [400.0*GeV, 140.0*GeV]], 0.0002267],
[[[920.0*GeV, 40.0*GeV], [920.0*GeV, 40.0*GeV]], 0.0038188],
[[[1000.0*GeV, 80.0*GeV], [1000.0*GeV, 80.0*GeV]], 0.0044677],
[[[880.0*GeV, 680.0*GeV], [880.0*GeV, 680.0*GeV]], 3.71e-05],
[[[880.0*GeV, 420.0*GeV], [880.0*GeV, 420.0*GeV]], 0.002342],
[[[720.0*GeV, 220.0*GeV], [720.0*GeV, 220.0*GeV]], 0.0020254],
[[[1000.0*GeV, 660.0*GeV], [1000.0*GeV, 660.0*GeV]], 0.0009068],
[[[520.0*GeV, 180.0*GeV], [520.0*GeV, 180.0*GeV]], 0.0007792],
[[[320.0*GeV, 40.0*GeV], [320.0*GeV, 40.0*GeV]], 0.0002684],
[[[600.0*GeV, 240.0*GeV], [600.0*GeV, 240.0*GeV]], 0.0007389],
[[[200.0*GeV, 100.0*GeV], [200.0*GeV, 100.0*GeV]], 3.02e-05],
[[[920.0*GeV, 340.0*GeV], [920.0*GeV, 340.0*GeV]], 0.003186],
[[[680.0*GeV, 60.0*GeV], [680.0*GeV, 60.0*GeV]], 0.0024531],
[[[920.0*GeV, 500.0*GeV], [920.0*GeV, 500.0*GeV]], 0.0019513],
[[[880.0*GeV, 660.0*GeV], [880.0*GeV, 660.0*GeV]], 5.58e-05],
[[[640.0*GeV, 120.0*GeV], [640.0*GeV, 120.0*GeV]], 0.0017198],
[[[560.0*GeV, 220.0*GeV], [560.0*GeV, 220.0*GeV]], 0.0005474],
[[[920.0*GeV, 580.0*GeV], [920.0*GeV, 580.0*GeV]], 0.001004],
[[[920.0*GeV, 300.0*GeV], [920.0*GeV, 300.0*GeV]], 0.0033335],
[[[360.0*GeV, 140.0*GeV], [360.0*GeV, 140.0*GeV]], 0.0002047],
[[[840.0*GeV, 60.0*GeV], [840.0*GeV, 60.0*GeV]], 0.0036824],
[[[720.0*GeV, 320.0*GeV], [720.0*GeV, 320.0*GeV]], 0.0015066],
[[[120.0*GeV, 20.0*GeV], [120.0*GeV, 20.0*GeV]], 0.0],
[[[840.0*GeV, 180.0*GeV], [840.0*GeV, 180.0*GeV]], 0.0038747],
[[[680.0*GeV, 420.0*GeV], [680.0*GeV, 420.0*GeV]], 0.0003506],
[[[680.0*GeV, 140.0*GeV], [680.0*GeV, 140.0*GeV]], 0.0018136],
[[[520.0*GeV, 120.0*GeV], [520.0*GeV, 120.0*GeV]], 0.0007618],
[[[480.0*GeV, 80.0*GeV], [480.0*GeV, 80.0*GeV]], 0.0008973],
[[[320.0*GeV, 160.0*GeV], [320.0*GeV, 160.0*GeV]], 0.0001003],
[[[1000.0*GeV, 440.0*GeV], [1000.0*GeV, 440.0*GeV]], 0.0023832],
[[[640.0*GeV, 20.0*GeV], [640.0*GeV, 20.0*GeV]], 0.0021239],
[[[720.0*GeV, 300.0*GeV], [720.0*GeV, 300.0*GeV]], 0.0013892],
[[[480.0*GeV, 300.0*GeV], [480.0*GeV, 300.0*GeV]], 1.8e-05],
[[[840.0*GeV, 420.0*GeV], [840.0*GeV, 420.0*GeV]], 0.0017583],
[[[400.0*GeV, 160.0*GeV], [400.0*GeV, 160.0*GeV]], 0.0001749],
[[[320.0*GeV, 80.0*GeV], [320.0*GeV, 80.0*GeV]], 0.0002019],
[[[480.0*GeV, 20.0*GeV], [480.0*GeV, 20.0*GeV]], 0.0010978],
[[[960.0*GeV, 200.0*GeV], [960.0*GeV, 200.0*GeV]], 0.003632],
[[[160.0*GeV, 60.0*GeV], [160.0*GeV, 60.0*GeV]], 0.0],
[[[880.0*GeV, 60.0*GeV], [880.0*GeV, 60.0*GeV]], 0.0037545],
[[[960.0*GeV, 560.0*GeV], [960.0*GeV, 560.0*GeV]], 0.0014864],
[[[760.0*GeV, 160.0*GeV], [760.0*GeV, 160.0*GeV]], 0.0029708],
[[[960.0*GeV, 300.0*GeV], [960.0*GeV, 300.0*GeV]], 0.0034207],
[[[600.0*GeV, 500.0*GeV], [600.0*GeV, 500.0*GeV]], 0.0],
[[[960.0*GeV, 440.0*GeV], [960.0*GeV, 440.0*GeV]], 0.0027321],
[[[400.0*GeV, 260.0*GeV], [400.0*GeV, 260.0*GeV]], 1.75e-05],
[[[520.0*GeV, 40.0*GeV], [520.0*GeV, 40.0*GeV]], 0.0014356],
[[[840.0*GeV, 280.0*GeV], [840.0*GeV, 280.0*GeV]], 0.0028313],
[[[800.0*GeV, 460.0*GeV], [800.0*GeV, 460.0*GeV]], 0.0007085],
[[[400.0*GeV, 120.0*GeV], [400.0*GeV, 120.0*GeV]], 0.0003481],
[[[640.0*GeV, 480.0*GeV], [640.0*GeV, 480.0*GeV]], 1.85e-05],
[[[520.0*GeV, 80.0*GeV], [520.0*GeV, 80.0*GeV]], 0.0011836],
[[[760.0*GeV, 200.0*GeV], [760.0*GeV, 200.0*GeV]], 0.0027944],
[[[720.0*GeV, 560.0*GeV], [720.0*GeV, 560.0*GeV]], 5.57e-05],
[[[1000.0*GeV, 260.0*GeV], [1000.0*GeV, 260.0*GeV]], 0.0035886],
[[[880.0*GeV, 1.0*GeV], [880.0*GeV, 1.0*GeV]], 0.0036237],
[[[320.0*GeV, 100.0*GeV], [320.0*GeV, 100.0*GeV]], 0.000118],
[[[840.0*GeV, 540.0*GeV], [840.0*GeV, 540.0*GeV]], 0.0002052],
[[[280.0*GeV, 1.0*GeV], [280.0*GeV, 1.0*GeV]], 9.77e-05],
[[[880.0*GeV, 80.0*GeV], [880.0*GeV, 80.0*GeV]], 0.0040096],
[[[720.0*GeV, 480.0*GeV], [720.0*GeV, 480.0*GeV]], 0.0001296],
[[[1000.0*GeV, 140.0*GeV], [1000.0*GeV, 140.0*GeV]], 0.0034259],
[[[640.0*GeV, 140.0*GeV], [640.0*GeV, 140.0*GeV]], 0.0019339],
[[[840.0*GeV, 1.0*GeV], [840.0*GeV, 1.0*GeV]], 0.0033093],
[[[760.0*GeV, 60.0*GeV], [760.0*GeV, 60.0*GeV]], 0.0026334],
[[[520.0*GeV, 260.0*GeV], [520.0*GeV, 260.0*GeV]], 0.0003803],
[[[160.0*GeV, 20.0*GeV], [160.0*GeV, 20.0*GeV]], 0.0],
[[[640.0*GeV, 500.0*GeV], [640.0*GeV, 500.0*GeV]], 1.85e-05],
[[[800.0*GeV, 160.0*GeV], [800.0*GeV, 160.0*GeV]], 0.0033354],
[[[400.0*GeV, 40.0*GeV], [400.0*GeV, 40.0*GeV]], 0.000543],
[[[360.0*GeV, 60.0*GeV], [360.0*GeV, 60.0*GeV]], 0.0003454],
[[[720.0*GeV, 440.0*GeV], [720.0*GeV, 440.0*GeV]], 0.0003153],
[[[920.0*GeV, 480.0*GeV], [920.0*GeV, 480.0*GeV]], 0.001613],
[[[360.0*GeV, 20.0*GeV], [360.0*GeV, 20.0*GeV]], 0.0002232],
[[[520.0*GeV, 1.0*GeV], [520.0*GeV, 1.0*GeV]], 0.0010944],
[[[560.0*GeV, 380.0*GeV], [560.0*GeV, 380.0*GeV]], 7.3e-05],
[[[200.0*GeV, 1.0*GeV], [200.0*GeV, 1.0*GeV]], 1.5e-05],
[[[400.0*GeV, 1.0*GeV], [400.0*GeV, 1.0*GeV]], 0.0003844],
[[[600.0*GeV, 20.0*GeV], [600.0*GeV, 20.0*GeV]], 0.0017225],
[[[480.0*GeV, 320.0*GeV], [480.0*GeV, 320.0*GeV]], 8.99e-05],
[[[800.0*GeV, 440.0*GeV], [800.0*GeV, 440.0*GeV]], 0.0009318],
[[[960.0*GeV, 460.0*GeV], [960.0*GeV, 460.0*GeV]], 0.0024636],
[[[760.0*GeV, 140.0*GeV], [760.0*GeV, 140.0*GeV]], 0.0029014],
[[[680.0*GeV, 360.0*GeV], [680.0*GeV, 360.0*GeV]], 0.0005213],
[[[800.0*GeV, 600.0*GeV], [800.0*GeV, 600.0*GeV]], 7.45e-05],
[[[880.0*GeV, 580.0*GeV], [880.0*GeV, 580.0*GeV]], 0.0006915],
[[[680.0*GeV, 560.0*GeV], [680.0*GeV, 560.0*GeV]], 3.7e-05],
[[[760.0*GeV, 340.0*GeV], [760.0*GeV, 340.0*GeV]], 0.0014616],
[[[280.0*GeV, 140.0*GeV], [280.0*GeV, 140.0*GeV]], 4.91e-05],
[[[880.0*GeV, 340.0*GeV], [880.0*GeV, 340.0*GeV]], 0.002508],
[[[600.0*GeV, 480.0*GeV], [600.0*GeV, 480.0*GeV]], 3.67e-05],
[[[200.0*GeV, 40.0*GeV], [200.0*GeV, 40.0*GeV]], 3.01e-05],
[[[1000.0*GeV, 160.0*GeV], [1000.0*GeV, 160.0*GeV]], 0.0039816],
[[[360.0*GeV, 40.0*GeV], [360.0*GeV, 40.0*GeV]], 0.0003255],
[[[840.0*GeV, 460.0*GeV], [840.0*GeV, 460.0*GeV]], 0.0012478],
[[[640.0*GeV, 60.0*GeV], [640.0*GeV, 60.0*GeV]], 0.0021148],
[[[880.0*GeV, 640.0*GeV], [880.0*GeV, 640.0*GeV]], 7.45e-05],
[[[1000.0*GeV, 340.0*GeV], [1000.0*GeV, 340.0*GeV]], 0.0038331],
[[[600.0*GeV, 140.0*GeV], [600.0*GeV, 140.0*GeV]], 0.0014138],
[[[560.0*GeV, 280.0*GeV], [560.0*GeV, 280.0*GeV]], 0.0004586],
