txName: TChiZZ
conditionDescription: None
condition: None
constraint: [[['Z']],[['Z']]]
validated: None
axes: 2*Eq(mother,x)_Eq(lsp,y)
publishedData: False
efficiencyMap: [[[[480.0*GeV, 380.0*GeV], [480.0*GeV, 380.0*GeV]], 5.8e-05],
[[[440.0*GeV, 280.0*GeV], [440.0*GeV, 280.0*GeV]], 0.0001441],
[[[400.0*GeV, 220.0*GeV], [400.0*GeV, 220.0*GeV]], 0.0001865],
[[[600.0*GeV, 360.0*GeV], [600.0*GeV, 360.0*GeV]], 0.0002206],
[[[560.0*GeV, 160.0*GeV], [560.0*GeV, 160.0*GeV]], 0.0002491],
[[[600.0*GeV, 180.0*GeV], [600.0*GeV, 180.0*GeV]], 0.0003657],
[[[560.0*GeV, 280.0*GeV], [560.0*GeV, 280.0*GeV]], 0.0003214],
[[[640.0*GeV, 600.0*GeV], [640.0*GeV, 600.0*GeV]], 0.0],
[[[120.0*GeV, 80.0*GeV], [120.0*GeV, 80.0*GeV]], 2.65e-05],
[[[520.0*GeV, 80.0*GeV], [520.0*GeV, 80.0*GeV]], 0.0003201],
[[[400.0*GeV, 40.0*GeV], [400.0*GeV, 40.0*GeV]], 0.0001719],
[[[680.0*GeV, 140.0*GeV], [680.0*GeV, 140.0*GeV]], 0.0002199],
[[[720.0*GeV, 480.0*GeV], [720.0*GeV, 480.0*GeV]], 0.0002508],
[[[440.0*GeV, 180.0*GeV], [440.0*GeV, 180.0*GeV]], 0.000332],
[[[440.0*GeV, 220.0*GeV], [440.0*GeV, 220.0*GeV]], 0.0001444],
[[[40.0*GeV, 20.0*GeV], [40.0*GeV, 20.0*GeV]], 2.52e-05],
[[[560.0*GeV, 460.0*GeV], [560.0*GeV, 460.0*GeV]], 7.29e-05],
[[[480.0*GeV, 180.0*GeV], [480.0*GeV, 180.0*GeV]], 0.0003045],
[[[640.0*GeV, 20.0*GeV], [640.0*GeV, 20.0*GeV]], 0.0002641],
[[[680.0*GeV, 360.0*GeV], [680.0*GeV, 360.0*GeV]], 0.0002948],
[[[720.0*GeV, 1.0*GeV], [720.0*GeV, 1.0*GeV]], 0.000252],
[[[160.0*GeV, 1.0*GeV], [160.0*GeV, 1.0*GeV]], 5.4e-05],
[[[240.0*GeV, 180.0*GeV], [240.0*GeV, 180.0*GeV]], 1.39e-05],
[[[640.0*GeV, 320.0*GeV], [640.0*GeV, 320.0*GeV]], 0.000353],
[[[600.0*GeV, 580.0*GeV], [600.0*GeV, 580.0*GeV]], 0.0],
[[[320.0*GeV, 180.0*GeV], [320.0*GeV, 180.0*GeV]], 8.48e-05],
[[[560.0*GeV, 360.0*GeV], [560.0*GeV, 360.0*GeV]], 0.0002487],
[[[240.0*GeV, 140.0*GeV], [240.0*GeV, 140.0*GeV]], 9.69e-05],
[[[560.0*GeV, 260.0*GeV], [560.0*GeV, 260.0*GeV]], 0.0004517],
[[[360.0*GeV, 200.0*GeV], [360.0*GeV, 200.0*GeV]], 0.0001424],
[[[480.0*GeV, 340.0*GeV], [480.0*GeV, 340.0*GeV]], 0.0001447],
[[[520.0*GeV, 240.0*GeV], [520.0*GeV, 240.0*GeV]], 0.0003354],
[[[480.0*GeV, 20.0*GeV], [480.0*GeV, 20.0*GeV]], 0.0002609],
[[[720.0*GeV, 220.0*GeV], [720.0*GeV, 220.0*GeV]], 0.0002654],
[[[640.0*GeV, 120.0*GeV], [640.0*GeV, 120.0*GeV]], 0.000337],
[[[400.0*GeV, 360.0*GeV], [400.0*GeV, 360.0*GeV]], 2.87e-05],
[[[760.0*GeV, 620.0*GeV], [760.0*GeV, 620.0*GeV]], 0.0001328],
[[[440.0*GeV, 400.0*GeV], [440.0*GeV, 400.0*GeV]], 0.0],
[[[440.0*GeV, 340.0*GeV], [440.0*GeV, 340.0*GeV]], 0.0001006],
[[[320.0*GeV, 60.0*GeV], [320.0*GeV, 60.0*GeV]], 0.0001698],
[[[320.0*GeV, 1.0*GeV], [320.0*GeV, 1.0*GeV]], 0.0001696],
[[[480.0*GeV, 300.0*GeV], [480.0*GeV, 300.0*GeV]], 0.0001735],
[[[520.0*GeV, 360.0*GeV], [520.0*GeV, 360.0*GeV]], 0.0001453],
[[[520.0*GeV, 20.0*GeV], [520.0*GeV, 20.0*GeV]], 0.0002756],
[[[680.0*GeV, 420.0*GeV], [680.0*GeV, 420.0*GeV]], 0.0003225],
[[[520.0*GeV, 200.0*GeV], [520.0*GeV, 200.0*GeV]], 0.0002033],
[[[680.0*GeV, 500.0*GeV], [680.0*GeV, 500.0*GeV]], 0.0001767],
[[[440.0*GeV, 60.0*GeV], [440.0*GeV, 60.0*GeV]], 0.0002163],
[[[280.0*GeV, 240.0*GeV], [280.0*GeV, 240.0*GeV]], 1.4e-05],
[[[160.0*GeV, 100.0*GeV], [160.0*GeV, 100.0*GeV]], 4.05e-05],
[[[680.0*GeV, 260.0*GeV], [680.0*GeV, 260.0*GeV]], 0.0002063],
[[[480.0*GeV, 320.0*GeV], [480.0*GeV, 320.0*GeV]], 0.0001876],
[[[440.0*GeV, 100.0*GeV], [440.0*GeV, 100.0*GeV]], 0.0002737],
[[[640.0*GeV, 240.0*GeV], [640.0*GeV, 240.0*GeV]], 0.0003228],
[[[720.0*GeV, 600.0*GeV], [720.0*GeV, 600.0*GeV]], 0.0001031],
[[[680.0*GeV, 560.0*GeV], [680.0*GeV, 560.0*GeV]], 8.83e-05],
[[[200.0*GeV, 20.0*GeV], [200.0*GeV, 20.0*GeV]], 1.37e-05],
[[[280.0*GeV, 220.0*GeV], [280.0*GeV, 220.0*GeV]], 2.8e-05],
[[[440.0*GeV, 360.0*GeV], [440.0*GeV, 360.0*GeV]], 4.34e-05],
[[[800.0*GeV, 240.0*GeV], [800.0*GeV, 240.0*GeV]], 0.0002967],
[[[640.0*GeV, 520.0*GeV], [640.0*GeV, 520.0*GeV]], 5.88e-05],
[[[680.0*GeV, 60.0*GeV], [680.0*GeV, 60.0*GeV]], 0.0002653],
[[[640.0*GeV, 580.0*GeV], [640.0*GeV, 580.0*GeV]], 0.0],
[[[640.0*GeV, 480.0*GeV], [640.0*GeV, 480.0*GeV]], 5.89e-05],
[[[280.0*GeV, 100.0*GeV], [280.0*GeV, 100.0*GeV]], 8.43e-05],
[[[480.0*GeV, 140.0*GeV], [480.0*GeV, 140.0*GeV]], 0.0003035],
[[[400.0*GeV, 120.0*GeV], [400.0*GeV, 120.0*GeV]], 0.0001868],
[[[520.0*GeV, 1.0*GeV], [520.0*GeV, 1.0*GeV]], 0.0002911],
[[[560.0*GeV, 80.0*GeV], [560.0*GeV, 80.0*GeV]], 0.0002191],
[[[600.0*GeV, 280.0*GeV], [600.0*GeV, 280.0*GeV]], 0.0004114],
[[[200.0*GeV, 180.0*GeV], [200.0*GeV, 180.0*GeV]], 0.0],
[[[640.0*GeV, 440.0*GeV], [640.0*GeV, 440.0*GeV]], 0.0001469],
[[[320.0*GeV, 240.0*GeV], [320.0*GeV, 240.0*GeV]], 5.66e-05],
[[[800.0*GeV, 380.0*GeV], [800.0*GeV, 380.0*GeV]], 0.0003556],
[[[560.0*GeV, 500.0*GeV], [560.0*GeV, 500.0*GeV]], 1.47e-05],
[[[640.0*GeV, 460.0*GeV], [640.0*GeV, 460.0*GeV]], 0.0001918],
[[[560.0*GeV, 120.0*GeV], [560.0*GeV, 120.0*GeV]], 0.0004667],
[[[120.0*GeV, 20.0*GeV], [120.0*GeV, 20.0*GeV]], 1.33e-05],
[[[600.0*GeV, 140.0*GeV], [600.0*GeV, 140.0*GeV]], 0.0003958],
[[[240.0*GeV, 160.0*GeV], [240.0*GeV, 160.0*GeV]], 1.39e-05],
[[[720.0*GeV, 140.0*GeV], [720.0*GeV, 140.0*GeV]], 0.0003545],
[[[720.0*GeV, 320.0*GeV], [720.0*GeV, 320.0*GeV]], 0.0002208],
[[[400.0*GeV, 300.0*GeV], [400.0*GeV, 300.0*GeV]], 8.61e-05],
[[[600.0*GeV, 460.0*GeV], [600.0*GeV, 460.0*GeV]], 0.0001169],
[[[720.0*GeV, 160.0*GeV], [720.0*GeV, 160.0*GeV]], 0.0001911],
[[[640.0*GeV, 380.0*GeV], [640.0*GeV, 380.0*GeV]], 0.0001917],
[[[200.0*GeV, 1.0*GeV], [200.0*GeV, 1.0*GeV]], 9.61e-05],
[[[760.0*GeV, 500.0*GeV], [760.0*GeV, 500.0*GeV]], 0.0002947],
[[[400.0*GeV, 140.0*GeV], [400.0*GeV, 140.0*GeV]], 0.0001436],
[[[680.0*GeV, 460.0*GeV], [680.0*GeV, 460.0*GeV]], 0.0002666],
[[[320.0*GeV, 40.0*GeV], [320.0*GeV, 40.0*GeV]], 0.0001272],
[[[680.0*GeV, 480.0*GeV], [680.0*GeV, 480.0*GeV]], 0.0002058],
[[[640.0*GeV, 620.0*GeV], [640.0*GeV, 620.0*GeV]], 0.0],
[[[720.0*GeV, 200.0*GeV], [720.0*GeV, 200.0*GeV]], 0.0001916],
[[[80.0*GeV, 60.0*GeV], [80.0*GeV, 60.0*GeV]], 0.0],
[[[640.0*GeV, 280.0*GeV], [640.0*GeV, 280.0*GeV]], 0.0003979],
[[[560.0*GeV, 480.0*GeV], [560.0*GeV, 480.0*GeV]], 1.46e-05],
[[[560.0*GeV, 540.0*GeV], [560.0*GeV, 540.0*GeV]], 0.0],
[[[360.0*GeV, 300.0*GeV], [360.0*GeV, 300.0*GeV]], 0.0],
[[[400.0*GeV, 260.0*GeV], [400.0*GeV, 260.0*GeV]], 0.0002016],
[[[360.0*GeV, 220.0*GeV], [360.0*GeV, 220.0*GeV]], 0.0001281],
[[[360.0*GeV, 140.0*GeV], [360.0*GeV, 140.0*GeV]], 0.0001998],
[[[720.0*GeV, 120.0*GeV], [720.0*GeV, 120.0*GeV]], 0.0002211],
[[[600.0*GeV, 100.0*GeV], [600.0*GeV, 100.0*GeV]], 0.0001319],
[[[480.0*GeV, 360.0*GeV], [480.0*GeV, 360.0*GeV]], 0.0002602],
[[[440.0*GeV, 40.0*GeV], [440.0*GeV, 40.0*GeV]], 0.0002309],
[[[120.0*GeV, 40.0*GeV], [120.0*GeV, 40.0*GeV]], 0.0],
[[[600.0*GeV, 540.0*GeV], [600.0*GeV, 540.0*GeV]], 2.94e-05],
[[[680.0*GeV, 100.0*GeV], [680.0*GeV, 100.0*GeV]], 0.0002654],
[[[280.0*GeV, 120.0*GeV], [280.0*GeV, 120.0*GeV]], 9.82e-05],
[[[320.0*GeV, 120.0*GeV], [320.0*GeV, 120.0*GeV]], 8.47e-05],
[[[680.0*GeV, 220.0*GeV], [680.0*GeV, 220.0*GeV]], 0.0002346],
[[[440.0*GeV, 320.0*GeV], [440.0*GeV, 320.0*GeV]], 0.0002598],
[[[640.0*GeV, 1.0*GeV], [640.0*GeV, 1.0*GeV]], 0.0002355],
[[[600.0*GeV, 160.0*GeV], [600.0*GeV, 160.0*GeV]], 0.0002638],
[[[200.0*GeV, 60.0*GeV], [200.0*GeV, 60.0*GeV]], 8.24e-05],
[[[520.0*GeV, 420.0*GeV], [520.0*GeV, 420.0*GeV]], 0.0001019],
[[[480.0*GeV, 260.0*GeV], [480.0*GeV, 260.0*GeV]], 0.0002034],
[[[680.0*GeV, 1.0*GeV], [680.0*GeV, 1.0*GeV]], 0.0002355],
[[[480.0*GeV, 160.0*GeV], [480.0*GeV, 160.0*GeV]], 0.0003907],
[[[240.0*GeV, 80.0*GeV], [240.0*GeV, 80.0*GeV]], 0.0001667],
[[[120.0*GeV, 100.0*GeV], [120.0*GeV, 100.0*GeV]], 2.66e-05],
[[[640.0*GeV, 80.0*GeV], [640.0*GeV, 80.0*GeV]], 0.0002493],
[[[280.0*GeV, 1.0*GeV], [280.0*GeV, 1.0*GeV]], 0.0001685],
[[[360.0*GeV, 60.0*GeV], [360.0*GeV, 60.0*GeV]], 0.0002427],
[[[240.0*GeV, 100.0*GeV], [240.0*GeV, 100.0*GeV]], 9.73e-05],
[[[400.0*GeV, 1.0*GeV], [400.0*GeV, 1.0*GeV]], 0.0004162],
[[[240.0*GeV, 40.0*GeV], [240.0*GeV, 40.0*GeV]], 9.73e-05],
[[[680.0*GeV, 240.0*GeV], [680.0*GeV, 240.0*GeV]], 0.0003103],
[[[360.0*GeV, 240.0*GeV], [360.0*GeV, 240.0*GeV]], 0.0001714],
[[[360.0*GeV, 20.0*GeV], [360.0*GeV, 20.0*GeV]], 0.0002141],
[[[280.0*GeV, 260.0*GeV], [280.0*GeV, 260.0*GeV]], 2.81e-05],
[[[440.0*GeV, 420.0*GeV], [440.0*GeV, 420.0*GeV]], 0.0],
[[[440.0*GeV, 380.0*GeV], [440.0*GeV, 380.0*GeV]], 1.44e-05],
[[[480.0*GeV, 200.0*GeV], [480.0*GeV, 200.0*GeV]], 0.0002757],
[[[760.0*GeV, 40.0*GeV], [760.0*GeV, 40.0*GeV]], 0.0001329],
[[[680.0*GeV, 80.0*GeV], [680.0*GeV, 80.0*GeV]], 0.0002352],
[[[440.0*GeV, 260.0*GeV], [440.0*GeV, 260.0*GeV]], 0.0001732],
[[[120.0*GeV, 1.0*GeV], [120.0*GeV, 1.0*GeV]], 1.33e-05],
[[[680.0*GeV, 620.0*GeV], [680.0*GeV, 620.0*GeV]], 2.95e-05],
[[[160.0*GeV, 60.0*GeV], [160.0*GeV, 60.0*GeV]], 1.35e-05],
[[[400.0*GeV, 200.0*GeV], [400.0*GeV, 200.0*GeV]], 0.000129],
[[[720.0*GeV, 280.0*GeV], [720.0*GeV, 280.0*GeV]], 0.0003388],
[[[680.0*GeV, 200.0*GeV], [680.0*GeV, 200.0*GeV]], 0.0002649],
[[[720.0*GeV, 240.0*GeV], [720.0*GeV, 240.0*GeV]], 0.0002068],
[[[680.0*GeV, 340.0*GeV], [680.0*GeV, 340.0*GeV]], 0.0003238],
[[[680.0*GeV, 280.0*GeV], [680.0*GeV, 280.0*GeV]], 0.0003831],
[[[720.0*GeV, 20.0*GeV], [720.0*GeV, 20.0*GeV]], 0.0002944],
[[[560.0*GeV, 520.0*GeV], [560.0*GeV, 520.0*GeV]], 2.91e-05],
[[[160.0*GeV, 40.0*GeV], [160.0*GeV, 40.0*GeV]], 4.05e-05],
[[[360.0*GeV, 260.0*GeV], [360.0*GeV, 260.0*GeV]], 0.000114],
[[[320.0*GeV, 300.0*GeV], [320.0*GeV, 300.0*GeV]], 1.42e-05],
[[[640.0*GeV, 100.0*GeV], [640.0*GeV, 100.0*GeV]], 0.0004566],
[[[360.0*GeV, 280.0*GeV], [360.0*GeV, 280.0*GeV]], 8.56e-05],
[[[720.0*GeV, 360.0*GeV], [720.0*GeV, 360.0*GeV]], 0.0003546],
[[[600.0*GeV, 500.0*GeV], [600.0*GeV, 500.0*GeV]], 7.33e-05],
[[[360.0*GeV, 340.0*GeV], [360.0*GeV, 340.0*GeV]], 0.0],
[[[480.0*GeV, 240.0*GeV], [480.0*GeV, 240.0*GeV]], 0.0002888],
[[[480.0*GeV, 80.0*GeV], [480.0*GeV, 80.0*GeV]], 0.0003188],
[[[320.0*GeV, 100.0*GeV], [320.0*GeV, 100.0*GeV]], 0.0001555],
[[[520.0*GeV, 340.0*GeV], [520.0*GeV, 340.0*GeV]], 0.0002339],
[[[440.0*GeV, 20.0*GeV], [440.0*GeV, 20.0*GeV]], 0.0002166],
[[[760.0*GeV, 240.0*GeV], [760.0*GeV, 240.0*GeV]], 0.0002806],
[[[640.0*GeV, 420.0*GeV], [640.0*GeV, 420.0*GeV]], 0.0002936],
[[[440.0*GeV, 240.0*GeV], [440.0*GeV, 240.0*GeV]], 0.0001734],
[[[600.0*GeV, 60.0*GeV], [600.0*GeV, 60.0*GeV]], 0.0003215],
[[[280.0*GeV, 140.0*GeV], [280.0*GeV, 140.0*GeV]], 0.0001263],
[[[520.0*GeV, 180.0*GeV], [520.0*GeV, 180.0*GeV]], 0.0002907],
[[[280.0*GeV, 20.0*GeV], [280.0*GeV, 20.0*GeV]], 7e-05],
[[[240.0*GeV, 60.0*GeV], [240.0*GeV, 60.0*GeV]], 8.33e-05],
[[[480.0*GeV, 100.0*GeV], [480.0*GeV, 100.0*GeV]], 0.0002323],
[[[520.0*GeV, 40.0*GeV], [520.0*GeV, 40.0*GeV]], 0.0002184],
[[[680.0*GeV, 580.0*GeV], [680.0*GeV, 580.0*GeV]], 7.36e-05],
[[[480.0*GeV, 40.0*GeV], [480.0*GeV, 40.0*GeV]], 0.0002169],
[[[640.0*GeV, 200.0*GeV], [640.0*GeV, 200.0*GeV]], 0.0001907],
[[[640.0*GeV, 220.0*GeV], [640.0*GeV, 220.0*GeV]], 0.0002059],
[[[520.0*GeV, 440.0*GeV], [520.0*GeV, 440.0*GeV]], 7.27e-05],
[[[160.0*GeV, 20.0*GeV], [160.0*GeV, 20.0*GeV]], 1.35e-05],
[[[480.0*GeV, 120.0*GeV], [480.0*GeV, 120.0*GeV]], 0.0003324],
[[[200.0*GeV, 140.0*GeV], [200.0*GeV, 140.0*GeV]], 4.12e-05],
[[[680.0*GeV, 180.0*GeV], [680.0*GeV, 180.0*GeV]], 0.0002946],
[[[680.0*GeV, 640.0*GeV], [680.0*GeV, 640.0*GeV]], 1.48e-05],
[[[200.0*GeV, 80.0*GeV], [200.0*GeV, 80.0*GeV]], 5.51e-05],
[[[40.0*GeV, 1.0*GeV], [40.0*GeV, 1.0*GeV]], 0.0],
[[[560.0*GeV, 300.0*GeV], [560.0*GeV, 300.0*GeV]], 0.0002485],
[[[200.0*GeV, 40.0*GeV], [200.0*GeV, 40.0*GeV]], 2.74e-05],
[[[560.0*GeV, 420.0*GeV], [560.0*GeV, 420.0*GeV]], 0.0001463],
[[[680.0*GeV, 520.0*GeV], [680.0*GeV, 520.0*GeV]], 0.0002509],
[[[200.0*GeV, 120.0*GeV], [200.0*GeV, 120.0*GeV]], 8.22e-05],
[[[600.0*GeV, 480.0*GeV], [600.0*GeV, 480.0*GeV]], 5.89e-05],
[[[560.0*GeV, 100.0*GeV], [560.0*GeV, 100.0*GeV]], 0.0002334],
[[[520.0*GeV, 320.0*GeV], [520.0*GeV, 320.0*GeV]], 0.0002038],
[[[640.0*GeV, 260.0*GeV], [640.0*GeV, 260.0*GeV]], 0.0002642],
[[[520.0*GeV, 140.0*GeV], [520.0*GeV, 140.0*GeV]], 0.0002474],
[[[400.0*GeV, 280.0*GeV], [400.0*GeV, 280.0*GeV]], 0.000229],
[[[80.0*GeV, 1.0*GeV], [80.0*GeV, 1.0*GeV]], 1.3e-05],
[[[600.0*GeV, 560.0*GeV], [600.0*GeV, 560.0*GeV]], 1.47e-05],
[[[800.0*GeV, 500.0*GeV], [800.0*GeV, 500.0*GeV]], 0.0002807],
[[[160.0*GeV, 120.0*GeV], [160.0*GeV, 120.0*GeV]], 1.35e-05],
[[[600.0*GeV, 320.0*GeV], [600.0*GeV, 320.0*GeV]], 0.0003363],
[[[640.0*GeV, 540.0*GeV], [640.0*GeV, 540.0*GeV]], 0.0],
[[[680.0*GeV, 20.0*GeV], [680.0*GeV, 20.0*GeV]], 0.0003251],
[[[680.0*GeV, 320.0*GeV], [680.0*GeV, 320.0*GeV]], 0.0002501],
[[[400.0*GeV, 160.0*GeV], [400.0*GeV, 160.0*GeV]], 0.0001865],
[[[440.0*GeV, 80.0*GeV], [440.0*GeV, 80.0*GeV]], 0.0003172],
[[[320.0*GeV, 200.0*GeV], [320.0*GeV, 200.0*GeV]], 0.000198],
[[[440.0*GeV, 120.0*GeV], [440.0*GeV, 120.0*GeV]], 0.0002741],
[[[720.0*GeV, 500.0*GeV], [720.0*GeV, 500.0*GeV]], 0.0001182],
[[[280.0*GeV, 60.0*GeV], [280.0*GeV, 60.0*GeV]], 0.0001545],
[[[760.0*GeV, 220.0*GeV], [760.0*GeV, 220.0*GeV]], 0.0002661],
[[[600.0*GeV, 340.0*GeV], [600.0*GeV, 340.0*GeV]], 0.0004667],
[[[600.0*GeV, 20.0*GeV], [600.0*GeV, 20.0*GeV]], 0.000337],
[[[640.0*GeV, 400.0*GeV], [640.0*GeV, 400.0*GeV]], 0.0001616],
[[[360.0*GeV, 40.0*GeV], [360.0*GeV, 40.0*GeV]], 0.0001855],
[[[600.0*GeV, 40.0*GeV], [600.0*GeV, 40.0*GeV]], 0.0003225],
[[[640.0*GeV, 300.0*GeV], [640.0*GeV, 300.0*GeV]], 0.000425],
[[[560.0*GeV, 180.0*GeV], [560.0*GeV, 180.0*GeV]], 0.0002618],
[[[600.0*GeV, 440.0*GeV], [600.0*GeV, 440.0*GeV]], 8.79e-05],
[[[720.0*GeV, 400.0*GeV], [720.0*GeV, 400.0*GeV]], 0.0002801],
[[[360.0*GeV, 80.0*GeV], [360.0*GeV, 80.0*GeV]], 0.0001429],
[[[480.0*GeV, 280.0*GeV], [480.0*GeV, 280.0*GeV]], 0.0001588],
[[[520.0*GeV, 380.0*GeV], [520.0*GeV, 380.0*GeV]], 0.0002032],
[[[760.0*GeV, 480.0*GeV], [760.0*GeV, 480.0*GeV]], 0.0003555],
[[[560.0*GeV, 380.0*GeV], [560.0*GeV, 380.0*GeV]], 0.0001751],
[[[520.0*GeV, 400.0*GeV], [520.0*GeV, 400.0*GeV]], 7.31e-05],
[[[480.0*GeV, 440.0*GeV], [480.0*GeV, 440.0*GeV]], 1.45e-05],
[[[680.0*GeV, 380.0*GeV], [680.0*GeV, 380.0*GeV]], 0.0004267],
[[[440.0*GeV, 1.0*GeV], [440.0*GeV, 1.0*GeV]], 0.0003594],
[[[560.0*GeV, 340.0*GeV], [560.0*GeV, 340.0*GeV]], 0.0003644],
[[[240.0*GeV, 1.0*GeV], [240.0*GeV, 1.0*GeV]], 5.56e-05],
[[[560.0*GeV, 20.0*GeV], [560.0*GeV, 20.0*GeV]], 0.0002639],
[[[680.0*GeV, 400.0*GeV], [680.0*GeV, 400.0*GeV]], 0.0003677],
