#            mhscp              width               c000               c100               c200               c300
     5.5000000e+01      1.0000000e-20      2.5778329e-04      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+01      1.0000000e-19      2.5702320e-04      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+01      5.0000000e-19      2.5367226e-04      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+01      1.0000000e-18      2.4954546e-04      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+01      1.8000000e-18      2.4308284e-04      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+01      3.2000000e-18      2.3217644e-04      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+01      5.6000000e-18      2.1461422e-04      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+01      1.0000000e-17      1.8581707e-04      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+01      1.5000000e-17      1.5778314e-04      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+01      2.2000000e-17      1.2553486e-04      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+01      3.2000000e-17      9.0611995e-05      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+01      4.6000000e-17      5.7480236e-05      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+01      6.8000000e-17      2.8204255e-05      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+01      1.0000000e-16      1.0111021e-05      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+01      1.5000000e-16      2.1327858e-06      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+01      2.2000000e-16      3.1976403e-07      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+01      3.2000000e-16      7.1870841e-08      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+01      4.6000000e-16      2.9225799e-08      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+01      6.8000000e-16      8.9454089e-09      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+01      1.0000000e-15      1.6784232e-09      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+01      1.5000000e-15      1.3217961e-10      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+01      2.2000000e-15      4.1809050e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+01      3.2000000e-15      3.4372856e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+01      5.6000000e-15      4.7413396e-19      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+01      1.0000000e-14      9.5097873e-28      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+01      1.8000000e-14      2.2580374e-43      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+01      3.7000000e-14      2.6598908e-80      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+01      1.0000000e-13      2.4365247e-202      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+01      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     5.5000000e+01      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+01      0.0000000e+00      8.3903104e-04      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+01      1.0000000e-22      8.3902821e-04      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+01      1.0000000e-20      8.3874753e-04      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+01      1.0000000e-19      8.3620025e-04      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+01      5.0000000e-19      8.2497350e-04      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+01      1.0000000e-18      8.1115449e-04      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+01      1.8000000e-18      7.8952997e-04      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+01      3.2000000e-18      7.5308168e-04      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+01      5.6000000e-18      6.9451480e-04      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+01      1.0000000e-17      5.9883519e-04      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+01      1.5000000e-17      5.0615426e-04      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+01      2.2000000e-17      4.0018452e-04      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+01      3.2000000e-17      2.8635601e-04      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+01      4.6000000e-17      1.7952380e-04      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+01      6.8000000e-17      8.6506445e-05      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+01      1.0000000e-16      3.0168058e-05      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+01      1.5000000e-16      5.9903434e-06      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+01      2.2000000e-16      7.2228541e-07      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+01      3.2000000e-16      8.8846141e-08      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+01      4.6000000e-16      2.7284980e-08      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+01      6.8000000e-16      7.4072571e-09      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+01      1.0000000e-15      1.1878820e-09      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+01      1.5000000e-15      7.2987696e-11      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+01      2.2000000e-15      1.6165445e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+01      3.2000000e-15      7.8698387e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+01      5.6000000e-15      3.1174450e-20      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+01      1.0000000e-14      8.0386698e-30      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+01      1.8000000e-14      6.2280900e-47      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+01      3.7000000e-14      2.5849678e-87      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+01      1.0000000e-13      7.2392667e-221      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+01      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.0000000e+01      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+01      0.0000000e+00      2.0415317e-03      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+01      1.0000000e-22      2.0415247e-03      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+01      1.0000000e-20      2.0408319e-03      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+01      1.0000000e-19      2.0345449e-03      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+01      5.0000000e-19      2.0068413e-03      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+01      1.0000000e-18      1.9727534e-03      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+01      1.8000000e-18      1.9194391e-03      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+01      3.2000000e-18      1.8296549e-03      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+01      5.6000000e-18      1.6855927e-03      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+01      1.0000000e-17      1.4508089e-03      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+01      1.5000000e-17      1.2240873e-03      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+01      2.2000000e-17      9.6576317e-04      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+01      3.2000000e-17      6.8945136e-04      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+01      4.6000000e-17      4.3134969e-04      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+01      6.8000000e-17      2.0770655e-04      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+01      1.0000000e-16      7.2702300e-05      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+01      1.5000000e-16      1.4626694e-05      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+01      2.2000000e-16      1.7530254e-06      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+01      3.2000000e-16      1.5501018e-07      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+01      4.6000000e-16      2.9100135e-08      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+01      6.8000000e-16      6.5748492e-09      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+01      1.0000000e-15      9.0016143e-10      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+01      1.5000000e-15      4.4102223e-11      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+01      2.2000000e-15      7.2717308e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+01      3.2000000e-15      2.3707896e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+01      5.6000000e-15      3.5953573e-21      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+01      1.0000000e-14      1.4691981e-31      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+01      1.8000000e-14      4.4724002e-50      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+01      3.7000000e-14      1.1316140e-93      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+01      1.0000000e-13      5.3182236e-238      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+01      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     6.5000000e+01      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.5000000e+01      0.0000000e+00      2.7158164e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.5000000e+01      1.0000000e-22      2.7158070e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.5000000e+01      1.0000000e-20      2.7148784e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.5000000e+01      1.0000000e-19      2.7064506e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.5000000e+01      5.0000000e-19      2.6693125e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.5000000e+01      1.0000000e-18      2.6236122e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.5000000e+01      1.8000000e-18      2.5521290e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.5000000e+01      3.2000000e-18      2.4317330e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.5000000e+01      5.6000000e-18      2.2385353e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.5000000e+01      1.0000000e-17      1.9237249e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.5000000e+01      1.5000000e-17      1.6199643e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.5000000e+01      2.2000000e-17      1.2744759e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.5000000e+01      3.2000000e-17      9.0621834e-03      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.5000000e+01      4.6000000e-17      5.6426152e-03      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.5000000e+01      6.8000000e-17      2.7057084e-03      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.5000000e+01      1.0000000e-16      9.5012722e-04      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.5000000e+01      1.5000000e-16      1.9617641e-04      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.5000000e+01      2.2000000e-16      2.4461264e-05      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.5000000e+01      3.2000000e-16      1.6531106e-06      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.5000000e+01      4.6000000e-16      7.7739559e-08      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.5000000e+01      6.8000000e-16      5.4228584e-09      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.5000000e+01      1.0000000e-15      4.9568743e-10      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.5000000e+01      1.5000000e-15      1.5280467e-11      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.5000000e+01      2.2000000e-15      1.3844594e-13      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.5000000e+01      3.2000000e-15      2.0157753e-16      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.5000000e+01      5.6000000e-15      4.6597020e-23      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.5000000e+01      1.0000000e-14      5.4117940e-35      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.5000000e+01      1.8000000e-14      1.9880411e-56      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.5000000e+01      3.7000000e-14      5.6981586e-107      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.5000000e+01      1.0000000e-13      3.4998998e-274      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.5000000e+01      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     7.5000000e+01      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.0000000e+01      0.0000000e+00      6.8523865e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.0000000e+01      1.0000000e-22      6.8523629e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.0000000e+01      1.0000000e-20      6.8500334e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.0000000e+01      1.0000000e-19      6.8288906e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.0000000e+01      5.0000000e-19      6.7356847e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.0000000e+01      1.0000000e-18      6.6209094e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.0000000e+01      1.8000000e-18      6.4412052e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.0000000e+01      3.2000000e-18      6.1380728e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.0000000e+01      5.6000000e-18      5.6505072e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.0000000e+01      1.0000000e-17      4.8534524e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.0000000e+01      1.5000000e-17      4.0820708e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.0000000e+01      2.2000000e-17      3.2032707e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.0000000e+01      3.2000000e-17      2.2670624e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.0000000e+01      4.6000000e-17      1.4014512e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.0000000e+01      6.8000000e-17      6.6524609e-03      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.0000000e+01      1.0000000e-16      2.3175238e-03      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.0000000e+01      1.5000000e-16      4.8165171e-04      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.0000000e+01      2.2000000e-16      6.2239944e-05      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.0000000e+01      3.2000000e-16      4.3638215e-06      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.0000000e+01      4.6000000e-16      1.6959185e-07      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.0000000e+01      6.8000000e-16      5.9536089e-09      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.0000000e+01      1.0000000e-15      4.3638158e-10      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.0000000e+01      1.5000000e-15      1.1599457e-11      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.0000000e+01      2.2000000e-15      8.6755232e-14      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.0000000e+01      3.2000000e-15      9.6292966e-17      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.0000000e+01      5.6000000e-15      1.1710995e-23      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.0000000e+01      1.0000000e-14      4.3070415e-36      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.0000000e+01      1.8000000e-14      1.7897979e-58      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.0000000e+01      3.7000000e-14      2.1055546e-111      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.0000000e+01      1.0000000e-13      1.3218944e-286      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.0000000e+01      1.0000000e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     8.0000000e+01      1.0000000e+06      0.0000000e+00      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.0000000e+02      0.0000000e+00      1.7581692e-01      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.0000000e+02      1.0000000e-22      1.7581633e-01      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.0000000e+02      1.0000000e-20      1.7575807e-01      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.0000000e+02      1.0000000e-19      1.7522909e-01      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.0000000e+02      5.0000000e-19      1.7289229e-01      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.0000000e+02      1.0000000e-18      1.7000408e-01      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.0000000e+02      1.8000000e-18      1.6545916e-01      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.0000000e+02      3.2000000e-18      1.5773269e-01      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.0000000e+02      5.6000000e-18      1.4516167e-01      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.0000000e+02      1.0000000e-17      1.2429404e-01      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.0000000e+02      1.5000000e-17      1.0383026e-01      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.0000000e+02      2.2000000e-17      8.0368463e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.0000000e+02      3.2000000e-17      5.5470315e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.0000000e+02      4.6000000e-17      3.2910658e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.0000000e+02      6.8000000e-17      1.4565620e-02      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.0000000e+02      1.0000000e-16      4.5733427e-03      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.0000000e+02      1.5000000e-16      8.0811055e-04      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.0000000e+02      2.2000000e-16      8.2551074e-05      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.0000000e+02      3.2000000e-16      4.0666309e-06      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.0000000e+02      4.6000000e-16      1.0177958e-07      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.0000000e+02      6.8000000e-16      2.5813786e-09      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.0000000e+02      1.0000000e-15      1.1172667e-10      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.0000000e+02      1.5000000e-15      1.2710632e-12      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.0000000e+02      2.2000000e-15      2.9819449e-15      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.0000000e+02      3.2000000e-15      6.4295654e-19      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.0000000e+02      5.6000000e-15      1.5907826e-27      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.0000000e+02      1.0000000e-14      5.2592528e-43      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.0000000e+02      1.8000000e-14      7.8164584e-71      0.0000000e+00      0.0000000e+00      0.0000000e+00
     1.0000000e+02      3.7000000e-14      1.3483419e-136      0.0000000e+00      0.0000000e+00      0.0000000e+00
