#            mhscp              width               c300
     5.5000000e+02      5.0000000e-19      4.0651691e-01
     5.5000000e+02      3.2000000e-18      3.5392147e-01
     5.5000000e+02      1.0000000e-17      2.5111458e-01
     5.5000000e+02      3.2000000e-17      8.7089106e-02
     5.5000000e+02      4.6000000e-17      4.5994944e-02
     5.5000000e+02      6.8000000e-17      1.7665101e-02
     5.5000000e+02      1.0000000e-16      4.7679163e-03
     5.5000000e+02      1.5000000e-16      7.1384699e-04
     5.5000000e+02      2.2000000e-16      6.1951385e-05
     5.5000000e+02      3.2000000e-16      2.5348496e-06
     5.5000000e+02      4.6000000e-16      4.3222168e-08
     5.5000000e+02      6.8000000e-16      1.4260569e-10
     5.5000000e+02      1.0000000e+06      0.0000000e+00
     6.0000000e+02      0.0000000e+00      4.3037115e-01
     6.0000000e+02      5.0000000e-19      4.1929945e-01
     6.0000000e+02      3.2000000e-18      3.6454520e-01
     6.0000000e+02      1.0000000e-17      2.5776533e-01
     6.0000000e+02      3.2000000e-17      8.8461329e-02
     6.0000000e+02      4.6000000e-17      4.6434010e-02
     6.0000000e+02      6.8000000e-17      1.7678819e-02
     6.0000000e+02      1.0000000e-16      4.7203600e-03
     6.0000000e+02      1.5000000e-16      6.9755789e-04
     6.0000000e+02      2.2000000e-16      5.9802445e-05
     6.0000000e+02      3.2000000e-16      2.4239223e-06
     6.0000000e+02      4.6000000e-16      4.0790016e-08
     6.0000000e+02      6.8000000e-16      1.2348483e-10
     6.0000000e+02      1.0000000e+06      0.0000000e+00
     6.5000000e+02      0.0000000e+00      4.3555764e-01
     6.5000000e+02      5.0000000e-19      4.2420792e-01
     6.5000000e+02      3.2000000e-18      3.6813880e-01
     6.5000000e+02      1.0000000e-17      2.5913230e-01
     6.5000000e+02      3.2000000e-17      8.7713084e-02
     6.5000000e+02      4.6000000e-17      4.5668136e-02
     6.5000000e+02      6.8000000e-17      1.7181340e-02
     6.5000000e+02      1.0000000e-16      4.5158904e-03
     6.5000000e+02      1.5000000e-16      6.5302510e-04
     6.5000000e+02      2.2000000e-16      5.4549924e-05
     6.5000000e+02      3.2000000e-16      2.1429109e-06
     6.5000000e+02      4.6000000e-16      3.4650335e-08
     6.5000000e+02      6.8000000e-16      9.7822285e-11
     6.5000000e+02      1.0000000e+06      0.0000000e+00
     7.0000000e+02      0.0000000e+00      4.3782004e-01
     7.0000000e+02      1.0000000e-18      4.1502921e-01
     7.0000000e+02      5.6000000e-18      3.2533323e-01
     7.0000000e+02      3.2000000e-17      8.6246821e-02
     7.0000000e+02      4.6000000e-17      4.4490781e-02
     7.0000000e+02      6.8000000e-17      1.6506926e-02
     7.0000000e+02      1.0000000e-16      4.2577244e-03
     7.0000000e+02      1.5000000e-16      5.9962302e-04
     7.0000000e+02      2.2000000e-16      4.8459439e-05
     7.0000000e+02      3.2000000e-16      1.8222703e-06
     7.0000000e+02      4.6000000e-16      2.7853838e-08
     7.0000000e+02      6.8000000e-16      7.4190416e-11
     7.0000000e+02      1.0000000e+06      0.0000000e+00
     7.5000000e+02      0.0000000e+00      4.3579552e-01
     7.5000000e+02      1.0000000e-18      4.1270727e-01
     7.5000000e+02      5.6000000e-18      3.2208113e-01
     7.5000000e+02      3.2000000e-17      8.3392007e-02
     7.5000000e+02      4.6000000e-17      4.2540963e-02
     7.5000000e+02      6.8000000e-17      1.5538060e-02
     7.5000000e+02      1.0000000e-16      3.9312705e-03
     7.5000000e+02      1.5000000e-16      5.4058708e-04
     7.5000000e+02      2.2000000e-16      4.2600520e-05
     7.5000000e+02      3.2000000e-16      1.5585086e-06
     7.5000000e+02      4.6000000e-16      2.3085939e-08
     7.5000000e+02      6.8000000e-16      5.9466378e-11
     7.5000000e+02      1.0000000e+06      0.0000000e+00
     8.0000000e+02      0.0000000e+00      4.2906943e-01
     8.0000000e+02      1.0000000e-18      4.0602423e-01
     8.0000000e+02      5.6000000e-18      3.1575015e-01
     8.0000000e+02      3.2000000e-17      8.0188346e-02
     8.0000000e+02      4.6000000e-17      4.0521405e-02
     8.0000000e+02      6.8000000e-17      1.4599693e-02
     8.0000000e+02      1.0000000e-16      3.6304945e-03
     8.0000000e+02      1.5000000e-16      4.8837569e-04
     8.0000000e+02      2.2000000e-16      3.7582410e-05
     8.0000000e+02      3.2000000e-16      1.3394704e-06
     8.0000000e+02      4.6000000e-16      1.9290003e-08
     8.0000000e+02      6.8000000e-16      4.7705916e-11
     8.0000000e+02      1.0000000e+06      0.0000000e+00
     8.5000000e+02      0.0000000e+00      4.1640574e-01
     8.5000000e+02      1.0000000e-18      3.9377622e-01
     8.5000000e+02      5.6000000e-18      3.0529120e-01
     8.5000000e+02      3.2000000e-17      7.6279263e-02
     8.5000000e+02      4.6000000e-17      3.8250761e-02
     8.5000000e+02      6.8000000e-17      1.3634072e-02
     8.5000000e+02      1.0000000e-16      3.3460501e-03
     8.5000000e+02      1.5000000e-16      4.4277973e-04
     8.5000000e+02      2.2000000e-16      3.3449865e-05
     8.5000000e+02      3.2000000e-16      1.1655224e-06
     8.5000000e+02      4.6000000e-16      1.6289094e-08
     8.5000000e+02      6.8000000e-16      3.8059857e-11
     8.5000000e+02      1.0000000e+06      0.0000000e+00
     9.0000000e+02      0.0000000e+00      4.0173078e-01
     9.0000000e+02      1.0000000e-18      3.7958634e-01
     9.0000000e+02      5.6000000e-18      2.9319071e-01
     9.0000000e+02      3.2000000e-17      7.1801405e-02
     9.0000000e+02      4.6000000e-17      3.5659355e-02
     9.0000000e+02      6.8000000e-17      1.2534491e-02
     9.0000000e+02      1.0000000e-16      3.0211840e-03
     9.0000000e+02      1.5000000e-16      3.9014222e-04
     9.0000000e+02      2.2000000e-16      2.8618168e-05
     9.0000000e+02      3.2000000e-16      9.6150363e-07
     9.0000000e+02      4.6000000e-16      1.2883963e-08
     9.0000000e+02      6.8000000e-16      2.9069418e-11
     9.0000000e+02      1.0000000e+06      0.0000000e+00
     9.5000000e+02      0.0000000e+00      3.8144571e-01
     9.5000000e+02      1.0000000e-18      3.6010574e-01
     9.5000000e+02      5.6000000e-18      2.7703993e-01
     9.5000000e+02      3.2000000e-17      6.6391686e-02
     9.5000000e+02      4.6000000e-17      3.2627213e-02
     9.5000000e+02      6.8000000e-17      1.1296707e-02
     9.5000000e+02      1.0000000e-16      2.6715140e-03
     9.5000000e+02      1.5000000e-16      3.3674133e-04
     9.5000000e+02      2.2000000e-16      2.4047383e-05
     9.5000000e+02      3.2000000e-16      7.8207747e-07
     9.5000000e+02      4.6000000e-16      1.0028380e-08
     9.5000000e+02      1.0000000e+06      0.0000000e+00
     1.0000000e+03      0.0000000e+00      3.6036549e-01
     1.0000000e+03      1.0000000e-18      3.3996366e-01
     1.0000000e+03      5.6000000e-18      2.6069616e-01
     1.0000000e+03      3.2000000e-17      6.1374073e-02
     1.0000000e+03      4.6000000e-17      2.9903382e-02
     1.0000000e+03      6.8000000e-17      1.0228739e-02
     1.0000000e+03      1.0000000e-16      2.3833164e-03
     1.0000000e+03      1.5000000e-16      2.9501200e-04
     1.0000000e+03      2.2000000e-16      2.0655451e-05
     1.0000000e+03      3.2000000e-16      6.5486954e-07
     1.0000000e+03      4.6000000e-16      8.0478980e-09
     1.0000000e+03      1.0000000e+06      0.0000000e+00
     1.1000000e+03      0.0000000e+00      3.1821060e-01
     1.1000000e+03      1.0000000e-18      2.9970568e-01
     1.1000000e+03      5.6000000e-18      2.2811801e-01
     1.1000000e+03      3.2000000e-17      5.1570061e-02
     1.1000000e+03      4.6000000e-17      2.4637316e-02
     1.1000000e+03      6.8000000e-17      8.1932432e-03
     1.1000000e+03      1.0000000e-16      1.8420202e-03
     1.1000000e+03      1.5000000e-16      2.1747397e-04
     1.1000000e+03      2.2000000e-16      1.4359940e-05
     1.1000000e+03      3.2000000e-16      4.1977562e-07
     1.1000000e+03      4.6000000e-16      4.6129214e-09
     1.1000000e+03      1.0000000e+06      0.0000000e+00
     1.2000000e+03      0.0000000e+00      2.8001805e-01
     1.2000000e+03      1.0000000e-18      2.6326183e-01
     1.2000000e+03      5.6000000e-18      1.9874072e-01
     1.2000000e+03      3.2000000e-17      4.2939728e-02
     1.2000000e+03      4.6000000e-17      2.0061483e-02
     1.2000000e+03      6.8000000e-17      6.4581387e-03
     1.2000000e+03      1.0000000e-16      1.3915019e-03
     1.2000000e+03      1.5000000e-16      1.5485809e-04
     1.2000000e+03      2.2000000e-16      9.4808756e-06
     1.2000000e+03      3.2000000e-16      2.5002053e-07
     1.2000000e+03      4.6000000e-16      2.3657935e-09
     1.2000000e+03      1.0000000e+06      0.0000000e+00
     1.3000000e+03      0.0000000e+00      2.2904971e-01
     1.3000000e+03      1.0000000e-22      2.2904824e-01
     1.3000000e+03      1.0000000e-18      2.1478760e-01
     1.3000000e+03      5.6000000e-18      1.6026525e-01
     1.3000000e+03      3.2000000e-17      3.2610042e-02
     1.3000000e+03      4.6000000e-17      1.4824803e-02
     1.3000000e+03      6.8000000e-17      4.5944811e-03
     1.3000000e+03      1.0000000e-16      9.4333117e-04
     1.3000000e+03      1.5000000e-16      9.8011257e-05
     1.3000000e+03      2.2000000e-16      5.4616585e-06
     1.3000000e+03      3.2000000e-16      1.2640512e-07
     1.3000000e+03      4.6000000e-16      1.0265759e-09
     1.3000000e+03      1.0000000e+06      0.0000000e+00
     1.4000000e+03      0.0000000e+00      1.5045732e-01
     1.4000000e+03      1.0000000e-22      1.5045633e-01
     1.4000000e+03      1.0000000e-18      1.4086638e-01
     1.4000000e+03      5.6000000e-18      1.0437547e-01
     1.4000000e+03      1.5000000e-17      5.7463377e-02
     1.4000000e+03      3.2000000e-17      2.0541955e-02
     1.4000000e+03      4.6000000e-17      9.2051935e-03
     1.4000000e+03      6.8000000e-17      2.7955076e-03
     1.4000000e+03      1.0000000e-16      5.5845519e-04
     1.4000000e+03      1.5000000e-16      5.5779625e-05
     1.4000000e+03      2.2000000e-16      2.9819206e-06
     1.4000000e+03      3.2000000e-16      6.7427800e-08
     1.4000000e+03      4.6000000e-16      5.5392098e-10
     1.4000000e+03      1.0000000e+06      0.0000000e+00
     1.5000000e+03      0.0000000e+00      1.1088298e-01
     1.5000000e+03      1.0000000e-22      1.1088226e-01
     1.5000000e+03      1.0000000e-18      1.0389745e-01
     1.5000000e+03      5.6000000e-18      7.7241653e-02
     1.5000000e+03      3.2000000e-17      1.5346014e-02
     1.5000000e+03      4.6000000e-17      6.8708160e-03
     1.5000000e+03      6.8000000e-17      2.0724951e-03
     1.5000000e+03      1.0000000e-16      4.0780947e-04
     1.5000000e+03      1.5000000e-16      3.9825992e-05
     1.5000000e+03      2.2000000e-16      2.0827970e-06
     1.5000000e+03      3.2000000e-16      4.5718385e-08
     1.5000000e+03      4.6000000e-16      3.5112905e-10
     1.5000000e+03      1.0000000e+06      0.0000000e+00
     1.6000000e+03      0.0000000e+00      9.9309913e-02
     1.6000000e+03      1.0000000e-22      9.9309257e-02
     1.6000000e+03      1.0000000e-18      9.2973078e-02
     1.6000000e+03      5.6000000e-18      6.8830358e-02
     1.6000000e+03      1.5000000e-17      3.7730701e-02
     1.6000000e+03      3.2000000e-17      1.3281449e-02
     1.6000000e+03      4.6000000e-17      5.8433849e-03
     1.6000000e+03      6.8000000e-17      1.7131132e-03
     1.6000000e+03      1.0000000e-16      3.2329225e-04
     1.6000000e+03      1.5000000e-16      2.9601974e-05
     1.6000000e+03      2.2000000e-16      1.4194020e-06
     1.6000000e+03      3.2000000e-16      2.7881113e-08
     1.6000000e+03      4.6000000e-16      1.8942954e-10
     1.6000000e+03      1.0000000e+06      0.0000000e+00
     1.7000000e+03      0.0000000e+00      8.9243523e-02
     1.7000000e+03      1.0000000e-22      8.9242909e-02
     1.7000000e+03      1.0000000e-18      8.3323287e-02
     1.7000000e+03      5.6000000e-18      6.0925344e-02
     1.7000000e+03      1.5000000e-17      3.2566589e-02
     1.7000000e+03      3.2000000e-17      1.0960483e-02
     1.7000000e+03      4.6000000e-17      4.6504158e-03
     1.7000000e+03      6.8000000e-17      1.2893708e-03
     1.7000000e+03      1.0000000e-16      2.2491429e-04
     1.7000000e+03      1.5000000e-16      1.8318454e-05
     1.7000000e+03      2.2000000e-16      7.5504493e-07
     1.7000000e+03      3.2000000e-16      1.2262656e-08
     1.7000000e+03      4.6000000e-16      6.6597977e-11
     1.7000000e+03      1.0000000e+06      0.0000000e+00
     1.8000000e+03      0.0000000e+00      6.5220796e-02
     1.8000000e+03      1.0000000e-19      6.4751405e-02
     1.8000000e+03      1.8000000e-18      5.7288070e-02
     1.8000000e+03      5.6000000e-18      4.3666287e-02
     1.8000000e+03      2.2000000e-17      1.4001444e-02
     1.8000000e+03      3.2000000e-17      7.1840084e-03
     1.8000000e+03      4.6000000e-17      2.9116300e-03
     1.8000000e+03      6.8000000e-17      7.5272336e-04
     1.8000000e+03      1.0000000e-16      1.1909134e-04
     1.8000000e+03      1.5000000e-16      8.4185367e-06
     1.8000000e+03      2.2000000e-16      2.9259950e-07
     1.8000000e+03      3.2000000e-16      3.9678381e-09
     1.8000000e+03      1.0000000e+06      0.0000000e+00
     1.9000000e+03      0.0000000e+00      3.6501887e-02
     1.9000000e+03      1.0000000e-19      3.6224430e-02
     1.9000000e+03      1.8000000e-18      3.1828331e-02
     1.9000000e+03      5.6000000e-18      2.3889717e-02
     1.9000000e+03      2.2000000e-17      7.1746751e-03
     1.9000000e+03      3.2000000e-17      3.5396214e-03
     1.9000000e+03      4.6000000e-17      1.3588337e-03
     1.9000000e+03      6.8000000e-17      3.2291067e-04
     1.9000000e+03      1.0000000e-16      4.5245688e-05
     1.9000000e+03      1.5000000e-16      2.6600271e-06
     1.9000000e+03      2.2000000e-16      7.4432699e-08
     1.9000000e+03      3.2000000e-16      8.5829829e-10
     1.9000000e+03      1.0000000e+06      0.0000000e+00
     2.0000000e+03      0.0000000e+00      1.7401944e-02
     2.0000000e+03      1.0000000e-19      1.7263500e-02
     2.0000000e+03      1.8000000e-18      1.5076879e-02
     2.0000000e+03      5.6000000e-18      1.1165671e-02
     2.0000000e+03      2.2000000e-17      3.1706589e-03
     2.0000000e+03      3.2000000e-17      1.5136899e-03
     2.0000000e+03      4.6000000e-17      5.5568807e-04
     2.0000000e+03      6.8000000e-17      1.2332908e-04
     2.0000000e+03      1.0000000e-16      1.5656529e-05
     2.0000000e+03      1.5000000e-16      7.8394885e-07
     2.0000000e+03      2.2000000e-16      1.7456898e-08
     2.0000000e+03      3.2000000e-16      1.6429096e-10
     2.0000000e+03      1.0000000e+06      0.0000000e+00
     2.1000000e+03      0.0000000e+00      8.8676162e-03
     2.1000000e+03      1.0000000e-19      8.7958359e-03
     2.1000000e+03      1.8000000e-18      7.6635233e-03
     2.1000000e+03      5.6000000e-18      5.6457035e-03
     2.1000000e+03      2.2000000e-17      1.5683836e-03
     2.1000000e+03      3.2000000e-17      7.3934366e-04
     2.1000000e+03      4.6000000e-17      2.6704846e-04
     2.1000000e+03      6.8000000e-17      5.8102255e-05
     2.1000000e+03      1.0000000e-16      7.3082725e-06
     2.1000000e+03      1.5000000e-16      3.8538055e-07
     2.1000000e+03      2.2000000e-16      1.0542496e-08
     2.1000000e+03      3.2000000e-16      1.3363987e-10
     2.1000000e+03      1.0000000e+06      0.0000000e+00
     2.2000000e+03      0.0000000e+00      5.9053082e-03
     2.2000000e+03      1.0000000e-19      5.8591238e-03
     2.2000000e+03      1.8000000e-18      5.1286376e-03
     2.2000000e+03      5.6000000e-18      3.8165438e-03
     2.2000000e+03      2.2000000e-17      1.1027602e-03
     2.2000000e+03      3.2000000e-17      5.3111787e-04
     2.2000000e+03      4.6000000e-17      1.9734922e-04
     2.2000000e+03      6.8000000e-17      4.4876184e-05
     2.2000000e+03      1.0000000e-16      6.0582626e-06
     2.2000000e+03      1.5000000e-16      3.6095863e-07
     2.2000000e+03      2.2000000e-16      1.1073463e-08
     2.2000000e+03      3.2000000e-16      1.3294834e-10
     2.2000000e+03      1.0000000e+06      0.0000000e+00
     2.3000000e+03      0.0000000e+00      5.1767457e-03
     2.3000000e+03      1.0000000e-19      5.1375567e-03
     2.3000000e+03      1.8000000e-18      4.5161831e-03
     2.3000000e+03      5.6000000e-18      3.3918583e-03
     2.3000000e+03      2.2000000e-17      1.0155781e-03
     2.3000000e+03      3.2000000e-17      4.9844921e-04
     2.3000000e+03      4.6000000e-17      1.8957623e-04
     2.3000000e+03      6.8000000e-17      4.4412095e-05
     2.3000000e+03      1.0000000e-16      6.1712374e-06
     2.3000000e+03      1.5000000e-16      3.7229765e-07
     2.3000000e+03      2.2000000e-16      1.1040212e-08
     2.3000000e+03      3.2000000e-16      1.1998812e-10
     2.3000000e+03      1.0000000e+06      0.0000000e+00
     2.4000000e+03      0.0000000e+00      4.6910581e-03
     2.4000000e+03      1.0000000e-19      4.6556687e-03
     2.4000000e+03      1.8000000e-18      4.0943811e-03
     2.4000000e+03      5.6000000e-18      3.0779167e-03
     2.4000000e+03      2.2000000e-17      9.2425979e-04
     2.4000000e+03      3.2000000e-17      4.5394432e-04
     2.4000000e+03      4.6000000e-17      1.7251765e-04
     2.4000000e+03      6.8000000e-17      4.0165062e-05
     2.4000000e+03      1.0000000e-16      5.4569806e-06
     2.4000000e+03      1.5000000e-16      3.0650473e-07
     2.4000000e+03      2.2000000e-16      7.6949379e-09
     2.4000000e+03      1.0000000e+06      0.0000000e+00
     2.5000000e+03      0.0000000e+00      4.2378898e-03
     2.5000000e+03      1.0000000e-19      4.2058456e-03
     2.5000000e+03      1.8000000e-18      3.6976309e-03
     2.5000000e+03      5.6000000e-18      2.7774194e-03
     2.5000000e+03      2.2000000e-17      8.2967775e-04
     2.5000000e+03      3.2000000e-17      4.0562470e-04
     2.5000000e+03      4.6000000e-17      1.5289496e-04
     2.5000000e+03      6.8000000e-17      3.5000171e-05
     2.5000000e+03      1.0000000e-16      4.6041364e-06
     2.5000000e+03      1.5000000e-16      2.4259907e-07
     2.5000000e+03      2.2000000e-16      5.4937208e-09
     2.5000000e+03      1.0000000e+06      0.0000000e+00
     2.6000000e+03      0.0000000e+00      3.6959879e-03
     2.6000000e+03      1.0000000e-19      3.6676440e-03
     2.6000000e+03      1.8000000e-18      3.2185177e-03
     2.6000000e+03      5.6000000e-18      2.4075126e-03
     2.6000000e+03      2.2000000e-17      7.0603318e-04
     2.6000000e+03      3.2000000e-17      3.4116286e-04
     2.6000000e+03      4.6000000e-17      1.2642079e-04
     2.6000000e+03      6.8000000e-17      2.8113894e-05
     2.6000000e+03      1.0000000e-16      3.5238578e-06
     2.6000000e+03      1.5000000e-16      1.6931930e-07
     2.6000000e+03      2.2000000e-16      3.2892466e-09
     2.6000000e+03      1.0000000e+06      0.0000000e+00
     2.8000000e+03      0.0000000e+00      2.3285452e-03
     2.8000000e+03      1.0000000e-19      2.3094279e-03
     2.8000000e+03      1.8000000e-18      2.0078490e-03
     2.8000000e+03      5.6000000e-18      1.4706524e-03
     2.8000000e+03      2.2000000e-17      3.9264921e-04
     2.8000000e+03      3.2000000e-17      1.7883590e-04
     2.8000000e+03      4.6000000e-17      6.0908416e-05
     2.8000000e+03      6.8000000e-17      1.1844343e-05
     2.8000000e+03      1.0000000e-16      1.2229524e-06
     2.8000000e+03      1.5000000e-16      4.3967692e-08
     2.8000000e+03      2.2000000e-16      5.9234784e-10
     2.8000000e+03      1.0000000e+06      0.0000000e+00
     3.0000000e+03      0.0000000e+00      7.1999979e-04
     3.0000000e+03      5.0000000e-19      6.8686613e-04
     3.0000000e+03      3.2000000e-18      5.3273276e-04
     3.0000000e+03      1.0000000e-17      2.8152422e-04
     3.0000000e+03      2.2000000e-17      9.2120068e-05
     3.0000000e+03      3.2000000e-17      3.6647327e-05
     3.0000000e+03      4.6000000e-17      1.0246249e-05
     3.0000000e+03      6.8000000e-17      1.4449906e-06
     3.0000000e+03      1.0000000e-16      9.3654318e-08
     3.0000000e+03      1.5000000e-16      1.7590192e-09
     3.0000000e+03      1.0000000e+06      0.0000000e+00
     3.5000000e+03      0.0000000e+00      0.0000000e+00
     3.5000000e+03      1.0000000e+06      0.0000000e+00
