#            mhscp              width               c100
     5.0000000e+01      5.6000000e-18      0.0000000e+00
     5.0000000e+01      1.0000000e-17      0.0000000e+00
     5.0000000e+01      1.5000000e-17      0.0000000e+00
     5.0000000e+01      2.2000000e-17      0.0000000e+00
     5.0000000e+01      3.2000000e-17      0.0000000e+00
     5.0000000e+01      4.6000000e-17      0.0000000e+00
     5.0000000e+01      6.8000000e-17      0.0000000e+00
     5.0000000e+01      1.0000000e-16      0.0000000e+00
     5.0000000e+01      1.5000000e-16      0.0000000e+00
     5.0000000e+01      2.2000000e-16      0.0000000e+00
     5.0000000e+01      3.2000000e-16      0.0000000e+00
     5.0000000e+01      4.6000000e-16      0.0000000e+00
     5.0000000e+01      6.8000000e-16      0.0000000e+00
     5.0000000e+01      1.0000000e-15      0.0000000e+00
     5.0000000e+01      1.5000000e-15      0.0000000e+00
     5.0000000e+01      2.2000000e-15      0.0000000e+00
     5.0000000e+01      3.2000000e-15      0.0000000e+00
     5.0000000e+01      5.6000000e-15      0.0000000e+00
     5.0000000e+01      1.0000000e-14      0.0000000e+00
     5.0000000e+01      1.8000000e-14      0.0000000e+00
     5.0000000e+01      3.7000000e-14      0.0000000e+00
     5.0000000e+01      1.0000000e-13      0.0000000e+00
     5.0000000e+01      1.0000000e-12      0.0000000e+00
     5.0000000e+01      1.0000000e+06      0.0000000e+00
     5.5000000e+01      0.0000000e+00      0.0000000e+00
     5.5000000e+01      1.0000000e-22      0.0000000e+00
     5.5000000e+01      1.0000000e-20      0.0000000e+00
     5.5000000e+01      1.0000000e-19      0.0000000e+00
     5.5000000e+01      5.0000000e-19      0.0000000e+00
     5.5000000e+01      1.0000000e-18      0.0000000e+00
     5.5000000e+01      1.8000000e-18      0.0000000e+00
     5.5000000e+01      3.2000000e-18      0.0000000e+00
     5.5000000e+01      5.6000000e-18      0.0000000e+00
     5.5000000e+01      1.0000000e-17      0.0000000e+00
     5.5000000e+01      1.5000000e-17      0.0000000e+00
     5.5000000e+01      2.2000000e-17      0.0000000e+00
     5.5000000e+01      3.2000000e-17      0.0000000e+00
     5.5000000e+01      4.6000000e-17      0.0000000e+00
     5.5000000e+01      6.8000000e-17      0.0000000e+00
     5.5000000e+01      1.0000000e-16      0.0000000e+00
     5.5000000e+01      1.5000000e-16      0.0000000e+00
     5.5000000e+01      2.2000000e-16      0.0000000e+00
     5.5000000e+01      3.2000000e-16      0.0000000e+00
     5.5000000e+01      4.6000000e-16      0.0000000e+00
     5.5000000e+01      6.8000000e-16      0.0000000e+00
     5.5000000e+01      1.0000000e-15      0.0000000e+00
     5.5000000e+01      1.5000000e-15      0.0000000e+00
     5.5000000e+01      2.2000000e-15      0.0000000e+00
     5.5000000e+01      3.2000000e-15      0.0000000e+00
     5.5000000e+01      5.6000000e-15      0.0000000e+00
     5.5000000e+01      1.0000000e-14      0.0000000e+00
     5.5000000e+01      1.8000000e-14      0.0000000e+00
     5.5000000e+01      3.7000000e-14      0.0000000e+00
     5.5000000e+01      1.0000000e-13      0.0000000e+00
     5.5000000e+01      1.0000000e-12      0.0000000e+00
     5.5000000e+01      1.0000000e+06      0.0000000e+00
     6.0000000e+01      0.0000000e+00      0.0000000e+00
     6.0000000e+01      1.0000000e-22      0.0000000e+00
     6.0000000e+01      1.0000000e-20      0.0000000e+00
     6.0000000e+01      1.0000000e-19      0.0000000e+00
     6.0000000e+01      5.0000000e-19      0.0000000e+00
     6.0000000e+01      1.0000000e-18      0.0000000e+00
     6.0000000e+01      1.8000000e-18      0.0000000e+00
     6.0000000e+01      3.2000000e-18      0.0000000e+00
     6.0000000e+01      5.6000000e-18      0.0000000e+00
     6.0000000e+01      1.0000000e-17      0.0000000e+00
     6.0000000e+01      1.5000000e-17      0.0000000e+00
     6.0000000e+01      2.2000000e-17      0.0000000e+00
     6.0000000e+01      3.2000000e-17      0.0000000e+00
     6.0000000e+01      4.6000000e-17      0.0000000e+00
     6.0000000e+01      6.8000000e-17      0.0000000e+00
     6.0000000e+01      1.0000000e-16      0.0000000e+00
     6.0000000e+01      1.5000000e-16      0.0000000e+00
     6.0000000e+01      2.2000000e-16      0.0000000e+00
     6.0000000e+01      3.2000000e-16      0.0000000e+00
     6.0000000e+01      4.6000000e-16      0.0000000e+00
     6.0000000e+01      6.8000000e-16      0.0000000e+00
     6.0000000e+01      1.0000000e-15      0.0000000e+00
     6.0000000e+01      1.5000000e-15      0.0000000e+00
     6.0000000e+01      2.2000000e-15      0.0000000e+00
     6.0000000e+01      3.2000000e-15      0.0000000e+00
     6.0000000e+01      5.6000000e-15      0.0000000e+00
     6.0000000e+01      1.0000000e-14      0.0000000e+00
     6.0000000e+01      1.8000000e-14      0.0000000e+00
     6.0000000e+01      3.7000000e-14      0.0000000e+00
     6.0000000e+01      1.0000000e-13      0.0000000e+00
     6.0000000e+01      1.0000000e-12      0.0000000e+00
     6.0000000e+01      1.0000000e+06      0.0000000e+00
     6.5000000e+01      0.0000000e+00      0.0000000e+00
     6.5000000e+01      1.0000000e-22      0.0000000e+00
     6.5000000e+01      1.0000000e-20      0.0000000e+00
     6.5000000e+01      1.0000000e-19      0.0000000e+00
     6.5000000e+01      5.0000000e-19      0.0000000e+00
     6.5000000e+01      1.0000000e-18      0.0000000e+00
     6.5000000e+01      1.8000000e-18      0.0000000e+00
     6.5000000e+01      3.2000000e-18      0.0000000e+00
     6.5000000e+01      5.6000000e-18      0.0000000e+00
     6.5000000e+01      1.0000000e-17      0.0000000e+00
     6.5000000e+01      1.5000000e-17      0.0000000e+00
     6.5000000e+01      2.2000000e-17      0.0000000e+00
     6.5000000e+01      3.2000000e-17      0.0000000e+00
     6.5000000e+01      4.6000000e-17      0.0000000e+00
     6.5000000e+01      6.8000000e-17      0.0000000e+00
     6.5000000e+01      1.0000000e-16      0.0000000e+00
     6.5000000e+01      1.5000000e-16      0.0000000e+00
     6.5000000e+01      2.2000000e-16      0.0000000e+00
     6.5000000e+01      3.2000000e-16      0.0000000e+00
     6.5000000e+01      4.6000000e-16      0.0000000e+00
     6.5000000e+01      6.8000000e-16      0.0000000e+00
     6.5000000e+01      1.0000000e-15      0.0000000e+00
     6.5000000e+01      1.5000000e-15      0.0000000e+00
     6.5000000e+01      2.2000000e-15      0.0000000e+00
     6.5000000e+01      3.2000000e-15      0.0000000e+00
     6.5000000e+01      5.6000000e-15      0.0000000e+00
     6.5000000e+01      1.0000000e-14      0.0000000e+00
     6.5000000e+01      1.8000000e-14      0.0000000e+00
     6.5000000e+01      3.7000000e-14      0.0000000e+00
     6.5000000e+01      1.0000000e-13      0.0000000e+00
     6.5000000e+01      1.0000000e-12      0.0000000e+00
     6.5000000e+01      1.0000000e+06      0.0000000e+00
     7.5000000e+01      0.0000000e+00      0.0000000e+00
     7.5000000e+01      1.0000000e-22      0.0000000e+00
     7.5000000e+01      1.0000000e-20      0.0000000e+00
     7.5000000e+01      1.0000000e-19      0.0000000e+00
     7.5000000e+01      5.0000000e-19      0.0000000e+00
     7.5000000e+01      1.0000000e-18      0.0000000e+00
     7.5000000e+01      1.8000000e-18      0.0000000e+00
     7.5000000e+01      3.2000000e-18      0.0000000e+00
     7.5000000e+01      5.6000000e-18      0.0000000e+00
     7.5000000e+01      1.0000000e-17      0.0000000e+00
     7.5000000e+01      1.5000000e-17      0.0000000e+00
     7.5000000e+01      2.2000000e-17      0.0000000e+00
     7.5000000e+01      3.2000000e-17      0.0000000e+00
     7.5000000e+01      4.6000000e-17      0.0000000e+00
     7.5000000e+01      6.8000000e-17      0.0000000e+00
     7.5000000e+01      1.0000000e-16      0.0000000e+00
     7.5000000e+01      1.5000000e-16      0.0000000e+00
     7.5000000e+01      2.2000000e-16      0.0000000e+00
     7.5000000e+01      3.2000000e-16      0.0000000e+00
     7.5000000e+01      4.6000000e-16      0.0000000e+00
     7.5000000e+01      6.8000000e-16      0.0000000e+00
     7.5000000e+01      1.0000000e-15      0.0000000e+00
     7.5000000e+01      1.5000000e-15      0.0000000e+00
     7.5000000e+01      2.2000000e-15      0.0000000e+00
     7.5000000e+01      3.2000000e-15      0.0000000e+00
     7.5000000e+01      5.6000000e-15      0.0000000e+00
     7.5000000e+01      1.0000000e-14      0.0000000e+00
     7.5000000e+01      1.8000000e-14      0.0000000e+00
     7.5000000e+01      3.7000000e-14      0.0000000e+00
     7.5000000e+01      1.0000000e-13      0.0000000e+00
     7.5000000e+01      1.0000000e-12      0.0000000e+00
     7.5000000e+01      1.0000000e+06      0.0000000e+00
     8.0000000e+01      0.0000000e+00      0.0000000e+00
     8.0000000e+01      1.0000000e-22      0.0000000e+00
     8.0000000e+01      1.0000000e-20      0.0000000e+00
     8.0000000e+01      1.0000000e-19      0.0000000e+00
     8.0000000e+01      5.0000000e-19      0.0000000e+00
     8.0000000e+01      1.0000000e-18      0.0000000e+00
     8.0000000e+01      1.8000000e-18      0.0000000e+00
     8.0000000e+01      3.2000000e-18      0.0000000e+00
     8.0000000e+01      5.6000000e-18      0.0000000e+00
     8.0000000e+01      1.0000000e-17      0.0000000e+00
     8.0000000e+01      1.5000000e-17      0.0000000e+00
     8.0000000e+01      2.2000000e-17      0.0000000e+00
     8.0000000e+01      3.2000000e-17      0.0000000e+00
     8.0000000e+01      4.6000000e-17      0.0000000e+00
     8.0000000e+01      6.8000000e-17      0.0000000e+00
     8.0000000e+01      1.0000000e-16      0.0000000e+00
     8.0000000e+01      1.5000000e-16      0.0000000e+00
     8.0000000e+01      2.2000000e-16      0.0000000e+00
     8.0000000e+01      3.2000000e-16      0.0000000e+00
     8.0000000e+01      4.6000000e-16      0.0000000e+00
     8.0000000e+01      6.8000000e-16      0.0000000e+00
     8.0000000e+01      1.0000000e-15      0.0000000e+00
     8.0000000e+01      1.5000000e-15      0.0000000e+00
     8.0000000e+01      2.2000000e-15      0.0000000e+00
     8.0000000e+01      3.2000000e-15      0.0000000e+00
     8.0000000e+01      5.6000000e-15      0.0000000e+00
     8.0000000e+01      1.0000000e-14      0.0000000e+00
     8.0000000e+01      1.8000000e-14      0.0000000e+00
     8.0000000e+01      3.7000000e-14      0.0000000e+00
     8.0000000e+01      1.0000000e-13      0.0000000e+00
     8.0000000e+01      1.0000000e-12      0.0000000e+00
     8.0000000e+01      1.0000000e+06      0.0000000e+00
     1.0000000e+02      0.0000000e+00      0.0000000e+00
     1.0000000e+02      1.0000000e-22      0.0000000e+00
     1.0000000e+02      1.0000000e-20      0.0000000e+00
     1.0000000e+02      1.0000000e-19      0.0000000e+00
     1.0000000e+02      5.0000000e-19      0.0000000e+00
     1.0000000e+02      1.0000000e-18      0.0000000e+00
     1.0000000e+02      1.8000000e-18      0.0000000e+00
     1.0000000e+02      3.2000000e-18      0.0000000e+00
     1.0000000e+02      5.6000000e-18      0.0000000e+00
     1.0000000e+02      1.0000000e-17      0.0000000e+00
     1.0000000e+02      1.5000000e-17      0.0000000e+00
     1.0000000e+02      2.2000000e-17      0.0000000e+00
     1.0000000e+02      3.2000000e-17      0.0000000e+00
     1.0000000e+02      4.6000000e-17      0.0000000e+00
     1.0000000e+02      6.8000000e-17      0.0000000e+00
     1.0000000e+02      1.0000000e-16      0.0000000e+00
     1.0000000e+02      1.5000000e-16      0.0000000e+00
     1.0000000e+02      2.2000000e-16      0.0000000e+00
     1.0000000e+02      3.2000000e-16      0.0000000e+00
     1.0000000e+02      4.6000000e-16      0.0000000e+00
     1.0000000e+02      6.8000000e-16      0.0000000e+00
     1.0000000e+02      1.0000000e-15      0.0000000e+00
     1.0000000e+02      1.5000000e-15      0.0000000e+00
     1.0000000e+02      2.2000000e-15      0.0000000e+00
     1.0000000e+02      3.2000000e-15      0.0000000e+00
     1.0000000e+02      5.6000000e-15      0.0000000e+00
     1.0000000e+02      1.0000000e-14      0.0000000e+00
     1.0000000e+02      1.8000000e-14      0.0000000e+00
     1.0000000e+02      3.7000000e-14      0.0000000e+00
     1.0000000e+02      1.0000000e-13      0.0000000e+00
     1.0000000e+02      1.0000000e-12      0.0000000e+00
     1.0000000e+02      1.0000000e+06      0.0000000e+00
     1.2500000e+02      0.0000000e+00      0.0000000e+00
     1.2500000e+02      1.0000000e-22      0.0000000e+00
     1.2500000e+02      1.0000000e-20      0.0000000e+00
     1.2500000e+02      1.0000000e-19      0.0000000e+00
     1.2500000e+02      5.0000000e-19      0.0000000e+00
     1.2500000e+02      1.0000000e-18      0.0000000e+00
     1.2500000e+02      1.8000000e-18      0.0000000e+00
     1.2500000e+02      3.2000000e-18      0.0000000e+00
     1.2500000e+02      5.6000000e-18      0.0000000e+00
     1.2500000e+02      1.0000000e-17      0.0000000e+00
     1.2500000e+02      1.5000000e-17      0.0000000e+00
     1.2500000e+02      2.2000000e-17      0.0000000e+00
     1.2500000e+02      3.2000000e-17      0.0000000e+00
     1.2500000e+02      4.6000000e-17      0.0000000e+00
     1.2500000e+02      6.8000000e-17      0.0000000e+00
     1.2500000e+02      1.0000000e-16      0.0000000e+00
     1.2500000e+02      1.5000000e-16      0.0000000e+00
     1.2500000e+02      2.2000000e-16      0.0000000e+00
     1.2500000e+02      3.2000000e-16      0.0000000e+00
     1.2500000e+02      4.6000000e-16      0.0000000e+00
     1.2500000e+02      6.8000000e-16      0.0000000e+00
     1.2500000e+02      1.0000000e-15      0.0000000e+00
     1.2500000e+02      1.5000000e-15      0.0000000e+00
     1.2500000e+02      2.2000000e-15      0.0000000e+00
     1.2500000e+02      3.2000000e-15      0.0000000e+00
     1.2500000e+02      5.6000000e-15      0.0000000e+00
     1.2500000e+02      1.0000000e-14      0.0000000e+00
     1.2500000e+02      1.8000000e-14      0.0000000e+00
     1.2500000e+02      3.7000000e-14      0.0000000e+00
     1.2500000e+02      1.0000000e-13      0.0000000e+00
     1.2500000e+02      1.0000000e-12      0.0000000e+00
     1.2500000e+02      1.0000000e+06      0.0000000e+00
     1.5000000e+02      0.0000000e+00      0.0000000e+00
     1.5000000e+02      1.0000000e-22      0.0000000e+00
     1.5000000e+02      1.0000000e-20      0.0000000e+00
     1.5000000e+02      1.0000000e-19      0.0000000e+00
     1.5000000e+02      5.0000000e-19      0.0000000e+00
     1.5000000e+02      1.0000000e-18      0.0000000e+00
     1.5000000e+02      1.8000000e-18      0.0000000e+00
     1.5000000e+02      3.2000000e-18      0.0000000e+00
     1.5000000e+02      5.6000000e-18      0.0000000e+00
     1.5000000e+02      1.0000000e-17      0.0000000e+00
     1.5000000e+02      1.5000000e-17      0.0000000e+00
     1.5000000e+02      2.2000000e-17      0.0000000e+00
     1.5000000e+02      3.2000000e-17      0.0000000e+00
     1.5000000e+02      4.6000000e-17      0.0000000e+00
     1.5000000e+02      6.8000000e-17      0.0000000e+00
     1.5000000e+02      1.0000000e-16      0.0000000e+00
     1.5000000e+02      1.5000000e-16      0.0000000e+00
     1.5000000e+02      2.2000000e-16      0.0000000e+00
     1.5000000e+02      3.2000000e-16      0.0000000e+00
     1.5000000e+02      4.6000000e-16      0.0000000e+00
     1.5000000e+02      6.8000000e-16      0.0000000e+00
     1.5000000e+02      1.0000000e-15      0.0000000e+00
     1.5000000e+02      1.5000000e-15      0.0000000e+00
     1.5000000e+02      2.2000000e-15      0.0000000e+00
     1.5000000e+02      3.2000000e-15      0.0000000e+00
     1.5000000e+02      5.6000000e-15      0.0000000e+00
     1.5000000e+02      1.0000000e-14      0.0000000e+00
     1.5000000e+02      1.8000000e-14      0.0000000e+00
     1.5000000e+02      3.7000000e-14      0.0000000e+00
     1.5000000e+02      1.0000000e-13      0.0000000e+00
     1.5000000e+02      1.0000000e-12      0.0000000e+00
     1.5000000e+02      1.0000000e+06      0.0000000e+00
     1.7500000e+02      0.0000000e+00      3.0727021e-01
     1.7500000e+02      1.0000000e-22      3.0726906e-01
     1.7500000e+02      1.0000000e-20      3.0715551e-01
     1.7500000e+02      1.0000000e-19      3.0612446e-01
     1.7500000e+02      5.0000000e-19      3.0156937e-01
     1.7500000e+02      1.0000000e-18      2.9593944e-01
     1.7500000e+02      1.8000000e-18      2.8708311e-01
     1.7500000e+02      3.2000000e-18      2.7204753e-01
     1.7500000e+02      5.6000000e-18      2.4768807e-01
     1.7500000e+02      1.0000000e-17      2.0773104e-01
     1.7500000e+02      1.5000000e-17      1.6940242e-01
     1.7500000e+02      2.2000000e-17      1.2686667e-01
     1.7500000e+02      3.2000000e-17      8.3832394e-02
     1.7500000e+02      4.6000000e-17      4.7229076e-02
     1.7500000e+02      6.8000000e-17      1.9684072e-02
     1.7500000e+02      1.0000000e-16      5.8766763e-03
     1.7500000e+02      1.5000000e-16      1.0163777e-03
     1.7500000e+02      2.2000000e-16      1.0728319e-04
     1.7500000e+02      3.2000000e-16      5.7739095e-06
     1.7500000e+02      4.6000000e-16      1.4233124e-07
     1.7500000e+02      6.8000000e-16      8.4650187e-10
     1.7500000e+02      1.0000000e-15      1.7740795e-12
     1.7500000e+02      1.5000000e-15      5.2296077e-16
     1.7500000e+02      2.2000000e-15      1.2512917e-20
     1.7500000e+02      3.2000000e-15      4.6115443e-27
     1.7500000e+02      5.6000000e-15      3.5108955e-42
     1.7500000e+02      1.0000000e-14      1.7822048e-69
     1.7500000e+02      1.8000000e-14      1.1424721e-118
     1.7500000e+02      3.7000000e-14      4.0593104e-235
     1.7500000e+02      1.0000000e-13      0.0000000e+00
     1.7500000e+02      1.0000000e-12      0.0000000e+00
     1.7500000e+02      1.0000000e+06      0.0000000e+00
     2.0000000e+02      0.0000000e+00      3.4555614e-01
     2.0000000e+02      1.0000000e-22      3.4555487e-01
     2.0000000e+02      1.0000000e-20      3.4542913e-01
     2.0000000e+02      1.0000000e-19      3.4428730e-01
     2.0000000e+02      5.0000000e-19      3.3924025e-01
     2.0000000e+02      1.0000000e-18      3.3299672e-01
     2.0000000e+02      1.8000000e-18      3.2316329e-01
     2.0000000e+02      3.2000000e-18      3.0643803e-01
     2.0000000e+02      5.6000000e-18      2.7926753e-01
     2.0000000e+02      1.0000000e-17      2.3453376e-01
     2.0000000e+02      1.5000000e-17      1.9146488e-01
     2.0000000e+02      2.2000000e-17      1.4352139e-01
     2.0000000e+02      3.2000000e-17      9.4884306e-02
     2.0000000e+02      4.6000000e-17      5.3426813e-02
     2.0000000e+02      6.8000000e-17      2.2192419e-02
     2.0000000e+02      1.0000000e-16      6.5572908e-03
     2.0000000e+02      1.5000000e-16      1.1016353e-03
     2.0000000e+02      2.2000000e-16      1.0919472e-04
     2.0000000e+02      3.2000000e-16      5.2358458e-06
     2.0000000e+02      4.6000000e-16      1.0973596e-07
     2.0000000e+02      6.8000000e-16      5.3623343e-10
     2.0000000e+02      1.0000000e-15      7.0988590e-13
     2.0000000e+02      1.5000000e-15      5.8376882e-17
     2.0000000e+02      2.2000000e-15      2.2494557e-22
     2.0000000e+02      3.2000000e-15      1.0168373e-29
     2.0000000e+02      5.6000000e-15      1.0552153e-46
     2.0000000e+02      1.0000000e-14      2.4268257e-77
     2.0000000e+02      1.8000000e-14      1.1535667e-132
     2.0000000e+02      3.7000000e-14      9.8574967e-264
     2.0000000e+02      1.0000000e-13      0.0000000e+00
     2.0000000e+02      1.0000000e-12      0.0000000e+00
     2.0000000e+02      1.0000000e+06      0.0000000e+00
     2.2500000e+02      0.0000000e+00      3.7837979e-01
     2.2500000e+02      1.0000000e-22      3.7837840e-01
     2.2500000e+02      1.0000000e-20      3.7824073e-01
     2.2500000e+02      1.0000000e-19      3.7699052e-01
     2.2500000e+02      5.0000000e-19      3.7146336e-01
     2.2500000e+02      1.0000000e-18      3.6462363e-01
     2.2500000e+02      1.8000000e-18      3.5384666e-01
     2.2500000e+02      3.2000000e-18      3.3550586e-01
     2.2500000e+02      5.6000000e-18      3.0569027e-01
     2.2500000e+02      1.0000000e-17      2.5657524e-01
     2.2500000e+02      1.5000000e-17      2.0929325e-01
     2.2500000e+02      2.2000000e-17      1.5670669e-01
     2.2500000e+02      3.2000000e-17      1.0345255e-01
     2.2500000e+02      4.6000000e-17      5.8171741e-02
     2.2500000e+02      6.8000000e-17      2.4152099e-02
     2.2500000e+02      1.0000000e-16      7.1563191e-03
     2.2500000e+02      1.5000000e-16      1.2163540e-03
     2.2500000e+02      2.2000000e-16      1.2398576e-04
     2.2500000e+02      3.2000000e-16      6.2539953e-06
     2.2500000e+02      4.6000000e-16      1.3742428e-07
     2.2500000e+02      6.8000000e-16      6.0969235e-10
     2.2500000e+02      1.0000000e-15      5.5146192e-13
     2.2500000e+02      1.5000000e-15      2.5548830e-17
     2.2500000e+02      2.2000000e-15      3.5394871e-23
     2.2500000e+02      3.2000000e-15      1.9733977e-31
     2.2500000e+02      5.6000000e-15      6.7331622e-51
     2.2500000e+02      1.0000000e-14      1.1536726e-85
     2.2500000e+02      1.8000000e-14      6.3161903e-148
     2.2500000e+02      3.7000000e-14      3.8578954e-295
     2.2500000e+02      1.0000000e-13      0.0000000e+00
     2.2500000e+02      1.0000000e-12      0.0000000e+00
     2.2500000e+02      1.0000000e+06      0.0000000e+00
     2.5000000e+02      0.0000000e+00      4.0509721e-01
     2.5000000e+02      1.0000000e-22      4.0509574e-01
     2.5000000e+02      1.0000000e-20      4.0494993e-01
     2.5000000e+02      1.0000000e-19      4.0362568e-01
     2.5000000e+02      5.0000000e-19      3.9776752e-01
     2.5000000e+02      1.0000000e-18      3.9051024e-01
     2.5000000e+02      1.8000000e-18      3.7905867e-01
     2.5000000e+02      3.2000000e-18      3.5952745e-01
     2.5000000e+02      5.6000000e-18      3.2768023e-01
     2.5000000e+02      1.0000000e-17      2.7502232e-01
     2.5000000e+02      1.5000000e-17      2.2417902e-01
     2.5000000e+02      2.2000000e-17      1.6755251e-01
     2.5000000e+02      3.2000000e-17      1.1023013e-01
     2.5000000e+02      4.6000000e-17      6.1626665e-02
     2.5000000e+02      6.8000000e-17      2.5329916e-02
     2.5000000e+02      1.0000000e-16      7.3851710e-03
     2.5000000e+02      1.5000000e-16      1.2195539e-03
     2.5000000e+02      2.2000000e-16      1.1854654e-04
     2.5000000e+02      3.2000000e-16      5.5555606e-06
     2.5000000e+02      4.6000000e-16      1.1304422e-07
     2.5000000e+02      6.8000000e-16      5.2249610e-10
     2.5000000e+02      1.0000000e-15      6.2577523e-13
     2.5000000e+02      1.5000000e-15      4.0248990e-17
     2.5000000e+02      2.2000000e-15      7.6011324e-23
     2.5000000e+02      3.2000000e-15      6.0265801e-31
     2.5000000e+02      5.6000000e-15      3.1052941e-50
     2.5000000e+02      1.0000000e-14      2.3579366e-85
     2.5000000e+02      1.8000000e-14      6.6640700e-149
     2.5000000e+02      3.7000000e-14      2.3874185e-299
     2.5000000e+02      1.0000000e-13      0.0000000e+00
     2.5000000e+02      1.0000000e-12      0.0000000e+00
     2.5000000e+02      1.0000000e+06      0.0000000e+00
     2.7500000e+02      0.0000000e+00      4.3636536e-01
     2.7500000e+02      1.0000000e-22      4.3636378e-01
     2.7500000e+02      1.0000000e-20      4.3620735e-01
     2.7500000e+02      1.0000000e-19      4.3478651e-01
     2.7500000e+02      5.0000000e-19      4.2849988e-01
     2.7500000e+02      1.0000000e-18      4.2070924e-01
     2.7500000e+02      1.8000000e-18      4.0841086e-01
     2.7500000e+02      3.2000000e-18      3.8742272e-01
     2.7500000e+02      5.6000000e-18      3.5317340e-01
     2.7500000e+02      1.0000000e-17      2.9649793e-01
     2.7500000e+02      1.5000000e-17      2.4174975e-01
     2.7500000e+02      2.2000000e-17      1.8076910e-01
     2.7500000e+02      3.2000000e-17      1.1904512e-01
     2.7500000e+02      4.6000000e-17      6.6702288e-02
     2.7500000e+02      6.8000000e-17      2.7561440e-02
     2.7500000e+02      1.0000000e-16      8.1257168e-03
     2.7500000e+02      1.5000000e-16      1.3748368e-03
     2.7500000e+02      2.2000000e-16      1.3987198e-04
     2.7500000e+02      3.2000000e-16      7.0979348e-06
     2.7500000e+02      4.6000000e-16      1.6080842e-07
     2.7500000e+02      6.8000000e-16      8.3488769e-10
     2.7500000e+02      1.0000000e-15      1.9481142e-12
     2.7500000e+02      1.5000000e-15      1.5640212e-15
     2.7500000e+02      2.2000000e-15      1.3677611e-19
     2.7500000e+02      3.2000000e-15      2.3621382e-25
     2.7500000e+02      5.6000000e-15      4.2692370e-39
     2.7500000e+02      1.0000000e-14      4.4712042e-64
     2.7500000e+02      1.8000000e-14      3.3604022e-109
     2.7500000e+02      3.7000000e-14      6.6685765e-216
     2.7500000e+02      1.0000000e-13      0.0000000e+00
     2.7500000e+02      1.0000000e-12      0.0000000e+00
     2.7500000e+02      1.0000000e+06      0.0000000e+00
     3.0000000e+02      0.0000000e+00      4.6272705e-01
     3.0000000e+02      1.0000000e-22      4.6272540e-01
     3.0000000e+02      1.0000000e-20      4.6256221e-01
     3.0000000e+02      1.0000000e-19      4.6107980e-01
     3.0000000e+02      5.0000000e-19      4.5451710e-01
     3.0000000e+02      1.0000000e-18      4.4637624e-01
     3.0000000e+02      1.8000000e-18      4.3350768e-01
     3.0000000e+02      3.2000000e-18      4.1150122e-01
     3.0000000e+02      5.6000000e-18      3.7548132e-01
     3.0000000e+02      1.0000000e-17      3.1562815e-01
     3.0000000e+02      1.5000000e-17      2.5757365e-01
     3.0000000e+02      2.2000000e-17      1.9269672e-01
     3.0000000e+02      3.2000000e-17      1.2685993e-01
     3.0000000e+02      4.6000000e-17      7.0956802e-02
     3.0000000e+02      6.8000000e-17      2.9183654e-02
     3.0000000e+02      1.0000000e-16      8.5237038e-03
     3.0000000e+02      1.5000000e-16      1.4148061e-03
     3.0000000e+02      2.2000000e-16      1.3908131e-04
     3.0000000e+02      3.2000000e-16      6.6495144e-06
