#            mhscp              width               c000
     5.0000000e+01      5.0000000e-19      2.5039792e-06
     5.0000000e+01      1.0000000e-18      2.4677682e-06
     5.0000000e+01      1.8000000e-18      2.4109752e-06
     5.0000000e+01      3.2000000e-18      2.3148844e-06
     5.0000000e+01      5.6000000e-18      2.1594678e-06
     5.0000000e+01      1.0000000e-17      1.9026184e-06
     5.0000000e+01      1.5000000e-17      1.6498224e-06
     5.0000000e+01      2.2000000e-17      1.3549304e-06
     5.0000000e+01      3.2000000e-17      1.0291070e-06
     5.0000000e+01      4.6000000e-17      7.1075029e-07
     5.0000000e+01      6.8000000e-17      4.1560676e-07
     5.0000000e+01      1.0000000e-16      2.1608298e-07
     5.0000000e+01      1.5000000e-16      1.0756885e-07
     5.0000000e+01      2.2000000e-16      6.1871133e-08
     5.0000000e+01      3.2000000e-16      3.5704738e-08
     5.0000000e+01      4.6000000e-16      1.7610425e-08
     5.0000000e+01      6.8000000e-16      5.9564685e-09
     5.0000000e+01      1.0000000e-15      1.2787745e-09
     5.0000000e+01      1.5000000e-15      1.2416959e-10
     5.0000000e+01      2.2000000e-15      5.2800388e-12
     5.0000000e+01      3.2000000e-15      6.6068155e-14
     5.0000000e+01      5.6000000e-15      2.3377440e-18
     5.0000000e+01      1.0000000e-14      2.2544898e-26
     5.0000000e+01      1.8000000e-14      8.8052333e-41
     5.0000000e+01      3.7000000e-14      8.8615419e-75
     5.0000000e+01      1.0000000e-13      3.3195966e-187
     5.0000000e+01      1.0000000e-12      0.0000000e+00
     5.0000000e+01      1.0000000e+06      0.0000000e+00
     5.5000000e+01      0.0000000e+00      2.5786788e-04
     5.5000000e+01      1.0000000e-22      2.5786704e-04
     5.5000000e+01      1.0000000e-20      2.5778329e-04
     5.5000000e+01      1.0000000e-19      2.5702320e-04
     5.5000000e+01      5.0000000e-19      2.5367226e-04
     5.5000000e+01      1.0000000e-18      2.4954546e-04
     5.5000000e+01      1.8000000e-18      2.4308284e-04
     5.5000000e+01      3.2000000e-18      2.3217644e-04
     5.5000000e+01      5.6000000e-18      2.1461422e-04
     5.5000000e+01      1.0000000e-17      1.8581707e-04
     5.5000000e+01      1.5000000e-17      1.5778314e-04
     5.5000000e+01      2.2000000e-17      1.2553486e-04
     5.5000000e+01      3.2000000e-17      9.0611995e-05
     5.5000000e+01      4.6000000e-17      5.7480236e-05
     5.5000000e+01      6.8000000e-17      2.8204255e-05
     5.5000000e+01      1.0000000e-16      1.0111021e-05
     5.5000000e+01      1.5000000e-16      2.1327858e-06
     5.5000000e+01      2.2000000e-16      3.1976403e-07
     5.5000000e+01      3.2000000e-16      7.1870841e-08
     5.5000000e+01      4.6000000e-16      2.9225799e-08
     5.5000000e+01      6.8000000e-16      8.9454089e-09
     5.5000000e+01      1.0000000e-15      1.6784232e-09
     5.5000000e+01      1.5000000e-15      1.3217961e-10
     5.5000000e+01      2.2000000e-15      4.1809050e-12
     5.5000000e+01      3.2000000e-15      3.4372856e-14
     5.5000000e+01      5.6000000e-15      4.7413396e-19
     5.5000000e+01      1.0000000e-14      9.5097873e-28
     5.5000000e+01      1.8000000e-14      2.2580374e-43
     5.5000000e+01      3.7000000e-14      2.6598908e-80
     5.5000000e+01      1.0000000e-13      2.4365247e-202
     5.5000000e+01      1.0000000e-12      0.0000000e+00
     5.5000000e+01      1.0000000e+06      0.0000000e+00
     6.0000000e+01      0.0000000e+00      8.3903104e-04
     6.0000000e+01      1.0000000e-22      8.3902821e-04
     6.0000000e+01      1.0000000e-20      8.3874753e-04
     6.0000000e+01      1.0000000e-19      8.3620025e-04
     6.0000000e+01      5.0000000e-19      8.2497350e-04
     6.0000000e+01      1.0000000e-18      8.1115449e-04
     6.0000000e+01      1.8000000e-18      7.8952997e-04
     6.0000000e+01      3.2000000e-18      7.5308168e-04
     6.0000000e+01      5.6000000e-18      6.9451480e-04
     6.0000000e+01      1.0000000e-17      5.9883519e-04
     6.0000000e+01      1.5000000e-17      5.0615426e-04
     6.0000000e+01      2.2000000e-17      4.0018452e-04
     6.0000000e+01      3.2000000e-17      2.8635601e-04
     6.0000000e+01      4.6000000e-17      1.7952380e-04
     6.0000000e+01      6.8000000e-17      8.6506445e-05
     6.0000000e+01      1.0000000e-16      3.0168058e-05
     6.0000000e+01      1.5000000e-16      5.9903434e-06
     6.0000000e+01      2.2000000e-16      7.2228541e-07
     6.0000000e+01      3.2000000e-16      8.8846141e-08
     6.0000000e+01      4.6000000e-16      2.7284980e-08
     6.0000000e+01      6.8000000e-16      7.4072571e-09
     6.0000000e+01      1.0000000e-15      1.1878820e-09
     6.0000000e+01      1.5000000e-15      7.2987696e-11
     6.0000000e+01      2.2000000e-15      1.6165445e-12
     6.0000000e+01      3.2000000e-15      7.8698387e-15
     6.0000000e+01      5.6000000e-15      3.1174450e-20
     6.0000000e+01      1.0000000e-14      8.0386698e-30
     6.0000000e+01      1.8000000e-14      6.2280900e-47
     6.0000000e+01      3.7000000e-14      2.5849678e-87
     6.0000000e+01      1.0000000e-13      7.2392667e-221
     6.0000000e+01      1.0000000e-12      0.0000000e+00
     6.0000000e+01      1.0000000e+06      0.0000000e+00
     6.5000000e+01      0.0000000e+00      2.0415317e-03
     6.5000000e+01      1.0000000e-22      2.0415247e-03
     6.5000000e+01      1.0000000e-20      2.0408319e-03
     6.5000000e+01      1.0000000e-19      2.0345449e-03
     6.5000000e+01      5.0000000e-19      2.0068413e-03
     6.5000000e+01      1.0000000e-18      1.9727534e-03
     6.5000000e+01      1.8000000e-18      1.9194391e-03
     6.5000000e+01      3.2000000e-18      1.8296549e-03
     6.5000000e+01      5.6000000e-18      1.6855927e-03
     6.5000000e+01      1.0000000e-17      1.4508089e-03
     6.5000000e+01      1.5000000e-17      1.2240873e-03
     6.5000000e+01      2.2000000e-17      9.6576317e-04
     6.5000000e+01      3.2000000e-17      6.8945136e-04
     6.5000000e+01      4.6000000e-17      4.3134969e-04
     6.5000000e+01      6.8000000e-17      2.0770655e-04
     6.5000000e+01      1.0000000e-16      7.2702300e-05
     6.5000000e+01      1.5000000e-16      1.4626694e-05
     6.5000000e+01      2.2000000e-16      1.7530254e-06
     6.5000000e+01      3.2000000e-16      1.5501018e-07
     6.5000000e+01      4.6000000e-16      2.9100135e-08
     6.5000000e+01      6.8000000e-16      6.5748492e-09
     6.5000000e+01      1.0000000e-15      9.0016143e-10
     6.5000000e+01      1.5000000e-15      4.4102223e-11
     6.5000000e+01      2.2000000e-15      7.2717308e-13
     6.5000000e+01      3.2000000e-15      2.3707896e-15
     6.5000000e+01      5.6000000e-15      3.5953573e-21
     6.5000000e+01      1.0000000e-14      1.4691981e-31
     6.5000000e+01      1.8000000e-14      4.4724002e-50
     6.5000000e+01      3.7000000e-14      1.1316140e-93
     6.5000000e+01      1.0000000e-13      5.3182236e-238
     6.5000000e+01      1.0000000e-12      0.0000000e+00
     6.5000000e+01      1.0000000e+06      0.0000000e+00
     7.5000000e+01      0.0000000e+00      2.7158164e-02
     7.5000000e+01      1.0000000e-22      2.7158070e-02
     7.5000000e+01      1.0000000e-20      2.7148784e-02
     7.5000000e+01      1.0000000e-19      2.7064506e-02
     7.5000000e+01      5.0000000e-19      2.6693125e-02
     7.5000000e+01      1.0000000e-18      2.6236122e-02
     7.5000000e+01      1.8000000e-18      2.5521290e-02
     7.5000000e+01      3.2000000e-18      2.4317330e-02
     7.5000000e+01      5.6000000e-18      2.2385353e-02
     7.5000000e+01      1.0000000e-17      1.9237249e-02
     7.5000000e+01      1.5000000e-17      1.6199643e-02
     7.5000000e+01      2.2000000e-17      1.2744759e-02
     7.5000000e+01      3.2000000e-17      9.0621834e-03
     7.5000000e+01      4.6000000e-17      5.6426152e-03
     7.5000000e+01      6.8000000e-17      2.7057084e-03
     7.5000000e+01      1.0000000e-16      9.5012722e-04
     7.5000000e+01      1.5000000e-16      1.9617641e-04
     7.5000000e+01      2.2000000e-16      2.4461264e-05
     7.5000000e+01      3.2000000e-16      1.6531106e-06
     7.5000000e+01      4.6000000e-16      7.7739559e-08
     7.5000000e+01      6.8000000e-16      5.4228584e-09
     7.5000000e+01      1.0000000e-15      4.9568743e-10
     7.5000000e+01      1.5000000e-15      1.5280467e-11
     7.5000000e+01      2.2000000e-15      1.3844594e-13
     7.5000000e+01      3.2000000e-15      2.0157753e-16
     7.5000000e+01      5.6000000e-15      4.6597020e-23
     7.5000000e+01      1.0000000e-14      5.4117940e-35
     7.5000000e+01      1.8000000e-14      1.9880411e-56
     7.5000000e+01      3.7000000e-14      5.6981586e-107
     7.5000000e+01      1.0000000e-13      3.4998998e-274
     7.5000000e+01      1.0000000e-12      0.0000000e+00
     7.5000000e+01      1.0000000e+06      0.0000000e+00
     8.0000000e+01      0.0000000e+00      6.8523865e-02
     8.0000000e+01      1.0000000e-22      6.8523629e-02
     8.0000000e+01      1.0000000e-20      6.8500334e-02
     8.0000000e+01      1.0000000e-19      6.8288906e-02
     8.0000000e+01      5.0000000e-19      6.7356847e-02
     8.0000000e+01      1.0000000e-18      6.6209094e-02
     8.0000000e+01      1.8000000e-18      6.4412052e-02
     8.0000000e+01      3.2000000e-18      6.1380728e-02
     8.0000000e+01      5.6000000e-18      5.6505072e-02
     8.0000000e+01      1.0000000e-17      4.8534524e-02
     8.0000000e+01      1.5000000e-17      4.0820708e-02
     8.0000000e+01      2.2000000e-17      3.2032707e-02
     8.0000000e+01      3.2000000e-17      2.2670624e-02
     8.0000000e+01      4.6000000e-17      1.4014512e-02
     8.0000000e+01      6.8000000e-17      6.6524609e-03
     8.0000000e+01      1.0000000e-16      2.3175238e-03
     8.0000000e+01      1.5000000e-16      4.8165171e-04
     8.0000000e+01      2.2000000e-16      6.2239944e-05
     8.0000000e+01      3.2000000e-16      4.3638215e-06
     8.0000000e+01      4.6000000e-16      1.6959185e-07
     8.0000000e+01      6.8000000e-16      5.9536089e-09
     8.0000000e+01      1.0000000e-15      4.3638158e-10
     8.0000000e+01      1.5000000e-15      1.1599457e-11
     8.0000000e+01      2.2000000e-15      8.6755232e-14
     8.0000000e+01      3.2000000e-15      9.6292966e-17
     8.0000000e+01      5.6000000e-15      1.1710995e-23
     8.0000000e+01      1.0000000e-14      4.3070415e-36
     8.0000000e+01      1.8000000e-14      1.7897979e-58
     8.0000000e+01      3.7000000e-14      2.1055546e-111
     8.0000000e+01      1.0000000e-13      1.3218944e-286
     8.0000000e+01      1.0000000e-12      0.0000000e+00
     8.0000000e+01      1.0000000e+06      0.0000000e+00
     1.0000000e+02      0.0000000e+00      1.7581692e-01
     1.0000000e+02      1.0000000e-22      1.7581633e-01
     1.0000000e+02      1.0000000e-20      1.7575807e-01
     1.0000000e+02      1.0000000e-19      1.7522909e-01
     1.0000000e+02      5.0000000e-19      1.7289229e-01
     1.0000000e+02      1.0000000e-18      1.7000408e-01
     1.0000000e+02      1.8000000e-18      1.6545916e-01
     1.0000000e+02      3.2000000e-18      1.5773269e-01
     1.0000000e+02      5.6000000e-18      1.4516167e-01
     1.0000000e+02      1.0000000e-17      1.2429404e-01
     1.0000000e+02      1.5000000e-17      1.0383026e-01
     1.0000000e+02      2.2000000e-17      8.0368463e-02
     1.0000000e+02      3.2000000e-17      5.5470315e-02
     1.0000000e+02      4.6000000e-17      3.2910658e-02
     1.0000000e+02      6.8000000e-17      1.4565620e-02
     1.0000000e+02      1.0000000e-16      4.5733427e-03
     1.0000000e+02      1.5000000e-16      8.0811055e-04
     1.0000000e+02      2.2000000e-16      8.2551074e-05
     1.0000000e+02      3.2000000e-16      4.0666309e-06
     1.0000000e+02      4.6000000e-16      1.0177958e-07
     1.0000000e+02      6.8000000e-16      2.5813786e-09
     1.0000000e+02      1.0000000e-15      1.1172667e-10
     1.0000000e+02      1.5000000e-15      1.2710632e-12
     1.0000000e+02      2.2000000e-15      2.9819449e-15
     1.0000000e+02      3.2000000e-15      6.4295654e-19
     1.0000000e+02      5.6000000e-15      1.5907826e-27
     1.0000000e+02      1.0000000e-14      5.2592528e-43
     1.0000000e+02      1.8000000e-14      7.8164584e-71
     1.0000000e+02      3.7000000e-14      1.3483419e-136
     1.0000000e+02      1.0000000e-13      0.0000000e+00
     1.0000000e+02      1.0000000e-12      0.0000000e+00
     1.0000000e+02      1.0000000e+06      0.0000000e+00
     1.2500000e+02      0.0000000e+00      2.4034685e-01
     1.2500000e+02      1.0000000e-22      2.4034601e-01
     1.2500000e+02      1.0000000e-20      2.4026366e-01
     1.2500000e+02      1.0000000e-19      2.3951583e-01
     1.2500000e+02      5.0000000e-19      2.3620976e-01
     1.2500000e+02      1.0000000e-18      2.3211843e-01
     1.2500000e+02      1.8000000e-18      2.2567021e-01
     1.2500000e+02      3.2000000e-18      2.1468563e-01
     1.2500000e+02      5.6000000e-18      1.9677710e-01
     1.2500000e+02      1.0000000e-17      1.6704789e-01
     1.2500000e+02      1.5000000e-17      1.3803497e-01
     1.2500000e+02      2.2000000e-17      1.0514246e-01
     1.2500000e+02      3.2000000e-17      7.0932877e-02
     1.2500000e+02      4.6000000e-17      4.0865715e-02
     1.2500000e+02      6.8000000e-17      1.7410840e-02
     1.2500000e+02      1.0000000e-16      5.2560406e-03
     1.2500000e+02      1.5000000e-16      8.9632119e-04
     1.2500000e+02      2.2000000e-16      8.9614288e-05
     1.2500000e+02      3.2000000e-16      4.3873697e-06
     1.2500000e+02      4.6000000e-16      1.0511733e-07
     1.2500000e+02      6.8000000e-16      1.4141029e-09
     1.2500000e+02      1.0000000e-15      2.5229251e-11
     1.2500000e+02      1.5000000e-15      9.7789511e-14
     1.2500000e+02      2.2000000e-15      5.1734267e-17
     1.2500000e+02      3.2000000e-15      1.3485111e-21
     1.2500000e+02      5.6000000e-15      2.3985386e-32
     1.2500000e+02      1.0000000e-14      1.2846244e-51
     1.2500000e+02      1.8000000e-14      3.5315380e-86
     1.2500000e+02      3.7000000e-14      7.7130795e-168
     1.2500000e+02      1.0000000e-13      0.0000000e+00
     1.2500000e+02      1.0000000e-12      0.0000000e+00
     1.2500000e+02      1.0000000e+06      0.0000000e+00
     1.5000000e+02      0.0000000e+00      2.8131945e-01
     1.5000000e+02      1.0000000e-22      2.8131844e-01
     1.5000000e+02      1.0000000e-20      2.8121846e-01
     1.5000000e+02      1.0000000e-19      2.8031055e-01
     1.5000000e+02      5.0000000e-19      2.7629753e-01
     1.5000000e+02      1.0000000e-18      2.7133316e-01
     1.5000000e+02      1.8000000e-18      2.6351371e-01
     1.5000000e+02      3.2000000e-18      2.5020933e-01
     1.5000000e+02      5.6000000e-18      2.2857299e-01
     1.5000000e+02      1.0000000e-17      1.9284665e-01
     1.5000000e+02      1.5000000e-17      1.5827049e-01
     1.5000000e+02      2.2000000e-17      1.1949628e-01
     1.5000000e+02      3.2000000e-17      7.9751205e-02
     1.5000000e+02      4.6000000e-17      4.5421956e-02
     1.5000000e+02      6.8000000e-17      1.9141799e-02
     1.5000000e+02      1.0000000e-16      5.7473898e-03
     1.5000000e+02      1.5000000e-16      9.8448209e-04
     1.5000000e+02      2.2000000e-16      9.9880043e-05
     1.5000000e+02      3.2000000e-16      4.9458619e-06
     1.5000000e+02      4.6000000e-16      1.1123711e-07
     1.5000000e+02      6.8000000e-16      9.3054859e-10
     1.5000000e+02      1.0000000e-15      7.3232073e-12
     1.5000000e+02      1.5000000e-15      9.3511236e-15
     1.5000000e+02      2.2000000e-15      1.0868612e-18
     1.5000000e+02      3.2000000e-15      3.5654900e-24
     1.5000000e+02      5.6000000e-15      5.5315565e-37
     1.5000000e+02      1.0000000e-14      4.7347035e-60
     1.5000000e+02      1.8000000e-14      1.2869662e-101
     1.5000000e+02      3.7000000e-14      7.8350239e-200
     1.5000000e+02      1.0000000e-13      0.0000000e+00
     1.5000000e+02      1.0000000e-12      0.0000000e+00
     1.5000000e+02      1.0000000e+06      0.0000000e+00
     1.7500000e+02      0.0000000e+00      3.0806496e-01
     1.7500000e+02      1.0000000e-22      3.0806382e-01
     1.7500000e+02      1.0000000e-20      3.0795014e-01
     1.7500000e+02      1.0000000e-19      3.0691795e-01
     1.7500000e+02      5.0000000e-19      3.0235758e-01
     1.7500000e+02      1.0000000e-18      2.9672051e-01
     1.7500000e+02      1.8000000e-18      2.8785164e-01
     1.7500000e+02      3.2000000e-18      2.7279141e-01
     1.7500000e+02      5.6000000e-18      2.4838426e-01
     1.7500000e+02      1.0000000e-17      2.0833253e-01
     1.7500000e+02      1.5000000e-17      1.6989910e-01
     1.7500000e+02      2.2000000e-17      1.2723686e-01
     1.7500000e+02      3.2000000e-17      8.4069545e-02
     1.7500000e+02      4.6000000e-17      4.7354291e-02
     1.7500000e+02      6.8000000e-17      1.9730442e-02
     1.7500000e+02      1.0000000e-16      5.8882942e-03
     1.7500000e+02      1.5000000e-16      1.0179254e-03
     1.7500000e+02      2.2000000e-16      1.0739932e-04
     1.7500000e+02      3.2000000e-16      5.7778240e-06
     1.7500000e+02      4.6000000e-16      1.4237914e-07
     1.7500000e+02      6.8000000e-16      8.4656913e-10
     1.7500000e+02      1.0000000e-15      1.7740858e-12
     1.7500000e+02      1.5000000e-15      5.2296077e-16
     1.7500000e+02      2.2000000e-15      1.2512917e-20
     1.7500000e+02      3.2000000e-15      4.6115443e-27
     1.7500000e+02      5.6000000e-15      3.5108955e-42
     1.7500000e+02      1.0000000e-14      1.7822048e-69
     1.7500000e+02      1.8000000e-14      1.1424721e-118
     1.7500000e+02      3.7000000e-14      4.0593104e-235
     1.7500000e+02      1.0000000e-13      0.0000000e+00
     1.7500000e+02      1.0000000e-12      0.0000000e+00
     1.7500000e+02      1.0000000e+06      0.0000000e+00
     2.0000000e+02      0.0000000e+00      3.4610514e-01
     2.0000000e+02      1.0000000e-22      3.4610387e-01
     2.0000000e+02      1.0000000e-20      3.4597806e-01
     2.0000000e+02      1.0000000e-19      3.4483567e-01
     2.0000000e+02      5.0000000e-19      3.3978592e-01
     2.0000000e+02      1.0000000e-18      3.3353855e-01
     2.0000000e+02      1.8000000e-18      3.2369806e-01
     2.0000000e+02      3.2000000e-18      3.0695813e-01
     2.0000000e+02      5.6000000e-18      2.7975768e-01
     2.0000000e+02      1.0000000e-17      2.3496152e-01
     2.0000000e+02      1.5000000e-17      1.9182133e-01
     2.0000000e+02      2.2000000e-17      1.4378986e-01
     2.0000000e+02      3.2000000e-17      9.5058504e-02
     2.0000000e+02      4.6000000e-17      5.3520223e-02
     2.0000000e+02      6.8000000e-17      2.2227715e-02
     2.0000000e+02      1.0000000e-16      6.5663197e-03
     2.0000000e+02      1.5000000e-16      1.1028525e-03
     2.0000000e+02      2.2000000e-16      1.0928375e-04
     2.0000000e+02      3.2000000e-16      5.2385233e-06
     2.0000000e+02      4.6000000e-16      1.0976121e-07
     2.0000000e+02      6.8000000e-16      5.3625528e-10
     2.0000000e+02      1.0000000e-15      7.0988695e-13
     2.0000000e+02      1.5000000e-15      5.8376882e-17
     2.0000000e+02      2.2000000e-15      2.2494557e-22
     2.0000000e+02      3.2000000e-15      1.0168373e-29
     2.0000000e+02      5.6000000e-15      1.0552153e-46
     2.0000000e+02      1.0000000e-14      2.4268257e-77
     2.0000000e+02      1.8000000e-14      1.1535667e-132
     2.0000000e+02      3.7000000e-14      9.8574967e-264
     2.0000000e+02      1.0000000e-13      0.0000000e+00
     2.0000000e+02      1.0000000e-12      0.0000000e+00
     2.0000000e+02      1.0000000e+06      0.0000000e+00
     2.2500000e+02      0.0000000e+00      3.7876938e-01
     2.2500000e+02      1.0000000e-22      3.7876799e-01
     2.2500000e+02      1.0000000e-20      3.7863030e-01
     2.2500000e+02      1.0000000e-19      3.7737983e-01
     2.2500000e+02      5.0000000e-19      3.7185134e-01
     2.2500000e+02      1.0000000e-18      3.6500954e-01
     2.2500000e+02      1.8000000e-18      3.5422841e-01
     2.2500000e+02      3.2000000e-18      3.3587829e-01
     2.2500000e+02      5.6000000e-18      3.0604232e-01
     2.2500000e+02      1.0000000e-17      2.5688279e-01
     2.2500000e+02      1.5000000e-17      2.0954878e-01
     2.2500000e+02      2.2000000e-17      1.5689772e-01
     2.2500000e+02      3.2000000e-17      1.0357482e-01
     2.2500000e+02      4.6000000e-17      5.8235931e-02
     2.2500000e+02      6.8000000e-17      2.4175537e-02
     2.2500000e+02      1.0000000e-16      7.1620234e-03
     2.2500000e+02      1.5000000e-16      1.2170662e-03
     2.2500000e+02      2.2000000e-16      1.2403297e-04
     2.2500000e+02      3.2000000e-16      6.2552923e-06
     2.2500000e+02      4.6000000e-16      1.3743684e-07
     2.2500000e+02      6.8000000e-16      6.0970716e-10
     2.2500000e+02      1.0000000e-15      5.5146315e-13
     2.2500000e+02      1.5000000e-15      2.5548831e-17
     2.2500000e+02      2.2000000e-15      3.5394871e-23
     2.2500000e+02      3.2000000e-15      1.9733977e-31
     2.2500000e+02      5.6000000e-15      6.7331622e-51
     2.2500000e+02      1.0000000e-14      1.1536726e-85
     2.2500000e+02      1.8000000e-14      6.3161903e-148
     2.2500000e+02      3.7000000e-14      3.8578954e-295
     2.2500000e+02      1.0000000e-13      0.0000000e+00
     2.2500000e+02      1.0000000e-12      0.0000000e+00
     2.2500000e+02      1.0000000e+06      0.0000000e+00
     2.5000000e+02      0.0000000e+00      4.0537377e-01
     2.5000000e+02      1.0000000e-22      4.0537230e-01
     2.5000000e+02      1.0000000e-20      4.0522648e-01
     2.5000000e+02      1.0000000e-19      4.0390210e-01
     2.5000000e+02      5.0000000e-19      3.9804322e-01
     2.5000000e+02      1.0000000e-18      3.9078469e-01
     2.5000000e+02      1.8000000e-18      3.7933042e-01
     2.5000000e+02      3.2000000e-18      3.5979275e-01
     2.5000000e+02      5.6000000e-18      3.2793083e-01
     2.5000000e+02      1.0000000e-17      2.7524007e-01
     2.5000000e+02      1.5000000e-17      2.2435822e-01
     2.5000000e+02      2.2000000e-17      1.6768431e-01
     2.5000000e+02      3.2000000e-17      1.1031236e-01
     2.5000000e+02      4.6000000e-17      6.1668301e-02
     2.5000000e+02      6.8000000e-17      2.5344315e-02
     2.5000000e+02      1.0000000e-16      7.3884357e-03
     2.5000000e+02      1.5000000e-16      1.2199254e-03
     2.5000000e+02      2.2000000e-16      1.1856873e-04
     2.5000000e+02      3.2000000e-16      5.5560914e-06
     2.5000000e+02      4.6000000e-16      1.1304815e-07
     2.5000000e+02      6.8000000e-16      5.2249861e-10
     2.5000000e+02      1.0000000e-15      6.2577531e-13
     2.5000000e+02      1.5000000e-15      4.0248990e-17
     2.5000000e+02      2.2000000e-15      7.6011324e-23
     2.5000000e+02      3.2000000e-15      6.0265801e-31
     2.5000000e+02      5.6000000e-15      3.1052941e-50
     2.5000000e+02      1.0000000e-14      2.3579366e-85
     2.5000000e+02      1.8000000e-14      6.6640700e-149
     2.5000000e+02      3.7000000e-14      2.3874185e-299
     2.5000000e+02      1.0000000e-13      0.0000000e+00
     2.5000000e+02      1.0000000e-12      0.0000000e+00
     2.5000000e+02      1.0000000e+06      0.0000000e+00
     2.7500000e+02      0.0000000e+00      4.3653930e-01
     2.7500000e+02      1.0000000e-22      4.3653772e-01
     2.7500000e+02      1.0000000e-20      4.3638128e-01
     2.7500000e+02      1.0000000e-19      4.3496040e-01
     2.7500000e+02      5.0000000e-19      4.2867346e-01
     2.7500000e+02      1.0000000e-18      4.2088217e-01
     2.7500000e+02      1.8000000e-18      4.0858219e-01
     2.7500000e+02      3.2000000e-18      3.8758993e-01
     2.7500000e+02      5.6000000e-18      3.5333076e-01
     2.7500000e+02      1.0000000e-17      2.9663289e-01
     2.7500000e+02      1.5000000e-17      2.4185857e-01
     2.7500000e+02      2.2000000e-17      1.8084648e-01
     2.7500000e+02      3.2000000e-17      1.1909091e-01
     2.7500000e+02      4.6000000e-17      6.6723733e-02
     2.7500000e+02      6.8000000e-17      2.7568001e-02
     2.7500000e+02      1.0000000e-16      8.1269756e-03
     2.7500000e+02      1.5000000e-16      1.3749517e-03
     2.7500000e+02      2.2000000e-16      1.3987739e-04
     2.7500000e+02      3.2000000e-16      7.0980323e-06
     2.7500000e+02      4.6000000e-16      1.6080890e-07
     2.7500000e+02      6.8000000e-16      8.3488783e-10
     2.7500000e+02      1.0000000e-15      1.9481142e-12
     2.7500000e+02      1.5000000e-15      1.5640212e-15
     2.7500000e+02      2.2000000e-15      1.3677611e-19
     2.7500000e+02      3.2000000e-15      2.3621382e-25
     2.7500000e+02      5.6000000e-15      4.2692370e-39
     2.7500000e+02      1.0000000e-14      4.4712042e-64
     2.7500000e+02      1.8000000e-14      3.3604022e-109
     2.7500000e+02      3.7000000e-14      6.6685765e-216
     2.7500000e+02      1.0000000e-13      0.0000000e+00
     2.7500000e+02      1.0000000e-12      0.0000000e+00
     2.7500000e+02      1.0000000e+06      0.0000000e+00
     3.0000000e+02      0.0000000e+00      4.6284351e-01
     3.0000000e+02      1.0000000e-22      4.6284187e-01
     3.0000000e+02      1.0000000e-20      4.6267867e-01
     3.0000000e+02      1.0000000e-19      4.6119626e-01
     3.0000000e+02      5.0000000e-19      4.5463341e-01
     3.0000000e+02      1.0000000e-18      4.4649217e-01
     3.0000000e+02      1.8000000e-18      4.3362261e-01
     3.0000000e+02      3.2000000e-18      4.1161342e-01
     3.0000000e+02      5.6000000e-18      3.7558685e-01
     3.0000000e+02      1.0000000e-17      3.1571828e-01
     3.0000000e+02      1.5000000e-17      2.5764582e-01
     3.0000000e+02      2.2000000e-17      1.9274741e-01
     3.0000000e+02      3.2000000e-17      1.2688935e-01
     3.0000000e+02      4.6000000e-17      7.0970210e-02
     3.0000000e+02      6.8000000e-17      2.9187605e-02
     3.0000000e+02      1.0000000e-16      8.5244343e-03
     3.0000000e+02      1.5000000e-16      1.4148711e-03
     3.0000000e+02      2.2000000e-16      1.3908429e-04
     3.0000000e+02      3.2000000e-16      6.6495625e-06
