txName: TGQ
constraint: [[['jet']],[['jet','jet']]]
condition: None
conditionDescription: None
susyProcess: pp --> gluino squark, gluino squark --> quark quark antiquark lsp lsp
checked: VM
figureUrl: https://atlas.web.cern.ch/Atlas/GROUPS/PHYSICS/CONFNOTES/ATLAS-CONF-2013-047/fig_19b.png
dataUrl: https://atlas.web.cern.ch/Atlas/GROUPS/PHYSICS/CONFNOTES/ATLAS-CONF-2013-047/fig_19b_PRELIMINARY.data
source: ATLAS
validated: False
axes: [[0.96*x, y], [x, y]]
upperLimits: [[[[1.0752E+02*GeV,3.7000E+01*GeV],[1.1200E+02*GeV,3.7000E+01*GeV]],3.2306E+09*fb],
[[[4.3200E+02*GeV,1.5000E+02*GeV],[4.5000E+02*GeV,1.5000E+02*GeV]],1.3025E+07*fb],
[[[4.3200E+02*GeV,3.0000E+02*GeV],[4.5000E+02*GeV,3.0000E+02*GeV]],6.4513E+03*fb],
[[[4.4352E+02*GeV,4.3700E+02*GeV],[4.6200E+02*GeV,4.3700E+02*GeV]],1.4500E+04*fb],
[[[4.5600E+02*GeV,4.2500E+02*GeV],[4.7500E+02*GeV,4.2500E+02*GeV]],1.6746E+04*fb],
[[[4.6752E+02*GeV,1.1200E+02*GeV],[4.8700E+02*GeV,1.1200E+02*GeV]],9.1547E+02*fb],
[[[4.6752E+02*GeV,2.6200E+02*GeV],[4.8700E+02*GeV,2.6200E+02*GeV]],2.7796E+03*fb],
[[[4.6752E+02*GeV,4.1200E+02*GeV],[4.8700E+02*GeV,4.1200E+02*GeV]],5.8875E+03*fb],
[[[5.0400E+02*GeV,2.2500E+02*GeV],[5.2500E+02*GeV,2.2500E+02*GeV]],1.3700E+03*fb],
[[[5.0400E+02*GeV,3.7500E+02*GeV],[5.2500E+02*GeV,3.7500E+02*GeV]],4.8595E+03*fb],
[[[5.0400E+02*GeV,7.5000E+01*GeV],[5.2500E+02*GeV,7.5000E+01*GeV]],8.4014E+02*fb],
[[[5.1552E+02*GeV,5.1200E+02*GeV],[5.3700E+02*GeV,5.1200E+02*GeV]],3.8866E+03*fb],
[[[5.2800E+02*GeV,5.0000E+02*GeV],[5.5000E+02*GeV,5.0000E+02*GeV]],5.5599E+03*fb],
[[[5.3952E+02*GeV,1.8700E+02*GeV],[5.6200E+02*GeV,1.8700E+02*GeV]],7.3518E+02*fb],
[[[5.3952E+02*GeV,3.3700E+02*GeV],[5.6200E+02*GeV,3.3700E+02*GeV]],2.2910E+03*fb],
[[[5.3952E+02*GeV,3.7000E+01*GeV],[5.6200E+02*GeV,3.7000E+01*GeV]],4.5697E+02*fb],
[[[5.3952E+02*GeV,4.8700E+02*GeV],[5.6200E+02*GeV,4.8700E+02*GeV]],2.7201E+03*fb],
[[[5.7600E+02*GeV,0.0000E+00*GeV],[6.0000E+02*GeV,0.0000E+00*GeV]],3.7009E+02*fb],
[[[5.7600E+02*GeV,1.5000E+02*GeV],[6.0000E+02*GeV,1.5000E+02*GeV]],4.6616E+02*fb],
[[[5.7600E+02*GeV,3.0000E+02*GeV],[6.0000E+02*GeV,3.0000E+02*GeV]],1.1191E+03*fb],
[[[5.7600E+02*GeV,4.5000E+02*GeV],[6.0000E+02*GeV,4.5000E+02*GeV]],1.3262E+03*fb],
[[[6.0000E+02*GeV,5.7500E+02*GeV],[6.2500E+02*GeV,5.7500E+02*GeV]],2.1799E+03*fb],
[[[6.1152E+02*GeV,1.1200E+02*GeV],[6.3700E+02*GeV,1.1200E+02*GeV]],2.3073E+02*fb],
[[[6.1152E+02*GeV,2.6200E+02*GeV],[6.3700E+02*GeV,2.6200E+02*GeV]],7.2836E+02*fb],
[[[6.1152E+02*GeV,4.1200E+02*GeV],[6.3700E+02*GeV,4.1200E+02*GeV]],2.0905E+03*fb],
[[[6.1152E+02*GeV,5.6200E+02*GeV],[6.3700E+02*GeV,5.6200E+02*GeV]],1.9872E+03*fb],
[[[6.4800E+02*GeV,2.2500E+02*GeV],[6.7500E+02*GeV,2.2500E+02*GeV]],2.7189E+02*fb],
[[[6.4800E+02*GeV,3.7500E+02*GeV],[6.7500E+02*GeV,3.7500E+02*GeV]],1.0220E+03*fb],
[[[6.4800E+02*GeV,5.2500E+02*GeV],[6.7500E+02*GeV,5.2500E+02*GeV]],1.1687E+03*fb],
[[[6.4800E+02*GeV,7.5000E+01*GeV],[6.7500E+02*GeV,7.5000E+01*GeV]],3.0667E+02*fb],
[[[6.7200E+02*GeV,6.5000E+02*GeV],[7.0000E+02*GeV,6.5000E+02*GeV]],2.0166E+03*fb],
[[[6.8352E+02*GeV,1.8700E+02*GeV],[7.1200E+02*GeV,1.8700E+02*GeV]],1.3223E+02*fb],
[[[6.8352E+02*GeV,3.3700E+02*GeV],[7.1200E+02*GeV,3.3700E+02*GeV]],5.4857E+02*fb],
[[[6.8352E+02*GeV,3.7000E+01*GeV],[7.1200E+02*GeV,3.7000E+01*GeV]],2.9410E+02*fb],
[[[6.8352E+02*GeV,4.8700E+02*GeV],[7.1200E+02*GeV,4.8700E+02*GeV]],4.9835E+02*fb],
[[[6.8352E+02*GeV,6.3700E+02*GeV],[7.1200E+02*GeV,6.3700E+02*GeV]],2.4182E+03*fb],
[[[7.2000E+02*GeV,0.0000E+00*GeV],[7.5000E+02*GeV,0.0000E+00*GeV]],2.6512E+02*fb],
[[[7.2000E+02*GeV,1.5000E+02*GeV],[7.5000E+02*GeV,1.5000E+02*GeV]],2.7993E+02*fb],
[[[7.2000E+02*GeV,3.0000E+02*GeV],[7.5000E+02*GeV,3.0000E+02*GeV]],3.7954E+02*fb],
[[[7.2000E+02*GeV,4.5000E+02*GeV],[7.5000E+02*GeV,4.5000E+02*GeV]],9.3424E+02*fb],
[[[7.2000E+02*GeV,6.0000E+02*GeV],[7.5000E+02*GeV,6.0000E+02*GeV]],9.1589E+02*fb],
[[[7.4400E+02*GeV,7.2500E+02*GeV],[7.7500E+02*GeV,7.2500E+02*GeV]],3.0918E+03*fb],
[[[7.5552E+02*GeV,1.1200E+02*GeV],[7.8700E+02*GeV,1.1200E+02*GeV]],2.6216E+02*fb],
[[[7.5552E+02*GeV,2.6200E+02*GeV],[7.8700E+02*GeV,2.6200E+02*GeV]],3.0024E+02*fb],
[[[7.5552E+02*GeV,4.1200E+02*GeV],[7.8700E+02*GeV,4.1200E+02*GeV]],5.4107E+02*fb],
[[[7.5552E+02*GeV,5.6200E+02*GeV],[7.8700E+02*GeV,5.6200E+02*GeV]],5.3360E+02*fb],
[[[7.5552E+02*GeV,7.1200E+02*GeV],[7.8700E+02*GeV,7.1200E+02*GeV]],1.7222E+03*fb],
[[[7.9200E+02*GeV,2.2500E+02*GeV],[8.2500E+02*GeV,2.2500E+02*GeV]],2.6637E+02*fb],
[[[7.9200E+02*GeV,3.7500E+02*GeV],[8.2500E+02*GeV,3.7500E+02*GeV]],3.6117E+02*fb],
[[[7.9200E+02*GeV,5.2500E+02*GeV],[8.2500E+02*GeV,5.2500E+02*GeV]],3.2041E+02*fb],
[[[7.9200E+02*GeV,6.7500E+02*GeV],[8.2500E+02*GeV,6.7500E+02*GeV]],5.8701E+02*fb],
[[[7.9200E+02*GeV,7.5000E+01*GeV],[8.2500E+02*GeV,7.5000E+01*GeV]],2.4647E+02*fb],
[[[8.1600E+02*GeV,8.0000E+02*GeV],[8.5000E+02*GeV,8.0000E+02*GeV]],1.8822E+03*fb],
[[[8.2752E+02*GeV,1.8700E+02*GeV],[8.6200E+02*GeV,1.8700E+02*GeV]],2.5847E+02*fb],
[[[8.2752E+02*GeV,3.3700E+02*GeV],[8.6200E+02*GeV,3.3700E+02*GeV]],2.9987E+02*fb],
[[[8.2752E+02*GeV,3.7000E+01*GeV],[8.6200E+02*GeV,3.7000E+01*GeV]],2.4951E+02*fb],
[[[8.2752E+02*GeV,4.8700E+02*GeV],[8.6200E+02*GeV,4.8700E+02*GeV]],3.0983E+02*fb],
[[[8.2752E+02*GeV,6.3700E+02*GeV],[8.6200E+02*GeV,6.3700E+02*GeV]],4.8157E+02*fb],
[[[8.2752E+02*GeV,7.8700E+02*GeV],[8.6200E+02*GeV,7.8700E+02*GeV]],1.7190E+03*fb],
[[[8.6400E+02*GeV,0.0000E+00*GeV],[9.0000E+02*GeV,0.0000E+00*GeV]],2.3784E+02*fb],
[[[8.6400E+02*GeV,1.5000E+02*GeV],[9.0000E+02*GeV,1.5000E+02*GeV]],2.4724E+02*fb],
[[[8.6400E+02*GeV,3.0000E+02*GeV],[9.0000E+02*GeV,3.0000E+02*GeV]],2.7326E+02*fb],
[[[8.6400E+02*GeV,4.5000E+02*GeV],[9.0000E+02*GeV,4.5000E+02*GeV]],1.4208E+02*fb],
[[[8.6400E+02*GeV,6.0000E+02*GeV],[9.0000E+02*GeV,6.0000E+02*GeV]],2.6260E+02*fb],
[[[8.6400E+02*GeV,7.5000E+02*GeV],[9.0000E+02*GeV,7.5000E+02*GeV]],5.2618E+02*fb],
[[[8.8800E+02*GeV,8.7500E+02*GeV],[9.2500E+02*GeV,8.7500E+02*GeV]],2.1034E+03*fb],
[[[8.9952E+02*GeV,1.1200E+02*GeV],[9.3700E+02*GeV,1.1200E+02*GeV]],2.3143E+01*fb],
[[[8.9952E+02*GeV,2.6200E+02*GeV],[9.3700E+02*GeV,2.6200E+02*GeV]],3.3055E+01*fb],
[[[8.9952E+02*GeV,4.1200E+02*GeV],[9.3700E+02*GeV,4.1200E+02*GeV]],9.2265E+01*fb],
[[[8.9952E+02*GeV,5.6200E+02*GeV],[9.3700E+02*GeV,5.6200E+02*GeV]],1.5959E+02*fb],
[[[8.9952E+02*GeV,7.1200E+02*GeV],[9.3700E+02*GeV,7.1200E+02*GeV]],1.0953E+03*fb],
[[[8.9952E+02*GeV,8.6200E+02*GeV],[9.3700E+02*GeV,8.6200E+02*GeV]],2.9745E+03*fb],
[[[9.3600E+02*GeV,2.2500E+02*GeV],[9.7500E+02*GeV,2.2500E+02*GeV]],2.5990E+01*fb],
[[[9.3600E+02*GeV,3.7500E+02*GeV],[9.7500E+02*GeV,3.7500E+02*GeV]],4.5398E+01*fb],
[[[9.3600E+02*GeV,5.2500E+02*GeV],[9.7500E+02*GeV,5.2500E+02*GeV]],1.1307E+02*fb],
[[[9.3600E+02*GeV,6.7500E+02*GeV],[9.7500E+02*GeV,6.7500E+02*GeV]],2.6768E+02*fb],
[[[9.3600E+02*GeV,7.5000E+01*GeV],[9.7500E+02*GeV,7.5000E+01*GeV]],2.0238E+01*fb],
[[[9.3600E+02*GeV,8.2500E+02*GeV],[9.7500E+02*GeV,8.2500E+02*GeV]],4.9079E+02*fb],
[[[9.6000E+02*GeV,9.5000E+02*GeV],[1.0000E+03*GeV,9.5000E+02*GeV]],1.6012E+03*fb],
[[[9.7152E+02*GeV,1.8700E+02*GeV],[1.0120E+03*GeV,1.8700E+02*GeV]],2.1457E+01*fb],
[[[9.7152E+02*GeV,3.3700E+02*GeV],[1.0120E+03*GeV,3.3700E+02*GeV]],3.3313E+01*fb],
[[[9.7152E+02*GeV,3.7000E+01*GeV],[1.0120E+03*GeV,3.7000E+01*GeV]],1.8364E+01*fb],
[[[9.7152E+02*GeV,4.8700E+02*GeV],[1.0120E+03*GeV,4.8700E+02*GeV]],7.4476E+01*fb],
[[[9.7152E+02*GeV,6.3700E+02*GeV],[1.0120E+03*GeV,6.3700E+02*GeV]],2.0769E+02*fb],
[[[9.7152E+02*GeV,7.8700E+02*GeV],[1.0120E+03*GeV,7.8700E+02*GeV]],3.0255E+02*fb],
[[[9.7152E+02*GeV,9.3700E+02*GeV],[1.0120E+03*GeV,9.3700E+02*GeV]],1.9360E+03*fb],
[[[1.0080E+03*GeV,0.0000E+00*GeV],[1.0500E+03*GeV,0.0000E+00*GeV]],1.6936E+01*fb],
[[[1.0080E+03*GeV,1.5000E+02*GeV],[1.0500E+03*GeV,1.5000E+02*GeV]],1.8185E+01*fb],
[[[1.0080E+03*GeV,3.0000E+02*GeV],[1.0500E+03*GeV,3.0000E+02*GeV]],2.5245E+01*fb],
[[[1.0080E+03*GeV,4.5000E+02*GeV],[1.0500E+03*GeV,4.5000E+02*GeV]],3.8508E+01*fb],
[[[1.0080E+03*GeV,6.0000E+02*GeV],[1.0500E+03*GeV,6.0000E+02*GeV]],7.4543E+01*fb],
[[[1.0080E+03*GeV,7.5000E+02*GeV],[1.0500E+03*GeV,7.5000E+02*GeV]],2.4225E+02*fb],
[[[1.0080E+03*GeV,9.0000E+02*GeV],[1.0500E+03*GeV,9.0000E+02*GeV]],6.7697E+02*fb],
[[[1.0320E+03*GeV,1.0250E+03*GeV],[1.0750E+03*GeV,1.0250E+03*GeV]],3.6417E+03*fb],
[[[1.0435E+03*GeV,1.0120E+03*GeV],[1.0870E+03*GeV,1.0120E+03*GeV]],1.4901E+03*fb],
[[[1.0435E+03*GeV,1.1200E+02*GeV],[1.0870E+03*GeV,1.1200E+02*GeV]],1.7128E+01*fb],
[[[1.0435E+03*GeV,2.6200E+02*GeV],[1.0870E+03*GeV,2.6200E+02*GeV]],1.9561E+01*fb],
[[[1.0435E+03*GeV,4.1200E+02*GeV],[1.0870E+03*GeV,4.1200E+02*GeV]],2.7799E+01*fb],
[[[1.0435E+03*GeV,5.6200E+02*GeV],[1.0870E+03*GeV,5.6200E+02*GeV]],7.0340E+01*fb],
[[[1.0435E+03*GeV,7.1200E+02*GeV],[1.0870E+03*GeV,7.1200E+02*GeV]],1.4076E+02*fb],
[[[1.0435E+03*GeV,8.6200E+02*GeV],[1.0870E+03*GeV,8.6200E+02*GeV]],1.9063E+02*fb],
[[[1.0800E+03*GeV,2.2500E+02*GeV],[1.1250E+03*GeV,2.2500E+02*GeV]],1.6620E+01*fb],
[[[1.0800E+03*GeV,3.7500E+02*GeV],[1.1250E+03*GeV,3.7500E+02*GeV]],2.1399E+01*fb],
[[[1.0800E+03*GeV,5.2500E+02*GeV],[1.1250E+03*GeV,5.2500E+02*GeV]],3.6826E+01*fb],
[[[1.0800E+03*GeV,6.7500E+02*GeV],[1.1250E+03*GeV,6.7500E+02*GeV]],8.2086E+01*fb],
[[[1.0800E+03*GeV,7.5000E+01*GeV],[1.1250E+03*GeV,7.5000E+01*GeV]],1.6139E+01*fb],
[[[1.0800E+03*GeV,8.2500E+02*GeV],[1.1250E+03*GeV,8.2500E+02*GeV]],1.6579E+02*fb],
[[[1.0800E+03*GeV,9.7500E+02*GeV],[1.1250E+03*GeV,9.7500E+02*GeV]],5.0757E+02*fb],
[[[1.1040E+03*GeV,1.1000E+03*GeV],[1.1500E+03*GeV,1.1000E+03*GeV]],2.6288E+03*fb],
[[[1.1155E+03*GeV,1.0870E+03*GeV],[1.1620E+03*GeV,1.0870E+03*GeV]],1.3701E+03*fb],
[[[1.1155E+03*GeV,1.8700E+02*GeV],[1.1620E+03*GeV,1.8700E+02*GeV]],1.5683E+01*fb],
[[[1.1155E+03*GeV,3.3700E+02*GeV],[1.1620E+03*GeV,3.3700E+02*GeV]],1.8616E+01*fb],
[[[1.1155E+03*GeV,3.7000E+01*GeV],[1.1620E+03*GeV,3.7000E+01*GeV]],1.5197E+01*fb],
[[[1.1155E+03*GeV,4.8700E+02*GeV],[1.1620E+03*GeV,4.8700E+02*GeV]],2.6413E+01*fb],
[[[1.1155E+03*GeV,6.3700E+02*GeV],[1.1620E+03*GeV,6.3700E+02*GeV]],3.8555E+01*fb],
[[[1.1155E+03*GeV,7.8700E+02*GeV],[1.1620E+03*GeV,7.8700E+02*GeV]],1.4305E+02*fb],
[[[1.1155E+03*GeV,9.3700E+02*GeV],[1.1620E+03*GeV,9.3700E+02*GeV]],3.1195E+02*fb],
[[[1.1520E+03*GeV,0.0000E+00*GeV],[1.2000E+03*GeV,0.0000E+00*GeV]],1.4715E+01*fb],
[[[1.1520E+03*GeV,1.0500E+03*GeV],[1.2000E+03*GeV,1.0500E+03*GeV]],8.3930E+02*fb],
[[[1.1520E+03*GeV,1.5000E+02*GeV],[1.2000E+03*GeV,1.5000E+02*GeV]],1.5423E+01*fb],
[[[1.1520E+03*GeV,3.0000E+02*GeV],[1.2000E+03*GeV,3.0000E+02*GeV]],1.6814E+01*fb],
[[[1.1520E+03*GeV,4.5000E+02*GeV],[1.2000E+03*GeV,4.5000E+02*GeV]],2.1360E+01*fb],
[[[1.1520E+03*GeV,6.0000E+02*GeV],[1.2000E+03*GeV,6.0000E+02*GeV]],4.1238E+01*fb],
[[[1.1520E+03*GeV,7.5000E+02*GeV],[1.2000E+03*GeV,7.5000E+02*GeV]],7.0692E+01*fb],
[[[1.1520E+03*GeV,9.0000E+02*GeV],[1.2000E+03*GeV,9.0000E+02*GeV]],1.2987E+02*fb],
[[[1.1760E+03*GeV,1.1750E+03*GeV],[1.2250E+03*GeV,1.1750E+03*GeV]],1.4829E+03*fb],
[[[1.1875E+03*GeV,1.0120E+03*GeV],[1.2370E+03*GeV,1.0120E+03*GeV]],2.5982E+02*fb],
[[[1.1875E+03*GeV,1.1200E+02*GeV],[1.2370E+03*GeV,1.1200E+02*GeV]],1.4463E+01*fb],
[[[1.1875E+03*GeV,1.1620E+03*GeV],[1.2370E+03*GeV,1.1620E+03*GeV]],3.1055E+03*fb],
[[[1.1875E+03*GeV,2.6200E+02*GeV],[1.2370E+03*GeV,2.6200E+02*GeV]],1.6280E+01*fb],
[[[1.1875E+03*GeV,4.1200E+02*GeV],[1.2370E+03*GeV,4.1200E+02*GeV]],1.9226E+01*fb],
[[[1.1875E+03*GeV,5.6200E+02*GeV],[1.2370E+03*GeV,5.6200E+02*GeV]],1.6237E+01*fb],
[[[1.1875E+03*GeV,7.1200E+02*GeV],[1.2370E+03*GeV,7.1200E+02*GeV]],4.7499E+01*fb],
[[[1.1875E+03*GeV,8.6200E+02*GeV],[1.2370E+03*GeV,8.6200E+02*GeV]],1.1985E+02*fb],
[[[1.2240E+03*GeV,1.1250E+03*GeV],[1.2750E+03*GeV,1.1250E+03*GeV]],6.2400E+02*fb],
[[[1.2240E+03*GeV,2.2500E+02*GeV],[1.2750E+03*GeV,2.2500E+02*GeV]],1.5734E+01*fb],
[[[1.2240E+03*GeV,3.7500E+02*GeV],[1.2750E+03*GeV,3.7500E+02*GeV]],8.5862E+00*fb],
[[[1.2240E+03*GeV,5.2500E+02*GeV],[1.2750E+03*GeV,5.2500E+02*GeV]],1.2207E+01*fb],
[[[1.2240E+03*GeV,6.7500E+02*GeV],[1.2750E+03*GeV,6.7500E+02*GeV]],2.1758E+01*fb],
[[[1.2240E+03*GeV,7.5000E+01*GeV],[1.2750E+03*GeV,7.5000E+01*GeV]],1.4261E+01*fb],
[[[1.2240E+03*GeV,8.2500E+02*GeV],[1.2750E+03*GeV,8.2500E+02*GeV]],8.0848E+01*fb],
[[[1.2240E+03*GeV,9.7500E+02*GeV],[1.2750E+03*GeV,9.7500E+02*GeV]],1.9507E+02*fb],
[[[1.2595E+03*GeV,1.0870E+03*GeV],[1.3120E+03*GeV,1.0870E+03*GeV]],2.5691E+02*fb],
[[[1.2595E+03*GeV,1.8700E+02*GeV],[1.3120E+03*GeV,1.8700E+02*GeV]],6.8025E+00*fb],
[[[1.2595E+03*GeV,3.3700E+02*GeV],[1.3120E+03*GeV,3.3700E+02*GeV]],3.8141E+00*fb],
[[[1.2595E+03*GeV,3.7000E+01*GeV],[1.3120E+03*GeV,3.7000E+01*GeV]],7.0742E+00*fb],
[[[1.2595E+03*GeV,4.8700E+02*GeV],[1.3120E+03*GeV,4.8700E+02*GeV]],9.9029E+00*fb],
[[[1.2595E+03*GeV,6.3700E+02*GeV],[1.3120E+03*GeV,6.3700E+02*GeV]],1.5950E+01*fb],
[[[1.2595E+03*GeV,7.8700E+02*GeV],[1.3120E+03*GeV,7.8700E+02*GeV]],4.1712E+01*fb],
[[[1.2595E+03*GeV,9.3700E+02*GeV],[1.3120E+03*GeV,9.3700E+02*GeV]],1.0812E+02*fb],
[[[1.2960E+03*GeV,0.0000E+00*GeV],[1.3500E+03*GeV,0.0000E+00*GeV]],2.7739E+00*fb],
[[[1.2960E+03*GeV,1.0500E+03*GeV],[1.3500E+03*GeV,1.0500E+03*GeV]],1.8835E+02*fb],
[[[1.2960E+03*GeV,1.2000E+03*GeV],[1.3500E+03*GeV,1.2000E+03*GeV]],4.9718E+02*fb],
[[[1.2960E+03*GeV,1.5000E+02*GeV],[1.3500E+03*GeV,1.5000E+02*GeV]],3.0655E+00*fb],
[[[1.2960E+03*GeV,3.0000E+02*GeV],[1.3500E+03*GeV,3.0000E+02*GeV]],3.7508E+00*fb],
[[[1.2960E+03*GeV,4.5000E+02*GeV],[1.3500E+03*GeV,4.5000E+02*GeV]],4.7250E+00*fb],
[[[1.2960E+03*GeV,6.0000E+02*GeV],[1.3500E+03*GeV,6.0000E+02*GeV]],1.1873E+01*fb],
[[[1.2960E+03*GeV,7.5000E+02*GeV],[1.3500E+03*GeV,7.5000E+02*GeV]],2.3183E+01*fb],
[[[1.2960E+03*GeV,9.0000E+02*GeV],[1.3500E+03*GeV,9.0000E+02*GeV]],8.4983E+01*fb],
[[[1.3315E+03*GeV,1.0120E+03*GeV],[1.3870E+03*GeV,1.0120E+03*GeV]],2.1556E+02*fb],
[[[1.3315E+03*GeV,1.1200E+02*GeV],[1.3870E+03*GeV,1.1200E+02*GeV]],2.8134E+00*fb],
[[[1.3315E+03*GeV,1.1620E+03*GeV],[1.3870E+03*GeV,1.1620E+03*GeV]],4.0528E+02*fb],
[[[1.3315E+03*GeV,2.6200E+02*GeV],[1.3870E+03*GeV,2.6200E+02*GeV]],3.1307E+00*fb],
[[[1.3315E+03*GeV,4.1200E+02*GeV],[1.3870E+03*GeV,4.1200E+02*GeV]],1.2735E+03*fb],
[[[1.3315E+03*GeV,5.6200E+02*GeV],[1.3870E+03*GeV,5.6200E+02*GeV]],6.8571E+00*fb],
[[[1.3315E+03*GeV,7.1200E+02*GeV],[1.3870E+03*GeV,7.1200E+02*GeV]],1.3416E+01*fb],
[[[1.3315E+03*GeV,8.6200E+02*GeV],[1.3870E+03*GeV,8.6200E+02*GeV]],4.6281E+01*fb],
[[[1.3680E+03*GeV,1.1250E+03*GeV],[1.4250E+03*GeV,1.1250E+03*GeV]],2.5226E+02*fb],
[[[1.3680E+03*GeV,2.2500E+02*GeV],[1.4250E+03*GeV,2.2500E+02*GeV]],3.1377E+00*fb],
[[[1.3680E+03*GeV,3.7500E+02*GeV],[1.4250E+03*GeV,3.7500E+02*GeV]],3.1458E+00*fb],
[[[1.3680E+03*GeV,5.2500E+02*GeV],[1.4250E+03*GeV,5.2500E+02*GeV]],4.2682E+00*fb],
[[[1.3680E+03*GeV,6.7500E+02*GeV],[1.4250E+03*GeV,6.7500E+02*GeV]],9.4906E+00*fb],
[[[1.3680E+03*GeV,7.5000E+01*GeV],[1.4250E+03*GeV,7.5000E+01*GeV]],2.5857E+00*fb],
[[[1.3680E+03*GeV,8.2500E+02*GeV],[1.4250E+03*GeV,8.2500E+02*GeV]],2.9552E+01*fb],
[[[1.3680E+03*GeV,9.7500E+02*GeV],[1.4250E+03*GeV,9.7500E+02*GeV]],5.1318E+01*fb],
[[[1.4035E+03*GeV,1.0870E+03*GeV],[1.4620E+03*GeV,1.0870E+03*GeV]],1.1887E+02*fb],
[[[1.4035E+03*GeV,1.8700E+02*GeV],[1.4620E+03*GeV,1.8700E+02*GeV]],2.4612E+00*fb],
[[[1.4035E+03*GeV,3.3700E+02*GeV],[1.4620E+03*GeV,3.3700E+02*GeV]],7.5844E+02*fb],
[[[1.4035E+03*GeV,3.7000E+01*GeV],[1.4620E+03*GeV,3.7000E+01*GeV]],2.4124E+00*fb],
[[[1.4035E+03*GeV,4.8700E+02*GeV],[1.4620E+03*GeV,4.8700E+02*GeV]],3.5083E+00*fb],
[[[1.4035E+03*GeV,6.3700E+02*GeV],[1.4620E+03*GeV,6.3700E+02*GeV]],5.6164E+00*fb],
[[[1.4035E+03*GeV,7.8700E+02*GeV],[1.4620E+03*GeV,7.8700E+02*GeV]],1.2464E+01*fb],
